report_id,state_id,district_id,event_id,report_datetime,reporter_id,reporter_type,lat,lon,observation_type,damage_severity,weather_at_site,rainfall_observed_mm,visibility_m,verification_status,ai_validation_score,photo_path
1272,6,50,548,2022-07-21 04:49:08,FIELD_2523,Police,24.03154,92.35674,Road Blocked,Minor,Clear,234.3,66.7,Verified,0.2,photos/FR01272.jpg
1273,5,46,607,2022-04-19 00:25:24,FIELD_8224,GSI Geologist,23.17219,97.70592,No Activity,Minor,Rain,427.9,63.1,Rejected,0.54,
1274,7,55,501,2023-08-12 01:40:10,FIELD_3898,NDMA Officer,28.8101,94.51975,Damage,Moderate,Rain,905.5,102.0,Under Review,0.96,
1275,1,3,360,2020-11-23 17:09:57,FIELD_2086,District Admin,27.14845,99.08352,Village Isolated,None,Rain,53.9,140.9,Under Review,0.32,photos/FR01275.jpg
1276,4,37,707,2024-09-17 23:14:01,FIELD_5366,GSI Geologist,26.91415,94.70781,No Activity,None,Clear,228.5,17.4,Rejected,0.74,photos/FR01276.jpg
1277,4,34,945,2020-03-30 01:03:07,FIELD_2429,NDMA Officer,26.18905,97.64187,No Activity,Minor,Heavy Rain,827.0,27.1,Archived,0.94,photos/FR01277.jpg
1278,3,25,783,2018-05-13 10:24:28,FIELD_7897,Forest Guard,26.2498,96.97394,Flooding,Severe,Cloudy,892.0,46.6,Under Review,0.44,photos/FR01278.jpg
1279,3,30,,2024-04-03 16:26:29,FIELD_5127,District Admin,25.87894,92.36888,Crack Observed,None,Clear,749.3,152.4,Archived,0.19,photos/FR01279.jpg
1280,7,58,,2018-04-20 06:42:30,FIELD_5022,GSI Geologist,27.30176,94.62975,Flooding,Moderate,Heavy Rain,736.0,22.7,Under Review,0.2,photos/FR01280.jpg
1281,1,9,938,2018-02-03 10:40:50,FIELD_8162,Forest Guard,27.31689,93.15034,No Activity,Minor,Heavy Rain,702.3,19.3,Archived,0.93,photos/FR01281.jpg
1282,6,51,734,2022-06-23 01:53:44,FIELD_9996,Citizen,29.81918,90.92982,Village Isolated,Minor,Heavy Rain,619.2,175.9,Under Review,0.7,photos/FR01282.jpg
1283,1,7,,2023-02-13 03:45:03,FIELD_5812,Forest Guard,26.41878,92.17926,Landslide Observed,Severe,Heavy Rain,588.9,181.6,Verified,0.8,photos/FR01283.jpg
1284,4,37,99,2024-02-24 08:40:19,FIELD_4345,District Admin,26.47955,94.89668,Damage,None,Heavy Rain,392.5,171.3,Archived,0.97,photos/FR01284.jpg
1285,4,37,150,2021-04-11 23:31:15,FIELD_6422,NDMA Officer,26.47774,94.51789,Flooding,Moderate,Clear,878.2,183.2,Rejected,0.09,
1286,1,11,,2018-10-23 17:43:42,FIELD_4652,District Admin,22.70779,90.9114,Village Isolated,Moderate,Rain,600.2,95.3,Submitted,0.25,photos/FR01286.jpg
1287,6,49,884,2022-08-05 13:00:49,FIELD_5431,Police,29.54641,99.0835,Flooding,Moderate,Heavy Rain,53.7,154.6,Verified,0.52,photos/FR01287.jpg
1288,3,29,147,2021-07-01 11:30:53,FIELD_9043,Forest Guard,26.11075,98.88748,Road Blocked,Severe,Cloudy,335.3,126.2,Under Review,0.75,photos/FR01288.jpg
1289,6,47,,2019-09-06 05:35:34,FIELD_9390,Police,29.83845,99.13097,Road Blocked,Minor,Rain,245.0,186.0,Verified,0.87,photos/FR01289.jpg
1290,1,3,340,2018-05-29 07:13:22,FIELD_1483,District Admin,27.45979,98.64733,Village Isolated,Severe,Heavy Rain,32.0,80.9,Rejected,0.18,
1291,3,32,223,2023-05-23 05:05:42,FIELD_3442,GSI Geologist,25.17407,95.71466,Landslide Observed,Minor,Heavy Rain,123.9,102.5,Under Review,0.87,
1292,7,55,,2023-02-25 08:33:22,FIELD_5822,Police,28.9677,94.46082,Road Blocked,Moderate,Clear,35.1,20.7,Verified,0.5,
1293,6,50,,2022-01-31 18:06:39,FIELD_6522,NDMA Officer,24.04072,92.64473,Flooding,None,Heavy Rain,235.9,45.0,Rejected,0.69,photos/FR01293.jpg
1294,6,47,601,2021-07-28 02:31:25,FIELD_6226,NDMA Officer,29.56169,98.97248,Crack Observed,None,Heavy Rain,171.7,18.4,Rejected,0.48,photos/FR01294.jpg
1295,2,21,545,2022-04-26 13:35:50,FIELD_8141,District Admin,24.37684,99.32659,Damage,Moderate,Heavy Rain,511.5,139.3,Under Review,0.46,photos/FR01295.jpg
1296,3,30,,2019-08-29 17:59:59,FIELD_2415,Forest Guard,25.4103,92.70324,No Activity,None,Clear,665.9,150.4,Under Review,0.64,
1297,1,11,592,2024-04-07 09:52:26,FIELD_5532,GSI Geologist,22.95908,91.13212,Village Isolated,Moderate,Heavy Rain,505.8,169.5,Verified,0.0,photos/FR01297.jpg
1298,2,15,509,2021-07-29 00:46:58,FIELD_5699,Forest Guard,26.94863,98.76993,Village Isolated,Minor,Clear,658.7,171.1,Under Review,0.54,photos/FR01298.jpg
1299,6,54,667,2023-02-15 00:44:33,FIELD_4168,Police,29.58152,91.76947,Road Blocked,Severe,Cloudy,721.7,28.2,Under Review,0.55,photos/FR01299.jpg
1300,4,33,664,2021-03-02 06:02:28,FIELD_9046,Citizen,23.86563,99.95766,Village Isolated,Minor,Rain,484.1,138.7,Under Review,0.89,
1301,4,38,,2019-09-30 07:06:34,FIELD_1295,Citizen,29.91695,98.55893,Landslide Observed,Moderate,Cloudy,150.1,69.2,Under Review,0.37,
1302,1,9,,2023-11-21 15:14:41,FIELD_7118,Police,27.52104,93.55398,Damage,Severe,Rain,838.3,63.0,Under Review,0.23,
1303,4,37,,2019-03-29 00:24:59,FIELD_5149,Forest Guard,27.04143,94.63363,No Activity,None,Clear,201.4,111.1,Archived,0.06,photos/FR01303.jpg
1304,1,4,,2024-02-03 16:22:56,FIELD_9653,Police,26.57694,90.33317,Damage,None,Rain,113.2,92.0,Archived,0.24,photos/FR01304.jpg
1305,3,25,618,2024-08-24 19:38:10,FIELD_4667,Citizen,26.30237,97.07012,Damage,Moderate,Cloudy,505.5,144.9,Archived,0.45,photos/FR01305.jpg
1306,4,33,,2022-12-10 15:32:27,FIELD_9672,District Admin,23.88643,99.91453,Village Isolated,Severe,Heavy Rain,210.4,174.1,Under Review,0.97,
1307,3,25,761,2022-03-06 23:11:30,FIELD_4860,Forest Guard,26.24083,96.74567,Crack Observed,None,Cloudy,732.8,72.0,Submitted,0.58,photos/FR01307.jpg
1308,3,25,262,2018-04-05 16:47:57,FIELD_4227,District Admin,26.70975,96.9042,Village Isolated,Moderate,Rain,57.5,78.9,Verified,1.0,
1309,5,43,190,2021-10-28 14:53:35,FIELD_7621,Forest Guard,29.79586,97.85856,No Activity,None,Heavy Rain,961.8,134.1,Verified,0.7,photos/FR01309.jpg
1310,4,35,624,2021-09-22 08:17:25,FIELD_5337,Forest Guard,22.94994,91.69104,Crack Observed,Moderate,Cloudy,33.0,43.1,Under Review,0.28,photos/FR01310.jpg
1311,1,11,144,2020-01-02 07:32:46,FIELD_4958,District Admin,22.67475,90.7004,Village Isolated,None,Heavy Rain,187.8,70.0,Archived,0.54,photos/FR01311.jpg
1312,1,8,844,2019-10-20 00:42:18,FIELD_3313,Citizen,24.17081,98.62907,Village Isolated,Severe,Heavy Rain,238.2,72.9,Under Review,0.18,photos/FR01312.jpg
1313,7,55,,2019-04-04 00:41:08,FIELD_7500,Police,29.00994,94.21688,Flooding,Minor,Clear,11.2,28.0,Rejected,0.84,photos/FR01313.jpg
1314,5,46,538,2018-03-25 22:29:00,FIELD_9371,Forest Guard,23.38757,97.80035,No Activity,Moderate,Rain,644.9,175.3,Rejected,0.69,photos/FR01314.jpg
1315,1,5,632,2021-12-22 10:25:36,FIELD_4661,GSI Geologist,23.46632,95.05553,Flooding,None,Rain,273.2,167.3,Rejected,0.23,
1316,2,19,402,2022-04-01 19:05:48,FIELD_8284,Forest Guard,23.984,96.0937,Road Blocked,Moderate,Cloudy,141.4,85.9,Under Review,0.73,
1317,2,21,243,2022-03-24 10:27:36,FIELD_1182,District Admin,24.40568,99.07279,No Activity,Minor,Clear,856.1,95.3,Under Review,0.8,photos/FR01317.jpg
1318,5,40,915,2020-01-26 17:05:08,FIELD_9806,Police,28.12272,97.80228,Landslide Observed,Minor,Clear,252.1,48.1,Archived,0.38,photos/FR01318.jpg
1319,1,1,,2018-08-07 15:21:57,FIELD_3538,NDMA Officer,27.0763,90.48463,No Activity,Minor,Clear,54.7,80.5,Archived,0.68,photos/FR01319.jpg
1320,3,24,950,2022-12-24 20:12:28,FIELD_3568,District Admin,24.06743,99.29493,Damage,Minor,Rain,318.8,188.8,Rejected,0.18,
1321,1,7,996,2020-05-18 19:28:07,FIELD_2374,District Admin,26.38115,92.27342,Crack Observed,Minor,Clear,909.9,80.4,Archived,0.2,photos/FR01321.jpg
1322,2,16,325,2018-05-10 05:20:23,FIELD_8890,NDMA Officer,23.49867,90.59189,Village Isolated,None,Rain,708.4,2.6,Under Review,0.82,
1323,7,58,,2022-06-01 03:40:18,FIELD_8941,GSI Geologist,27.37016,94.5657,Landslide Observed,Severe,Clear,453.4,38.1,Submitted,0.69,photos/FR01323.jpg
1324,4,39,,2020-09-02 11:17:44,FIELD_3168,Citizen,27.46052,90.88705,No Activity,None,Cloudy,505.3,192.4,Verified,0.01,photos/FR01324.jpg
1325,4,36,,2021-01-20 21:56:05,FIELD_1775,GSI Geologist,25.29367,90.38013,No Activity,Severe,Cloudy,744.0,114.2,Verified,0.65,
1326,5,45,363,2021-08-01 02:54:41,FIELD_6340,GSI Geologist,28.87998,95.09358,Crack Observed,Severe,Rain,272.3,3.1,Verified,0.54,photos/FR01326.jpg
1327,3,28,316,2019-08-04 04:51:21,FIELD_9185,Police,28.98633,93.22012,Damage,Severe,Rain,253.5,91.5,Archived,0.47,
1328,3,25,,2024-03-07 23:05:45,FIELD_1774,GSI Geologist,26.17207,97.01762,No Activity,Severe,Rain,272.2,78.3,Submitted,0.36,photos/FR01328.jpg
1329,1,9,930,2019-11-19 03:35:31,FIELD_6480,NDMA Officer,27.75313,93.56969,No Activity,None,Rain,859.8,86.6,Submitted,0.85,photos/FR01329.jpg
1330,1,2,633,2021-01-25 21:23:29,FIELD_7104,Police,23.67159,91.40219,No Activity,None,Rain,484.7,178.3,Verified,0.83,photos/FR01330.jpg
1331,5,45,598,2022-02-23 15:40:05,FIELD_5367,District Admin,28.49113,95.1377,No Activity,Moderate,Clear,704.9,65.1,Verified,0.08,photos/FR01331.jpg
1332,6,50,951,2018-02-26 18:59:13,FIELD_3043,NDMA Officer,24.1746,92.59352,Road Blocked,None,Heavy Rain,906.5,54.4,Submitted,0.91,photos/FR01332.jpg
1333,2,20,,2018-09-08 14:25:24,FIELD_2650,NDMA Officer,23.40655,93.38943,Damage,Severe,Cloudy,436.9,83.3,Verified,0.23,photos/FR01333.jpg
1334,5,41,112,2024-09-16 22:17:18,FIELD_5084,NDMA Officer,23.06207,94.61673,Crack Observed,Moderate,Clear,996.7,74.0,Verified,0.25,photos/FR01334.jpg
1335,6,50,213,2019-09-02 05:18:05,FIELD_3960,Citizen,23.80081,92.23882,No Activity,Minor,Cloudy,803.1,83.4,Under Review,0.96,photos/FR01335.jpg
1336,3,26,545,2020-11-02 15:40:46,FIELD_1667,NDMA Officer,23.55284,90.41604,Landslide Observed,Minor,Rain,920.7,139.9,Verified,0.54,
1337,6,54,914,2020-09-02 11:21:00,FIELD_5416,District Admin,29.30668,91.40682,Flooding,Minor,Heavy Rain,540.5,112.0,Submitted,0.96,photos/FR01337.jpg
1338,8,62,820,2018-11-28 06:41:01,FIELD_5621,Citizen,26.91304,92.54524,Crack Observed,Severe,Rain,669.7,168.6,Submitted,0.96,
1339,3,27,,2020-02-24 14:30:52,FIELD_2810,Forest Guard,25.26727,90.71825,Landslide Observed,Severe,Clear,867.7,81.3,Rejected,0.42,
1340,3,26,550,2024-09-01 02:11:27,FIELD_6139,Police,23.86437,90.1953,Village Isolated,Moderate,Heavy Rain,219.8,186.2,Under Review,0.43,
1341,5,40,634,2019-12-12 08:07:39,FIELD_5514,GSI Geologist,28.06672,97.48721,Damage,Moderate,Cloudy,894.1,112.2,Under Review,0.18,
1342,2,18,318,2023-07-07 16:01:58,FIELD_7423,NDMA Officer,28.91084,98.42943,Village Isolated,None,Cloudy,548.7,46.7,Verified,0.71,photos/FR01342.jpg
1343,1,4,770,2021-01-25 20:45:57,FIELD_2344,Police,26.54788,90.06982,Road Blocked,Severe,Cloudy,345.5,22.7,Submitted,0.95,photos/FR01343.jpg
1344,1,11,297,2021-11-18 11:45:29,FIELD_4136,Forest Guard,22.72689,90.84546,Road Blocked,Moderate,Cloudy,769.8,177.8,Submitted,0.48,
1345,5,40,889,2019-06-13 16:01:44,FIELD_6672,Citizen,27.95139,97.48229,Crack Observed,Minor,Rain,661.5,24.0,Rejected,0.7,photos/FR01345.jpg
1346,2,20,,2018-03-27 18:46:01,FIELD_8399,District Admin,23.26966,93.52089,Crack Observed,None,Cloudy,574.7,84.0,Under Review,0.35,
1347,3,32,830,2022-04-24 12:41:08,FIELD_4979,Police,25.63666,95.76622,Village Isolated,Minor,Cloudy,328.8,17.3,Submitted,0.6,
1348,2,21,,2020-06-18 02:41:50,FIELD_2711,GSI Geologist,24.37454,99.46402,Road Blocked,None,Cloudy,311.3,50.2,Submitted,0.96,photos/FR01348.jpg
1349,1,6,50,2021-03-28 14:09:00,FIELD_5127,Citizen,26.72445,97.25025,Landslide Observed,Minor,Rain,325.4,199.9,Under Review,0.69,
1350,1,12,,2018-10-25 02:30:10,FIELD_5523,Forest Guard,27.0212,98.0,Flooding,Severe,Heavy Rain,684.9,59.8,Submitted,0.35,photos/FR01350.jpg
1351,2,13,918,2024-02-27 20:54:00,FIELD_2452,District Admin,26.57285,99.59328,Village Isolated,Severe,Heavy Rain,506.8,3.1,Submitted,0.49,photos/FR01351.jpg
1352,3,31,673,2018-11-12 20:31:26,FIELD_6105,Citizen,28.23413,95.63197,Village Isolated,Severe,Rain,582.4,138.1,Rejected,0.33,photos/FR01352.jpg
1353,4,35,218,2021-12-21 21:59:09,FIELD_3864,Citizen,23.1529,91.32157,No Activity,None,Clear,844.9,103.5,Archived,0.26,photos/FR01353.jpg
1354,4,34,392,2019-03-11 17:15:18,FIELD_8674,Police,26.14477,97.44436,Road Blocked,Moderate,Clear,823.2,120.8,Under Review,0.93,photos/FR01354.jpg
1355,6,47,283,2018-03-10 00:45:05,FIELD_1112,Forest Guard,29.47844,98.92622,Flooding,Severe,Rain,357.6,144.7,Archived,0.61,photos/FR01355.jpg
1356,6,54,237,2022-03-12 15:18:03,FIELD_7186,District Admin,29.4014,91.36842,Flooding,Moderate,Heavy Rain,183.3,41.3,Under Review,0.22,photos/FR01356.jpg
1357,7,55,269,2023-07-10 08:02:44,FIELD_7321,NDMA Officer,29.17819,94.01908,Village Isolated,Severe,Rain,464.3,71.3,Rejected,0.84,
1358,6,49,933,2018-06-12 20:51:15,FIELD_6635,District Admin,29.35243,98.84102,Crack Observed,None,Cloudy,768.9,168.7,Submitted,0.19,photos/FR01358.jpg
1359,6,52,445,2023-05-23 01:52:31,FIELD_7223,NDMA Officer,28.40579,99.73229,Flooding,Severe,Heavy Rain,156.3,51.1,Submitted,0.7,
1360,5,42,118,2018-10-11 02:58:50,FIELD_2128,Citizen,22.27612,97.15295,Crack Observed,Severe,Cloudy,434.2,84.0,Submitted,0.97,photos/FR01360.jpg
1361,1,11,947,2021-08-22 19:18:33,FIELD_1667,NDMA Officer,22.61512,91.16305,No Activity,Moderate,Cloudy,167.3,104.1,Verified,0.36,photos/FR01361.jpg
1362,8,59,551,2022-11-16 15:18:01,FIELD_5925,GSI Geologist,25.69967,92.37062,Crack Observed,Moderate,Cloudy,326.0,128.2,Rejected,0.87,
1363,4,39,,2021-02-11 19:10:18,FIELD_6155,NDMA Officer,27.40942,91.05872,Road Blocked,Minor,Heavy Rain,201.8,37.6,Under Review,0.41,
1364,3,30,,2019-06-05 21:02:16,FIELD_3090,Police,25.41897,92.35075,Landslide Observed,Moderate,Cloudy,644.0,186.6,Archived,0.49,photos/FR01364.jpg
1365,5,42,805,2020-06-11 10:25:09,FIELD_9377,District Admin,21.88303,96.96512,Damage,Minor,Rain,675.9,151.6,Under Review,0.29,photos/FR01365.jpg
1366,5,46,634,2019-09-14 23:45:45,FIELD_3083,GSI Geologist,23.17767,97.6373,Road Blocked,Minor,Rain,215.1,124.7,Verified,0.94,photos/FR01366.jpg
1367,8,60,178,2022-03-03 23:00:09,FIELD_4206,Police,24.98338,95.79428,Village Isolated,None,Heavy Rain,945.6,4.3,Under Review,0.95,photos/FR01367.jpg
1368,5,41,730,2024-05-15 12:23:10,FIELD_5190,Forest Guard,23.03332,94.13868,Landslide Observed,Minor,Heavy Rain,779.5,83.0,Submitted,0.02,
1369,8,59,,2019-05-20 08:33:53,FIELD_3941,NDMA Officer,25.79239,92.67065,Flooding,Moderate,Cloudy,582.1,192.2,Submitted,0.18,photos/FR01369.jpg
1370,3,27,230,2021-01-08 05:23:45,FIELD_5249,NDMA Officer,24.99114,90.45388,Village Isolated,Moderate,Cloudy,409.3,46.1,Verified,0.41,photos/FR01370.jpg
1371,1,9,,2022-01-15 04:02:19,FIELD_2743,GSI Geologist,27.44355,93.22425,Flooding,Severe,Rain,321.8,166.9,Under Review,0.49,photos/FR01371.jpg
1372,3,32,830,2018-09-01 17:42:46,FIELD_3042,Police,25.14684,96.03306,Village Isolated,Severe,Cloudy,178.6,107.3,Verified,0.2,
1373,5,44,346,2023-03-13 18:44:26,FIELD_1665,District Admin,29.2142,98.56643,Road Blocked,None,Cloudy,86.6,175.3,Rejected,0.44,photos/FR01373.jpg
1374,2,16,,2020-06-30 04:44:42,FIELD_6582,GSI Geologist,23.66022,90.45572,Road Blocked,None,Heavy Rain,437.0,155.6,Under Review,0.01,
1375,2,14,292,2019-12-25 01:05:53,FIELD_1238,Citizen,22.34354,93.03734,Crack Observed,None,Clear,599.7,74.6,Under Review,0.7,photos/FR01375.jpg
1376,8,61,402,2019-11-07 04:54:43,FIELD_9595,NDMA Officer,26.7492,90.13592,Crack Observed,Severe,Rain,562.0,163.6,Under Review,0.27,
1377,2,16,86,2018-04-23 05:04:15,FIELD_3326,GSI Geologist,23.59747,90.79288,Landslide Observed,Minor,Rain,113.1,169.6,Rejected,0.52,
1378,2,14,944,2019-09-22 18:25:24,FIELD_3716,Forest Guard,22.60225,92.83174,Landslide Observed,Moderate,Heavy Rain,408.4,86.9,Under Review,0.81,photos/FR01378.jpg
1379,3,24,854,2018-10-04 04:24:29,FIELD_7311,District Admin,24.30724,99.08142,Landslide Observed,Severe,Heavy Rain,354.5,169.7,Submitted,0.3,photos/FR01379.jpg
1380,6,54,806,2021-02-03 20:36:58,FIELD_5754,Police,29.64298,91.59284,Road Blocked,Severe,Clear,339.9,87.8,Submitted,0.66,photos/FR01380.jpg
1381,5,44,,2020-10-23 22:32:49,FIELD_7788,NDMA Officer,29.3977,98.49154,Crack Observed,Minor,Heavy Rain,609.8,121.6,Rejected,0.87,
1382,2,17,193,2024-07-17 15:18:40,FIELD_6462,District Admin,23.5831,92.93432,Flooding,Severe,Cloudy,345.6,174.0,Archived,0.43,photos/FR01382.jpg
1383,5,42,6,2018-11-30 22:45:37,FIELD_1729,Police,22.17996,97.45813,Village Isolated,Severe,Clear,317.0,159.6,Rejected,0.75,
1384,3,23,572,2023-12-28 08:40:45,FIELD_4967,Police,27.74219,91.73314,Village Isolated,None,Rain,715.2,194.1,Under Review,0.91,photos/FR01384.jpg
1385,2,17,,2020-07-31 00:49:15,FIELD_8409,District Admin,23.63278,93.07615,Village Isolated,Minor,Cloudy,699.4,148.0,Verified,0.29,
1386,8,60,14,2018-03-23 07:11:19,FIELD_9796,NDMA Officer,24.91305,95.659,No Activity,Minor,Rain,138.2,134.5,Archived,0.7,photos/FR01386.jpg
1387,6,52,541,2019-08-01 02:06:00,FIELD_8408,Forest Guard,28.61901,99.93068,Crack Observed,Moderate,Clear,568.4,109.6,Archived,0.1,
1388,6,51,394,2019-05-11 17:54:05,FIELD_9796,NDMA Officer,29.50948,91.11795,Crack Observed,None,Clear,161.4,121.6,Under Review,0.59,
1389,3,28,367,2023-11-03 05:23:11,FIELD_6212,Citizen,29.23097,92.90771,Landslide Observed,Severe,Heavy Rain,341.6,42.6,Submitted,0.44,
1390,7,55,209,2018-01-06 07:04:26,FIELD_9706,Forest Guard,28.82305,94.29053,Landslide Observed,Minor,Cloudy,467.7,95.7,Rejected,0.55,
1391,3,24,,2023-10-29 03:19:15,FIELD_2881,GSI Geologist,23.91145,99.03691,Road Blocked,Moderate,Cloudy,24.8,39.9,Verified,0.34,
1392,8,59,279,2018-07-28 15:02:47,FIELD_4126,District Admin,25.57892,92.32995,Landslide Observed,Severe,Rain,91.4,82.9,Verified,0.61,photos/FR01392.jpg
1393,6,49,309,2021-09-05 06:55:24,FIELD_4235,NDMA Officer,29.22753,98.73455,Village Isolated,Minor,Cloudy,17.6,176.1,Archived,0.03,
1394,8,62,319,2018-08-25 08:30:11,FIELD_6829,Forest Guard,27.16365,92.0599,Flooding,Minor,Cloudy,858.9,141.9,Under Review,0.5,
1395,2,20,929,2024-05-09 12:04:08,FIELD_5939,GSI Geologist,23.42471,93.44992,Road Blocked,Moderate,Cloudy,212.5,176.3,Verified,0.83,photos/FR01395.jpg
1396,2,21,844,2023-03-18 11:20:10,FIELD_4468,Police,24.26582,99.33461,Village Isolated,None,Rain,973.5,91.2,Archived,0.24,photos/FR01396.jpg
1397,3,23,,2023-10-25 03:26:56,FIELD_7349,GSI Geologist,27.93442,91.63172,Landslide Observed,None,Rain,88.3,39.3,Submitted,0.32,
1398,2,20,,2021-11-07 00:15:46,FIELD_6472,NDMA Officer,23.27733,93.37532,Landslide Observed,None,Cloudy,141.7,126.9,Verified,0.65,photos/FR01398.jpg
1399,2,17,,2021-03-27 22:06:29,FIELD_7502,District Admin,23.53311,92.80165,Damage,None,Rain,167.1,186.5,Submitted,0.19,photos/FR01399.jpg
1400,8,61,701,2021-04-18 23:33:58,FIELD_8969,Forest Guard,26.59547,89.94284,Crack Observed,None,Heavy Rain,478.8,61.2,Under Review,0.63,photos/FR01400.jpg
1401,3,25,419,2024-09-14 01:22:52,FIELD_2458,Police,26.58115,96.54896,Road Blocked,Moderate,Cloudy,132.6,123.0,Archived,0.74,photos/FR01401.jpg
1402,4,36,832,2019-06-16 07:51:09,FIELD_7832,Police,25.13408,90.60662,Damage,None,Clear,603.0,77.0,Rejected,0.86,
1403,1,7,361,2021-01-06 23:21:15,FIELD_7921,NDMA Officer,26.13128,92.34525,No Activity,Severe,Cloudy,544.7,116.6,Rejected,0.97,
1404,1,2,528,2022-04-08 19:34:52,FIELD_8510,Citizen,24.1875,91.59981,Village Isolated,None,Clear,306.8,16.9,Submitted,0.57,
1405,1,5,378,2019-08-14 06:40:29,FIELD_3589,Police,23.81811,95.12599,Village Isolated,None,Clear,911.1,100.9,Submitted,0.42,
1406,1,4,900,2024-05-14 07:44:31,FIELD_8907,Police,26.88606,90.18916,Damage,Severe,Clear,184.0,27.5,Verified,0.02,photos/FR01406.jpg
1407,1,9,895,2021-01-31 16:15:56,FIELD_6415,Police,27.602,93.59161,Damage,Severe,Cloudy,592.5,30.8,Submitted,0.46,
1408,1,3,249,2019-11-23 13:21:52,FIELD_4675,Citizen,27.33662,98.95387,Crack Observed,Minor,Clear,105.6,24.0,Verified,0.63,photos/FR01408.jpg
1409,4,38,760,2022-08-09 01:27:33,FIELD_8499,Citizen,29.75036,98.785,Road Blocked,None,Heavy Rain,390.0,87.5,Archived,0.82,
1410,1,1,732,2024-07-21 11:29:10,FIELD_7278,Forest Guard,26.99123,90.02824,Village Isolated,Severe,Rain,255.7,52.0,Archived,0.38,photos/FR01410.jpg
1411,2,13,,2021-04-02 05:14:16,FIELD_9648,NDMA Officer,26.23156,99.92324,Village Isolated,Minor,Clear,587.6,140.6,Verified,0.05,photos/FR01411.jpg
1412,4,33,,2022-05-28 11:59:00,FIELD_5451,District Admin,23.57969,100.13092,Flooding,Moderate,Clear,999.7,179.7,Archived,0.71,
1413,1,5,649,2019-08-29 21:41:16,FIELD_1346,Police,23.71191,94.99973,Village Isolated,Severe,Heavy Rain,753.0,55.9,Rejected,0.05,
1414,2,16,175,2023-01-09 22:04:57,FIELD_3721,Citizen,23.50291,90.89107,Crack Observed,Severe,Cloudy,706.2,56.2,Rejected,0.76,
1415,6,51,691,2023-10-26 16:14:19,FIELD_7692,District Admin,29.50226,90.68436,Village Isolated,Severe,Rain,981.7,22.9,Under Review,0.23,
1416,1,7,,2020-09-21 15:00:20,FIELD_8909,Police,26.06787,92.44453,Flooding,Minor,Clear,37.7,95.2,Verified,0.18,photos/FR01416.jpg
1417,2,22,126,2024-10-09 07:50:18,FIELD_9750,District Admin,22.70243,96.12698,Crack Observed,Minor,Clear,802.5,46.9,Under Review,0.52,photos/FR01417.jpg
1418,1,8,807,2021-06-29 12:14:22,FIELD_9199,GSI Geologist,24.39131,98.82174,Damage,None,Clear,823.1,34.1,Archived,0.06,photos/FR01418.jpg
1419,6,50,,2018-11-10 19:09:48,FIELD_6544,Citizen,23.72225,92.47106,Damage,Minor,Clear,839.1,110.2,Archived,0.08,
1420,8,61,,2019-08-18 09:53:24,FIELD_7073,District Admin,26.57864,89.79929,Village Isolated,None,Cloudy,510.2,2.9,Rejected,0.96,photos/FR01420.jpg
1421,7,55,,2024-11-28 04:17:10,FIELD_2336,Forest Guard,28.8249,94.18868,No Activity,None,Heavy Rain,49.1,90.6,Under Review,0.56,
1422,4,34,569,2022-05-12 13:02:47,FIELD_8534,NDMA Officer,25.9817,97.78029,Crack Observed,Severe,Cloudy,843.8,106.4,Rejected,0.5,photos/FR01422.jpg
1423,6,48,,2024-12-16 14:35:18,FIELD_5186,Forest Guard,27.0765,94.59367,Road Blocked,Severe,Clear,184.8,103.4,Submitted,0.22,photos/FR01423.jpg
1424,5,45,,2018-10-14 22:38:44,FIELD_5929,Police,28.7401,94.96323,Road Blocked,Severe,Rain,760.2,61.8,Archived,0.46,photos/FR01424.jpg
1425,2,19,,2020-07-22 01:38:19,FIELD_1257,NDMA Officer,24.12039,96.30442,Landslide Observed,None,Heavy Rain,526.0,146.1,Verified,0.25,
1426,1,4,,2018-09-27 05:02:47,FIELD_4245,Police,26.79497,90.07137,Landslide Observed,Moderate,Clear,443.3,77.8,Under Review,0.07,
1427,5,45,398,2024-03-29 13:58:01,FIELD_5384,Forest Guard,28.84457,95.01776,Village Isolated,Moderate,Clear,931.1,104.4,Verified,0.53,photos/FR01427.jpg
1428,8,59,73,2022-11-19 15:30:10,FIELD_7442,Citizen,25.61903,92.49983,Road Blocked,Moderate,Rain,254.4,51.2,Rejected,0.37,
1429,8,60,775,2019-11-23 02:15:31,FIELD_7716,District Admin,24.68142,95.63287,Flooding,None,Cloudy,25.6,194.4,Submitted,0.41,photos/FR01429.jpg
1430,8,62,,2018-12-07 05:56:26,FIELD_8816,Police,27.15502,92.16613,Flooding,Moderate,Cloudy,68.3,124.8,Submitted,0.44,photos/FR01430.jpg
1431,3,25,844,2024-12-15 15:51:46,FIELD_8174,District Admin,26.47182,96.77164,Landslide Observed,Minor,Cloudy,842.3,102.7,Rejected,0.73,photos/FR01431.jpg
1432,5,42,,2024-08-17 07:23:03,FIELD_6999,Police,22.20851,97.20975,No Activity,Severe,Cloudy,831.7,63.5,Rejected,0.38,photos/FR01432.jpg
1433,2,18,,2021-07-27 15:08:27,FIELD_8496,NDMA Officer,28.79953,98.60182,Village Isolated,None,Clear,971.1,164.4,Verified,0.04,photos/FR01433.jpg
