record_id,district_id,state_id,datetime,temperature_c,relative_humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,visibility_m,cloud_cover_oktas,dewpoint_c,weather_condition,station_elevation_m
3015,12,1,2019-12-10 20:03:08,30.2,72,930.9,71.2,203,1368,0,1.7,Heavy Rain,4445.0
3016,22,2,2020-05-04 21:14:23,7.0,90,976.2,63.1,77,4132,6,12.4,Thunderstorm,950.0
3017,47,6,2024-08-19 03:22:28,17.1,72,901.8,52.0,81,5591,6,-0.5,Heavy Rain,3106.0
3018,9,1,2018-07-21 12:50:48,29.3,87,983.6,58.7,159,1267,7,5.4,Clear,4163.0
3019,57,7,2019-10-30 02:00:31,25.5,73,1001.9,42.7,206,8958,3,7.4,Thunderstorm,4400.0
3020,20,2,2018-12-05 04:10:04,26.3,65,924.6,57.6,184,7655,6,9.7,Cloudy,2028.0
3021,35,4,2023-03-08 04:14:39,27.2,97,963.6,75.6,204,7725,6,8.2,Heavy Rain,1818.0
3022,50,6,2022-09-17 05:35:47,27.6,88,968.0,58.2,56,8557,3,11.0,Clear,3299.0
3023,27,3,2021-08-25 14:18:53,28.0,44,992.3,74.8,145,3178,0,-1.3,Thunderstorm,1339.0
3024,15,2,2022-02-24 13:45:31,28.3,98,990.6,23.2,178,6974,6,12.1,Cloudy,2621.0
3025,6,1,2021-05-08 21:10:37,5.2,65,1004.3,24.1,87,6207,7,2.1,Thunderstorm,1735.0
3026,8,1,2018-08-22 03:00:40,7.3,98,979.9,25.5,317,2302,6,5.4,Thunderstorm,1773.0
3027,36,4,2021-08-19 01:49:35,12.7,75,988.1,11.9,142,8299,5,10.4,Cloudy,4228.0
3028,27,3,2021-11-29 05:04:32,34.4,45,942.1,75.1,151,3982,7,-2.1,Thunderstorm,932.0
3029,62,8,2023-03-29 19:08:57,32.3,46,981.9,48.0,183,154,5,1.2,Clear,1149.0
3030,5,1,2020-08-01 04:10:01,26.4,64,910.6,39.4,150,5602,0,6.1,Fog,2815.0
3031,37,4,2021-08-10 03:20:09,28.4,64,942.9,1.4,128,9657,4,8.5,Rain,3335.0
3032,43,5,2021-05-23 14:10:35,15.1,80,908.5,64.6,26,8556,6,2.0,Heavy Rain,3018.0
3033,19,2,2020-06-30 17:34:20,23.6,83,995.6,35.5,297,3637,2,-4.8,Clear,2442.0
3034,15,2,2024-06-19 07:59:48,18.9,48,985.5,43.3,68,2012,2,-3.5,Fog,2164.0
3035,29,3,2020-06-18 16:14:43,8.1,52,947.0,75.3,33,2640,4,10.7,Rain,3390.0
3036,20,2,2024-11-18 10:55:02,11.7,97,916.0,61.8,207,9671,8,9.0,Thunderstorm,3835.0
3037,34,4,2018-06-18 06:22:10,33.0,53,984.7,70.4,138,6968,6,12.0,Fog,1219.0
3038,7,1,2021-04-08 23:20:55,20.0,90,931.4,50.4,129,2756,0,5.5,Thunderstorm,3566.0
3039,41,5,2024-03-07 22:20:39,29.0,72,989.7,14.1,285,5168,4,-4.0,Rain,1054.0
3040,29,3,2022-05-09 21:30:21,34.7,45,980.0,19.9,40,5588,4,13.2,Cloudy,1551.0
3041,30,3,2023-06-03 08:06:53,10.7,98,968.7,50.3,139,1255,6,13.9,Clear,2808.0
3042,30,3,2022-02-15 00:11:15,25.7,64,916.5,76.9,183,1441,2,7.1,Thunderstorm,4172.0
3043,48,6,2024-03-15 19:57:13,14.0,43,934.0,56.1,352,9790,0,7.2,Clear,1096.0
3044,45,5,2020-06-10 17:54:50,13.2,65,947.0,51.7,270,5410,1,10.8,Thunderstorm,4491.0
3045,11,1,2019-04-27 04:26:25,27.5,60,923.0,69.6,280,1037,1,9.3,Rain,2886.0
3046,15,2,2020-11-09 05:22:43,6.9,81,952.3,74.4,41,6259,5,12.3,Thunderstorm,2133.0
3047,29,3,2023-11-09 04:16:24,22.7,48,991.4,48.5,230,5552,0,11.1,Heavy Rain,2980.0
3048,48,6,2021-05-26 19:40:11,31.9,75,980.7,79.8,293,7922,3,-3.2,Fog,3464.0
3049,33,4,2024-12-02 05:54:10,6.1,86,919.8,23.7,171,5850,6,11.9,Heavy Rain,1156.0
3050,1,1,2018-01-30 17:14:36,7.0,54,942.6,16.7,163,724,8,14.4,Heavy Rain,2894.0
3051,51,6,2022-10-16 22:22:28,27.6,65,980.1,57.4,325,9998,7,13.2,Rain,3984.0
3052,46,5,2024-08-05 11:55:23,30.8,49,942.1,54.1,234,1971,4,0.5,Clear,2168.0
3053,21,2,2018-10-24 19:36:43,29.5,70,985.5,77.7,182,3167,5,10.0,Thunderstorm,3829.0
3054,39,4,2022-08-24 12:06:30,18.4,83,1001.2,21.5,26,3315,6,9.0,Thunderstorm,2504.0
3055,52,6,2023-04-22 03:09:55,28.2,75,1005.0,76.2,283,1239,7,10.3,Clear,3603.0
3056,6,1,2022-12-10 07:43:26,18.2,73,999.5,52.1,123,5985,1,10.7,Rain,1833.0
3057,46,5,2023-03-21 00:36:35,22.1,96,917.2,23.1,134,5365,1,7.7,Cloudy,1183.0
3058,16,2,2018-11-22 07:33:12,32.3,87,903.1,62.1,91,9258,1,7.5,Clear,4211.0
3059,24,3,2021-02-15 14:16:21,24.6,94,1005.2,35.1,195,3961,1,4.9,Heavy Rain,1961.0
3060,53,6,2018-02-25 20:55:10,13.5,64,937.6,47.6,353,3244,8,12.3,Cloudy,1251.0
3061,3,1,2023-12-26 01:23:27,27.6,79,945.8,72.6,50,8898,2,13.9,Cloudy,3815.0
3062,56,7,2021-06-04 08:51:51,24.1,71,909.0,74.0,212,5259,3,-2.7,Rain,3496.0
3063,51,6,2023-12-17 06:20:33,30.8,67,959.7,38.1,200,4100,2,1.8,Heavy Rain,1927.0
3064,44,5,2019-01-31 01:48:11,8.8,68,975.4,70.7,76,6177,0,-3.7,Clear,2163.0
3065,33,4,2021-07-20 01:38:18,20.2,82,972.3,49.3,341,2677,7,8.1,Thunderstorm,2665.0
3066,3,1,2021-11-10 01:23:44,31.1,85,915.3,10.8,175,5587,4,8.7,Thunderstorm,1418.0
3067,31,3,2019-03-08 08:03:17,33.7,87,956.8,70.7,277,2856,1,3.4,Heavy Rain,1742.0
3068,32,3,2020-02-29 14:23:26,7.4,80,963.8,6.4,62,1630,7,5.8,Fog,1319.0
3069,58,7,2020-12-08 11:57:00,29.7,49,908.0,11.4,321,4413,1,10.3,Heavy Rain,2051.0
3070,19,2,2019-10-09 05:27:10,14.3,50,906.9,66.9,264,5741,6,14.8,Heavy Rain,3232.0
3071,31,3,2018-11-11 03:41:48,17.6,87,972.4,67.8,219,281,3,-3.0,Heavy Rain,3550.0
3072,35,4,2020-11-17 08:47:07,8.1,80,981.8,25.5,155,7811,1,-3.2,Rain,2974.0
3073,7,1,2022-11-08 01:03:49,30.9,82,985.7,59.5,318,9921,1,0.6,Cloudy,3960.0
3074,46,5,2023-11-02 10:06:09,12.9,79,954.0,1.5,139,1561,8,9.3,Thunderstorm,2600.0
3075,25,3,2020-07-04 07:16:26,7.2,100,960.3,63.6,177,5483,5,11.9,Heavy Rain,2458.0
3076,45,5,2022-07-30 18:13:14,12.8,44,953.3,10.7,320,4305,1,3.6,Cloudy,3017.0
3077,15,2,2020-05-17 18:38:01,7.4,60,980.0,70.3,118,2409,4,11.2,Clear,2143.0
3078,32,3,2020-03-31 20:27:53,31.2,64,985.5,2.1,27,3141,8,9.3,Clear,4291.0
3079,38,4,2023-04-09 11:12:13,29.6,65,952.9,50.6,125,8571,2,2.6,Heavy Rain,3252.0
3080,1,1,2024-07-25 07:16:44,16.8,45,928.6,20.5,304,7683,7,9.4,Cloudy,3760.0
3081,6,1,2021-10-14 20:06:32,28.8,99,938.2,57.9,125,8815,8,2.8,Heavy Rain,3816.0
3082,17,2,2021-09-16 23:22:35,34.2,99,980.9,79.4,293,2165,8,11.8,Clear,4173.0
3083,62,8,2022-03-13 18:06:23,25.9,72,971.4,44.8,17,9200,4,1.7,Thunderstorm,4475.0
3084,36,4,2024-09-24 20:47:33,14.1,71,1001.7,57.9,63,1167,7,11.4,Fog,986.0
3085,47,6,2024-11-14 23:19:36,24.8,90,956.0,78.7,4,9023,0,0.2,Heavy Rain,1821.0
3086,29,3,2023-03-02 01:04:32,28.5,52,900.7,31.8,183,1476,5,0.3,Heavy Rain,2031.0
3087,60,8,2019-05-28 13:22:05,26.6,88,962.4,21.1,166,1611,6,3.9,Cloudy,2234.0
3088,56,7,2023-05-10 14:50:42,18.8,51,902.0,20.8,160,1988,2,13.9,Thunderstorm,3568.0
3089,56,7,2023-03-26 03:16:07,34.3,98,970.2,67.1,261,5917,8,-0.1,Rain,3237.0
3090,34,4,2022-06-02 18:14:43,14.9,74,1005.7,28.0,273,3731,7,0.6,Cloudy,1482.0
3091,26,3,2020-12-01 16:31:36,11.6,74,1002.0,27.8,262,6085,6,-1.2,Fog,2881.0
3092,60,8,2019-09-24 17:03:31,15.8,50,1006.3,22.0,205,8574,2,4.4,Rain,1591.0
3093,46,5,2024-01-06 12:23:58,13.3,62,971.4,8.2,212,8227,4,7.7,Rain,2033.0
3094,6,1,2024-12-14 19:33:11,21.8,68,961.0,71.3,264,5705,8,-2.7,Heavy Rain,4000.0
3095,35,4,2022-09-29 19:49:44,28.1,82,982.1,78.7,129,7818,6,3.4,Fog,3424.0
3096,24,3,2021-08-24 21:11:18,14.2,81,931.4,33.4,150,4350,1,0.7,Heavy Rain,2126.0
3097,1,1,2023-05-25 00:27:11,12.2,56,971.3,23.2,12,1575,4,-3.0,Heavy Rain,1994.0
3098,19,2,2024-10-08 17:15:13,8.9,77,935.8,71.8,268,2544,8,-0.8,Fog,996.0
3099,32,3,2021-02-16 18:38:51,6.2,45,968.1,15.9,263,9938,4,12.4,Fog,1012.0
3100,59,8,2021-07-14 06:17:30,15.3,55,1002.4,60.7,131,2665,2,3.7,Fog,1717.0
3101,43,5,2023-07-01 10:02:18,10.2,76,983.5,18.7,59,5553,2,-2.9,Fog,3427.0
3102,2,1,2020-12-12 01:37:48,26.4,66,999.2,47.7,131,5164,3,4.4,Fog,2470.0
3103,46,5,2024-03-03 16:24:57,20.7,96,914.0,73.8,101,3370,1,-2.2,Heavy Rain,2978.0
3104,52,6,2023-07-13 06:27:11,26.9,66,993.7,47.4,348,526,0,14.1,Thunderstorm,1508.0
3105,38,4,2019-06-20 05:33:24,11.1,65,959.7,0.1,97,9458,2,-2.3,Fog,2577.0
3106,13,2,2022-06-12 02:43:56,22.5,79,973.3,30.5,89,3245,8,-0.6,Clear,1762.0
3107,17,2,2020-08-04 17:44:53,12.8,41,961.2,53.6,76,124,6,8.3,Fog,3914.0
3108,18,2,2020-08-10 16:25:52,20.7,53,1001.6,9.6,249,5921,5,7.3,Clear,2289.0
3109,10,1,2019-08-30 23:56:39,28.1,82,943.5,14.8,283,7337,8,2.0,Thunderstorm,2223.0
3110,62,8,2022-03-23 14:32:06,25.5,97,914.5,48.8,196,8174,1,1.7,Fog,1979.0
3111,37,4,2020-06-22 18:58:51,27.3,81,925.3,65.7,96,5878,3,-5.0,Fog,2410.0
3112,14,2,2023-03-07 03:55:35,18.4,98,971.3,62.5,195,2716,1,-3.0,Rain,2272.0
3113,33,4,2021-04-03 10:56:15,23.3,75,984.1,69.2,217,4619,6,9.1,Rain,1856.0
3114,51,6,2019-10-07 06:04:53,25.6,84,995.9,16.2,130,5480,5,-1.4,Rain,3536.0
3115,41,5,2019-04-10 11:16:50,19.7,97,950.0,36.4,25,9956,4,6.3,Thunderstorm,942.0
3116,2,1,2020-07-31 02:31:46,21.7,78,982.7,42.1,65,4447,6,7.3,Rain,2828.0
3117,37,4,2023-10-01 00:56:59,10.7,52,1005.0,14.8,89,8637,4,7.1,Clear,1239.0
3118,29,3,2023-04-30 15:01:11,22.6,90,918.0,55.5,69,9070,7,-0.7,Clear,1914.0
3119,58,7,2024-06-10 17:13:06,22.2,55,959.4,22.5,115,6017,2,-1.2,Cloudy,2613.0
3120,27,3,2024-08-06 05:53:46,9.4,46,1000.5,12.1,306,8048,8,8.7,Thunderstorm,3947.0
3121,3,1,2021-01-17 18:29:20,27.3,92,967.6,50.3,251,2904,6,1.2,Thunderstorm,912.0
3122,36,4,2021-04-05 22:29:51,21.0,72,989.3,63.0,28,7883,8,5.9,Fog,1503.0
3123,23,3,2018-05-02 08:26:36,20.3,57,941.7,2.9,315,7642,3,1.2,Clear,3733.0
3124,16,2,2019-12-25 01:26:52,30.5,94,945.3,57.4,348,6633,1,7.7,Thunderstorm,3577.0
3125,8,1,2018-04-20 07:33:29,19.7,99,920.6,72.3,272,9831,2,7.8,Heavy Rain,3016.0
3126,54,6,2020-08-15 07:34:30,34.0,86,909.0,30.7,142,724,3,-0.8,Heavy Rain,3093.0
3127,38,4,2024-03-25 17:10:15,15.2,96,1005.1,7.5,302,1917,7,-0.8,Rain,2836.0
3128,39,4,2020-01-07 12:09:52,32.8,53,937.8,77.5,196,4458,5,13.2,Rain,3565.0
3129,31,3,2020-08-15 13:14:02,10.0,97,1003.9,18.5,77,6374,4,11.3,Fog,2191.0
3130,8,1,2019-08-09 15:50:22,23.2,97,914.4,76.8,156,2073,5,4.4,Cloudy,985.0
3131,11,1,2024-07-22 17:32:07,20.4,77,908.9,31.7,56,7490,6,5.1,Clear,2426.0
3132,60,8,2020-01-11 01:25:39,18.9,59,905.8,12.4,20,2866,3,2.7,Rain,3282.0
3133,13,2,2022-03-21 12:25:59,19.0,55,923.9,43.4,297,1798,2,-4.9,Rain,1832.0
3134,27,3,2020-02-16 07:58:20,11.5,47,945.9,56.0,316,4436,3,-1.5,Fog,1349.0
3135,8,1,2024-07-09 13:58:14,34.3,84,947.8,62.7,67,6976,7,-3.2,Fog,3797.0
3136,34,4,2022-12-23 11:46:45,6.6,50,961.0,79.3,67,7401,1,9.4,Fog,2963.0
3137,36,4,2019-05-19 09:28:44,26.6,57,901.0,6.7,23,2995,7,1.1,Clear,2596.0
3138,14,2,2022-08-09 17:12:21,32.1,52,911.7,47.7,113,7829,3,11.0,Fog,3279.0
3139,9,1,2021-07-07 08:46:46,19.7,78,1002.7,24.4,201,8784,7,14.9,Rain,3015.0
3140,31,3,2021-06-04 14:10:29,5.8,82,952.9,61.9,266,3181,2,3.8,Thunderstorm,3707.0
3141,17,2,2019-11-16 23:27:07,30.1,98,902.6,78.6,217,8085,6,0.9,Heavy Rain,3117.0
3142,56,7,2020-05-17 11:02:49,8.8,45,901.9,23.7,288,2871,4,6.0,Heavy Rain,2829.0
3143,7,1,2019-08-27 02:15:10,18.7,64,903.2,20.5,98,7173,2,2.0,Fog,2253.0
3144,19,2,2021-11-10 12:06:33,31.0,65,961.8,51.3,17,3646,6,14.9,Clear,1323.0
3145,33,4,2018-08-30 01:38:41,29.6,86,958.2,55.3,35,8148,5,13.9,Thunderstorm,3050.0
3146,15,2,2018-02-26 16:18:29,15.6,65,969.3,32.7,312,884,3,-0.6,Cloudy,3329.0
3147,16,2,2019-10-13 14:15:34,23.5,59,972.8,32.6,318,9497,1,8.3,Heavy Rain,3813.0
3148,41,5,2021-04-29 02:20:25,5.4,91,910.1,3.9,349,9650,2,9.6,Cloudy,1128.0
3149,30,3,2019-04-20 15:26:54,16.1,97,951.1,30.3,64,3154,2,-4.5,Rain,3716.0
3150,54,6,2024-01-03 10:40:37,23.6,47,964.7,74.8,190,8536,2,0.6,Heavy Rain,2816.0
3151,58,7,2019-10-08 20:37:33,25.5,52,970.5,59.9,224,1163,6,3.5,Fog,4113.0
3152,48,6,2019-02-15 10:37:12,6.0,46,1006.0,14.7,128,8229,0,14.7,Rain,927.0
3153,2,1,2023-05-04 02:55:22,32.0,54,977.5,64.6,109,6974,7,1.8,Thunderstorm,2374.0
3154,32,3,2023-10-01 21:08:04,9.1,86,902.6,24.5,146,7881,5,0.9,Cloudy,1786.0
3155,35,4,2019-09-16 12:28:03,19.9,60,912.6,61.9,291,8139,4,-1.0,Cloudy,4161.0
3156,8,1,2020-06-11 20:05:17,17.0,81,1007.5,57.8,245,114,7,5.0,Fog,3214.0
3157,42,5,2018-03-06 00:33:32,17.2,60,942.6,68.4,250,7295,0,14.2,Thunderstorm,3886.0
3158,25,3,2023-09-26 15:34:22,11.4,50,952.7,73.7,98,2355,4,3.4,Heavy Rain,1653.0
3159,8,1,2023-11-08 09:16:36,23.6,56,1001.4,27.2,80,2746,8,-2.0,Clear,3135.0
3160,17,2,2021-07-04 00:46:53,9.1,43,964.4,34.6,80,8298,5,13.9,Fog,2465.0
3161,10,1,2022-08-08 16:37:18,33.4,95,1000.7,28.7,105,4585,0,11.4,Rain,1832.0
3162,50,6,2020-06-10 06:55:43,6.6,48,984.2,77.7,303,5238,6,4.7,Fog,3462.0
3163,16,2,2018-12-29 18:56:21,11.8,48,1006.9,63.6,5,1270,3,-0.5,Rain,3679.0
3164,14,2,2020-01-27 14:53:57,32.3,74,968.2,10.3,140,4848,7,13.6,Rain,1542.0
3165,23,3,2022-04-23 07:33:17,17.2,100,982.0,77.5,328,3335,6,2.4,Heavy Rain,1024.0
3166,7,1,2018-06-27 12:27:54,34.1,83,900.8,48.7,104,3992,2,10.1,Rain,2013.0
3167,40,5,2019-08-06 00:26:17,12.0,77,987.2,47.0,310,894,4,-1.6,Cloudy,4492.0
3168,61,8,2020-06-22 19:54:57,16.5,82,1003.1,70.9,111,5488,4,8.5,Fog,4054.0
3169,55,7,2020-03-11 13:11:28,29.0,51,1010.4,52.1,123,6343,6,12.6,Clear,3377.0
3170,1,1,2022-11-12 19:40:26,7.0,81,949.2,10.2,120,2869,8,14.8,Cloudy,3483.0
3171,11,1,2021-05-08 10:32:08,22.4,46,987.4,48.3,300,5737,0,6.3,Clear,4251.0
3172,57,7,2021-10-01 20:13:06,20.6,54,938.2,22.0,66,398,3,12.2,Heavy Rain,2633.0
3173,15,2,2020-06-23 20:38:35,11.7,91,946.1,41.9,42,8282,7,15.0,Clear,1076.0
3174,37,4,2019-01-11 23:22:33,24.1,60,985.1,7.0,341,5229,3,5.9,Rain,4422.0
3175,44,5,2019-01-06 00:11:36,10.4,50,997.5,3.8,304,798,2,-3.4,Cloudy,3892.0
3176,46,5,2024-04-21 13:04:17,17.6,97,986.0,71.2,166,2560,2,-2.7,Rain,3360.0
3177,29,3,2024-04-22 14:53:04,12.2,100,958.7,71.7,301,1755,6,-3.7,Clear,4023.0
3178,3,1,2018-03-15 23:54:49,28.1,99,938.6,7.7,156,6004,7,1.7,Clear,3049.0
3179,18,2,2018-03-17 14:01:46,15.7,64,992.9,8.8,62,2141,3,8.2,Clear,1380.0
3180,34,4,2018-08-01 20:52:56,13.2,81,948.4,26.1,126,1508,0,-4.1,Clear,4438.0
3181,26,3,2024-03-15 22:18:44,7.6,48,927.6,78.8,255,441,0,11.8,Cloudy,4226.0
3182,28,3,2023-06-24 15:06:04,24.8,68,947.3,40.9,124,9653,8,12.6,Heavy Rain,1294.0
3183,48,6,2019-08-25 23:00:47,24.3,60,1004.5,6.1,309,2772,0,2.8,Heavy Rain,2569.0
3184,18,2,2024-08-15 03:51:13,34.3,78,983.6,70.4,86,5280,8,2.8,Fog,1987.0
3185,9,1,2020-04-10 21:13:46,7.5,59,938.8,31.1,193,1095,4,14.7,Rain,4337.0
3186,41,5,2023-02-04 19:38:02,31.2,86,929.1,71.8,345,983,7,3.7,Cloudy,3085.0
3187,41,5,2018-03-04 11:55:26,27.1,52,1006.3,11.2,100,7424,5,10.3,Clear,1102.0
3188,8,1,2024-04-11 05:31:45,35.0,69,977.0,16.0,50,4272,8,-1.6,Thunderstorm,2558.0
3189,60,8,2018-07-15 08:13:37,5.3,61,991.3,59.9,61,4559,3,6.1,Rain,4103.0
3190,51,6,2019-01-14 02:26:35,5.5,68,968.9,8.7,183,5181,7,2.5,Cloudy,937.0
3191,46,5,2023-10-05 23:41:28,13.4,92,976.4,52.8,259,7114,7,11.1,Cloudy,4076.0
3192,29,3,2018-02-21 18:44:45,20.4,95,932.4,7.5,97,5869,4,14.5,Clear,1144.0
3193,58,7,2020-09-21 09:27:31,20.3,45,966.7,13.3,250,2970,8,8.9,Cloudy,1728.0
3194,52,6,2019-06-08 10:01:30,29.1,47,932.6,39.6,59,2482,5,0.8,Fog,4493.0
3195,57,7,2022-05-29 23:01:03,30.2,71,937.4,60.1,39,6459,3,4.9,Rain,3909.0
3196,22,2,2018-08-07 18:53:56,20.3,79,1010.5,6.9,2,5186,1,14.7,Fog,3600.0
3197,53,6,2022-03-25 22:55:52,26.2,95,960.5,12.4,259,3449,5,9.8,Rain,4438.0
3198,36,4,2022-01-01 09:26:54,14.6,45,918.2,53.6,340,8507,1,14.0,Clear,1279.0
3199,33,4,2023-02-22 12:02:28,19.3,53,904.8,39.7,164,6207,1,-2.8,Cloudy,4253.0
3200,21,2,2023-01-12 10:51:49,23.3,95,950.4,70.8,195,1360,5,11.3,Fog,1821.0
3201,58,7,2023-06-02 18:54:15,16.1,87,1010.4,76.4,128,3946,0,9.5,Rain,4141.0
3202,15,2,2024-02-29 13:35:01,9.4,93,977.4,3.5,101,8424,7,9.0,Thunderstorm,2534.0
3203,13,2,2019-04-27 14:01:59,13.3,81,909.9,36.3,345,9842,4,-0.3,Clear,3964.0
3204,6,1,2021-12-17 05:00:27,30.1,65,931.6,62.4,292,9991,2,10.3,Thunderstorm,3835.0
3205,47,6,2023-12-11 23:27:15,11.8,64,900.8,45.2,170,5682,1,3.7,Clear,4422.0
3206,10,1,2023-11-13 13:36:26,19.9,46,902.8,26.3,335,9634,5,10.7,Heavy Rain,2473.0
3207,26,3,2019-03-26 14:45:53,11.4,66,1006.2,69.9,49,415,5,2.9,Thunderstorm,3558.0
3208,48,6,2019-01-06 22:14:16,18.5,75,1006.8,49.2,94,4304,8,4.9,Fog,3009.0
3209,1,1,2023-06-21 03:26:13,13.3,48,918.0,29.6,136,4652,4,10.1,Rain,2959.0
3210,22,2,2019-09-04 10:17:35,27.7,58,927.5,7.1,51,5248,8,10.2,Rain,2766.0
3211,55,7,2021-04-03 02:47:47,26.8,93,949.2,43.4,308,2300,1,13.3,Fog,3594.0
3212,62,8,2020-02-09 17:24:26,9.7,98,985.8,20.1,272,3622,8,8.4,Heavy Rain,4136.0
3213,12,1,2019-09-04 21:39:46,26.9,55,945.2,48.8,97,3754,1,13.1,Heavy Rain,4165.0
3214,49,6,2022-12-11 02:51:31,21.5,45,998.0,62.0,18,9676,1,-0.6,Thunderstorm,3037.0
3215,37,4,2021-01-10 18:36:39,30.6,97,912.9,59.3,163,8986,1,9.6,Thunderstorm,919.0
3216,26,3,2022-04-03 12:53:24,32.9,84,930.7,13.0,278,5020,2,-2.6,Cloudy,1576.0
3217,27,3,2019-04-11 11:20:14,21.9,42,959.9,42.2,190,7514,5,11.1,Heavy Rain,2218.0
3218,45,5,2018-12-29 03:04:53,6.6,42,1004.4,12.6,26,1483,7,2.5,Thunderstorm,1586.0
3219,49,6,2024-09-19 16:05:15,17.6,47,967.3,15.2,265,8894,6,-2.0,Fog,2305.0
3220,58,7,2022-08-17 13:03:37,20.7,50,991.5,1.9,136,7231,7,7.3,Rain,2120.0
3221,42,5,2019-07-16 18:41:08,18.5,56,916.8,69.4,200,6972,3,14.3,Rain,3107.0
3222,47,6,2023-10-30 23:01:28,30.0,47,992.7,7.8,172,7467,7,7.0,Heavy Rain,2826.0
3223,59,8,2024-09-07 06:45:43,17.5,47,974.7,40.7,150,7298,1,4.6,Clear,3200.0
3224,31,3,2024-03-30 15:55:58,14.9,66,945.9,47.7,192,7067,8,1.3,Heavy Rain,1028.0
3225,51,6,2021-08-16 18:32:09,34.9,43,994.0,8.9,235,4358,7,14.2,Rain,4460.0
3226,53,6,2019-05-28 01:09:59,22.7,54,919.5,24.1,8,7251,8,10.5,Thunderstorm,3101.0
3227,59,8,2023-10-25 16:28:13,11.2,91,1005.5,20.0,162,9855,7,7.9,Thunderstorm,4312.0
3228,51,6,2019-10-29 12:11:54,16.5,89,984.1,12.6,286,2956,4,4.8,Fog,1935.0
3229,27,3,2021-03-13 04:33:36,17.2,45,943.2,29.1,22,5020,7,-3.6,Cloudy,3105.0
3230,20,2,2022-04-17 14:07:23,8.3,83,923.8,27.2,329,1317,7,0.1,Heavy Rain,1606.0
3231,37,4,2021-06-04 03:31:24,10.8,60,983.8,18.9,176,3085,3,8.2,Cloudy,1678.0
3232,58,7,2022-06-20 16:37:50,19.0,49,994.3,18.1,130,3582,7,-4.2,Thunderstorm,2787.0
3233,1,1,2021-04-09 19:58:01,30.9,77,925.2,41.2,320,4499,0,3.5,Fog,2889.0
3234,31,3,2018-03-05 04:47:24,24.7,79,992.5,44.2,184,7581,2,13.1,Cloudy,3531.0
3235,49,6,2019-07-24 21:48:18,23.8,49,967.1,71.8,140,2171,3,4.8,Thunderstorm,1100.0
3236,60,8,2024-01-18 21:24:35,16.1,58,975.7,65.9,149,9141,5,8.2,Heavy Rain,1568.0
3237,40,5,2021-12-25 18:16:13,25.9,53,985.3,5.0,38,2347,3,12.7,Clear,4253.0
3238,36,4,2018-02-19 15:18:23,34.8,97,908.4,74.7,37,6854,3,-0.4,Heavy Rain,1797.0
3239,31,3,2019-10-06 18:26:34,17.3,87,999.3,50.1,304,998,7,7.7,Clear,2424.0
3240,30,3,2021-03-06 23:36:52,33.4,59,989.2,42.3,144,7488,8,1.8,Thunderstorm,1245.0
3241,58,7,2024-05-14 11:41:51,15.3,69,942.7,34.9,284,988,7,13.0,Cloudy,2015.0
3242,45,5,2019-12-17 11:17:57,5.6,94,937.2,61.0,233,3639,8,14.2,Thunderstorm,3008.0
3243,16,2,2018-10-13 07:20:27,26.8,88,938.4,0.1,205,8177,1,4.4,Heavy Rain,1426.0
3244,45,5,2020-09-30 12:33:13,33.3,53,964.5,47.6,344,9820,7,-1.5,Thunderstorm,2752.0
3245,30,3,2024-08-06 17:40:54,25.0,71,956.6,1.9,164,9127,2,2.8,Fog,3044.0
3246,35,4,2022-06-14 23:21:47,14.4,83,917.5,30.7,13,4672,0,-1.2,Clear,1073.0
3247,12,1,2018-10-18 12:24:15,26.9,59,942.7,52.4,222,3367,3,-0.2,Fog,1051.0
3248,49,6,2023-08-16 17:04:15,13.2,63,939.9,51.0,85,4792,4,11.0,Thunderstorm,2346.0
3249,45,5,2022-01-08 04:35:35,23.9,62,943.3,22.3,162,6868,5,-1.9,Fog,2976.0
3250,56,7,2024-02-17 02:42:13,13.6,55,933.1,6.9,176,4330,2,3.4,Fog,2905.0
3251,20,2,2021-03-03 03:36:27,17.8,43,936.2,34.3,126,3658,2,4.2,Rain,1849.0
3252,50,6,2022-06-29 04:40:18,9.7,93,905.4,11.9,261,9524,0,-0.0,Cloudy,3186.0
3253,8,1,2018-10-17 07:13:40,27.6,66,953.7,52.9,280,2005,8,4.1,Rain,1867.0
3254,18,2,2021-06-18 02:33:39,19.9,97,1003.9,73.4,270,9821,4,7.0,Fog,1773.0
3255,14,2,2018-08-04 19:29:18,10.8,40,922.7,18.4,135,3998,6,-2.9,Fog,4473.0
3256,62,8,2021-08-26 14:34:33,34.4,97,950.4,17.2,103,5194,3,5.2,Thunderstorm,1922.0
3257,54,6,2023-06-11 06:26:42,13.7,97,952.7,79.8,258,5799,0,12.9,Heavy Rain,2600.0
3258,40,5,2023-08-29 13:26:22,9.5,56,963.2,61.6,253,4414,7,9.2,Cloudy,1340.0
3259,26,3,2023-05-26 08:46:48,24.0,80,960.4,20.8,95,3993,1,-0.3,Thunderstorm,4093.0
3260,17,2,2022-05-28 00:23:53,6.3,93,927.5,61.1,326,972,3,10.3,Cloudy,1653.0
3261,8,1,2023-12-27 20:29:25,5.9,74,952.5,18.9,247,4573,2,8.5,Rain,3160.0
3262,8,1,2024-02-14 18:35:23,17.4,73,926.4,47.6,312,678,3,13.4,Fog,3537.0
