image_id,state_id,district_id,acquisition_datetime,lat_nw,lon_nw,lat_ne,lon_ne,lat_se,lon_se,lat_sw,lon_sw,sensor,image_type,resolution_m,cloud_cover_pct,processing_level,filename,incidence_angle_deg
1789,46,5,2021-06-14 22:38:58,22.75862,97.86966,22.85862,97.96966,22.85862,97.86966,22.75862,97.96966,Sentinel-2A,Optical,6.0,57.8,Preprocessed,S2_001789.tif,0.79
1790,49,6,2020-04-28 13:07:26,29.29426,98.68277,29.39426,98.78277,29.39426,98.68277,29.29426,98.78277,Landsat-9,Optical,25.5,9.8,Preprocessed,S2_001790.tif,3.08
1791,55,7,2023-08-16 04:50:45,29.23451,94.4714,29.33451,94.5714,29.33451,94.4714,29.23451,94.5714,Sentinel-2B,Optical,3.6,23.3,Raw,S2_001791.tif,2.33
1792,61,8,2018-03-31 05:34:51,26.33031,90.12708,26.43031,90.22708,26.43031,90.12708,26.33031,90.22708,Sentinel-1B,SAR,4.9,67.5,Analysis Ready,S2_001792.tif,2.68
1793,21,2,2020-04-06 13:51:08,23.90191,99.28318,24.00191,99.38318,24.00191,99.28318,23.90191,99.38318,Sentinel-1B,SAR,28.2,29.9,Preprocessed,S2_001793.tif,2.96
1794,17,2,2023-07-28 21:35:46,23.45164,92.61602,23.55164,92.71602,23.55164,92.61602,23.45164,92.71602,Sentinel-1A,SAR,16.0,76.5,Analysis Ready,S2_001794.tif,2.52
1795,15,2,2022-04-19 23:33:47,26.83668,98.13391,26.93668,98.23391,26.93668,98.13391,26.83668,98.23391,RESOURCESAT-2,Optical,26.5,73.9,Analysis Ready,S2_001795.tif,3.49
1796,42,5,2020-11-22 20:55:35,21.69724,97.20882,21.79724,97.30882,21.79724,97.20882,21.69724,97.30882,Sentinel-1B,SAR,28.8,63.7,Preprocessed,S2_001796.tif,0.3
1797,61,8,2021-01-02 11:05:12,26.26465,90.09257,26.36465,90.19257,26.36465,90.09257,26.26465,90.19257,Landsat-9,Optical,29.2,74.7,Analysis Ready,S2_001797.tif,3.17
1798,25,3,2019-05-24 01:54:27,26.24493,96.68838,26.34493,96.78838,26.34493,96.68838,26.24493,96.78838,Sentinel-2A,Optical,19.9,62.8,Preprocessed,S2_001798.tif,2.5
1799,33,4,2024-04-16 22:50:45,23.6757,99.88814,23.7757,99.98814,23.7757,99.88814,23.6757,99.98814,Sentinel-1A,SAR,27.0,58.4,Analysis Ready,S2_001799.tif,1.66
1800,40,5,2023-08-20 11:45:43,27.93235,97.41148,28.03235,97.51148,28.03235,97.41148,27.93235,97.51148,Sentinel-2B,Optical,15.7,17.2,Raw,S2_001800.tif,1.87
1801,23,3,2018-10-24 17:31:00,28.20585,91.43787,28.30585,91.53787,28.30585,91.43787,28.20585,91.53787,RESOURCESAT-2,Optical,9.1,64.9,Analysis Ready,S2_001801.tif,2.76
1802,58,7,2019-09-26 05:51:47,27.57038,93.88218,27.67038,93.98218,27.67038,93.88218,27.57038,93.98218,Landsat-8,Optical,15.4,22.6,Preprocessed,S2_001802.tif,0.59
1803,20,2,2018-05-19 17:05:29,23.40803,93.3315,23.50803,93.4315,23.50803,93.3315,23.40803,93.4315,Sentinel-1B,SAR,11.2,32.7,Raw,S2_001803.tif,0.99
1804,6,1,2019-11-22 05:02:49,26.17171,96.67118,26.27171,96.77118,26.27171,96.67118,26.17171,96.77118,Sentinel-1B,SAR,27.2,11.0,Raw,S2_001804.tif,0.07
1805,9,1,2021-06-30 03:13:07,27.74233,93.89859,27.84233,93.99859,27.84233,93.89859,27.74233,93.99859,Sentinel-2A,Optical,17.6,81.1,Preprocessed,S2_001805.tif,0.53
1806,33,4,2021-04-12 16:53:45,23.2739,99.65769,23.3739,99.75769,23.3739,99.65769,23.2739,99.75769,Sentinel-2A,Optical,17.7,99.3,Raw,S2_001806.tif,2.74
1807,19,2,2024-09-29 15:36:06,24.50715,96.4892,24.60715,96.5892,24.60715,96.4892,24.50715,96.5892,Sentinel-2B,Optical,17.6,88.0,Preprocessed,S2_001807.tif,3.95
1808,22,2,2019-02-18 17:10:29,22.99003,95.85872,23.09003,95.95872,23.09003,95.85872,22.99003,95.95872,Sentinel-2B,Optical,5.1,99.0,Preprocessed,S2_001808.tif,2.5
1809,4,1,2019-04-03 14:58:05,26.47961,90.15651,26.57961,90.25651,26.57961,90.15651,26.47961,90.25651,RESOURCESAT-2,Optical,22.8,86.3,Analysis Ready,S2_001809.tif,1.26
1810,1,1,2021-03-05 04:06:56,27.06884,90.25788,27.16884,90.35788,27.16884,90.25788,27.06884,90.35788,RESOURCESAT-2,Optical,18.4,15.1,Preprocessed,S2_001810.tif,4.74
1811,2,1,2021-03-21 10:23:57,23.94291,91.80508,24.04291,91.90508,24.04291,91.80508,23.94291,91.90508,Landsat-9,Optical,4.8,75.0,Raw,S2_001811.tif,2.19
1812,36,4,2023-08-23 18:36:31,25.86329,90.41148,25.96329,90.51148,25.96329,90.41148,25.86329,90.51148,Landsat-9,Optical,27.3,89.8,Analysis Ready,S2_001812.tif,1.94
1813,14,2,2018-05-10 07:57:00,22.56804,93.09285,22.66804,93.19285,22.66804,93.09285,22.56804,93.19285,Landsat-9,Optical,7.1,76.7,Analysis Ready,S2_001813.tif,3.62
1814,32,3,2022-10-25 00:02:00,25.12747,95.77722,25.22747,95.87722,25.22747,95.77722,25.12747,95.87722,RESOURCESAT-2,Optical,21.8,65.3,Raw,S2_001814.tif,1.73
1815,29,3,2022-05-16 03:20:43,25.70224,98.68021,25.80224,98.78021,25.80224,98.68021,25.70224,98.78021,Landsat-9,Optical,24.9,59.5,Analysis Ready,S2_001815.tif,0.49
1816,16,2,2020-11-03 11:00:34,23.56029,90.7519,23.66029,90.8519,23.66029,90.7519,23.56029,90.8519,Landsat-8,Optical,23.2,55.4,Raw,S2_001816.tif,3.09
1817,58,7,2022-09-22 07:47:55,27.63881,94.12746,27.73881,94.22746,27.73881,94.12746,27.63881,94.22746,Sentinel-2B,Optical,26.1,89.2,Raw,S2_001817.tif,0.17
1818,10,1,2018-03-08 11:59:22,23.99939,97.91947,24.09939,98.01947,24.09939,97.91947,23.99939,98.01947,RESOURCESAT-2,Optical,24.5,11.9,Raw,S2_001818.tif,2.55
1819,60,8,2022-07-27 16:25:17,24.72719,96.11626,24.82719,96.21626,24.82719,96.11626,24.72719,96.21626,Landsat-9,Optical,23.4,47.0,Analysis Ready,S2_001819.tif,0.0
1820,52,6,2023-09-14 14:30:31,28.20831,99.56884,28.30831,99.66884,28.30831,99.56884,28.20831,99.66884,RESOURCESAT-2,Optical,27.2,92.0,Analysis Ready,S2_001820.tif,1.83
1821,11,1,2024-12-18 08:43:41,22.72499,90.50341,22.82499,90.60341,22.82499,90.50341,22.72499,90.60341,Sentinel-2A,Optical,5.9,82.8,Preprocessed,S2_001821.tif,4.0
1822,5,1,2024-06-14 15:12:07,23.48306,95.15607,23.58306,95.25607,23.58306,95.15607,23.48306,95.25607,Sentinel-1B,SAR,26.7,19.9,Preprocessed,S2_001822.tif,2.1
1823,42,5,2023-06-17 07:53:00,22.25856,97.258,22.35856,97.358,22.35856,97.258,22.25856,97.358,Sentinel-2A,Optical,8.9,0.8,Preprocessed,S2_001823.tif,3.81
1824,23,3,2020-11-01 14:39:41,28.04116,91.21509,28.14116,91.31509,28.14116,91.21509,28.04116,91.31509,Landsat-8,Optical,19.1,81.5,Analysis Ready,S2_001824.tif,1.57
1825,14,2,2021-10-11 16:46:22,22.16911,93.0421,22.26911,93.1421,22.26911,93.0421,22.16911,93.1421,Sentinel-2B,Optical,12.7,55.1,Analysis Ready,S2_001825.tif,2.0
1826,55,7,2021-12-12 01:16:14,28.76698,93.86217,28.86698,93.96217,28.86698,93.86217,28.76698,93.96217,RESOURCESAT-2,Optical,11.0,81.5,Preprocessed,S2_001826.tif,2.19
1827,1,1,2020-11-10 06:52:09,26.85091,90.73019,26.95091,90.83019,26.95091,90.73019,26.85091,90.83019,Sentinel-2B,Optical,6.8,74.2,Analysis Ready,S2_001827.tif,4.64
1828,52,6,2022-07-24 00:34:05,28.52492,99.99556,28.62492,100.09556,28.62492,99.99556,28.52492,100.09556,Sentinel-2A,Optical,4.8,55.3,Analysis Ready,S2_001828.tif,3.36
1829,28,3,2020-08-05 10:45:19,29.1075,92.68556,29.2075,92.78556,29.2075,92.68556,29.1075,92.78556,Landsat-8,Optical,5.2,39.9,Preprocessed,S2_001829.tif,1.17
1830,55,7,2023-10-11 05:02:33,28.96025,94.34488,29.06025,94.44488,29.06025,94.34488,28.96025,94.44488,Sentinel-2B,Optical,7.8,98.4,Raw,S2_001830.tif,3.4
1831,8,1,2021-05-06 00:02:45,24.39053,98.62576,24.49053,98.72576,24.49053,98.62576,24.39053,98.72576,Landsat-8,Optical,23.9,70.8,Analysis Ready,S2_001831.tif,4.32
1832,29,3,2024-10-19 15:33:51,26.02944,98.42701,26.12944,98.52701,26.12944,98.42701,26.02944,98.52701,RESOURCESAT-2,Optical,19.3,98.2,Preprocessed,S2_001832.tif,1.13
1833,28,3,2019-10-26 13:53:13,29.23423,92.73003,29.33423,92.83003,29.33423,92.73003,29.23423,92.83003,Sentinel-1A,SAR,17.5,22.9,Analysis Ready,S2_001833.tif,3.7
1834,58,7,2024-02-17 03:27:15,27.1846,94.27143,27.2846,94.37143,27.2846,94.27143,27.1846,94.37143,Sentinel-1A,SAR,29.3,88.2,Preprocessed,S2_001834.tif,1.53
1835,61,8,2020-06-23 22:36:56,26.32533,90.32875,26.42533,90.42875,26.42533,90.32875,26.32533,90.42875,Sentinel-1B,SAR,24.4,40.9,Analysis Ready,S2_001835.tif,4.06
1836,21,2,2018-01-21 09:40:17,24.19912,99.01769,24.29912,99.11769,24.29912,99.01769,24.19912,99.11769,Sentinel-2A,Optical,19.8,15.5,Preprocessed,S2_001836.tif,4.16
1837,56,7,2020-04-30 05:39:01,29.90494,97.29539,30.00494,97.39539,30.00494,97.29539,29.90494,97.39539,RESOURCESAT-2,Optical,24.4,3.3,Preprocessed,S2_001837.tif,2.69
1838,41,5,2022-12-28 18:12:18,23.31063,94.50556,23.41063,94.60556,23.41063,94.50556,23.31063,94.60556,Landsat-8,Optical,29.6,60.2,Analysis Ready,S2_001838.tif,0.3
1839,48,6,2022-04-08 11:47:57,26.72977,95.24975,26.82977,95.34975,26.82977,95.24975,26.72977,95.34975,Sentinel-2A,Optical,9.1,8.8,Analysis Ready,S2_001839.tif,2.37
1840,18,2,2020-05-11 14:41:43,28.78806,98.53267,28.88806,98.63267,28.88806,98.53267,28.78806,98.63267,Sentinel-1B,SAR,25.0,78.8,Preprocessed,S2_001840.tif,4.13
1841,40,5,2024-09-15 04:51:44,28.08454,97.99956,28.18454,98.09956,28.18454,97.99956,28.08454,98.09956,Sentinel-1B,SAR,24.9,81.5,Preprocessed,S2_001841.tif,2.84
1842,21,2,2020-03-26 11:52:04,24.58697,99.7248,24.68697,99.8248,24.68697,99.7248,24.58697,99.8248,RESOURCESAT-2,Optical,27.6,39.4,Raw,S2_001842.tif,3.42
1843,62,8,2023-03-04 10:16:40,26.62245,92.64151,26.72245,92.74151,26.72245,92.64151,26.62245,92.74151,RESOURCESAT-2,Optical,18.7,67.8,Analysis Ready,S2_001843.tif,3.11
1844,53,6,2021-07-08 05:18:11,28.36902,91.0574,28.46902,91.1574,28.46902,91.0574,28.36902,91.1574,Landsat-8,Optical,29.2,67.3,Raw,S2_001844.tif,2.15
1845,22,2,2018-12-11 13:07:34,22.11458,96.4355,22.21458,96.5355,22.21458,96.4355,22.11458,96.5355,Landsat-8,Optical,17.8,32.5,Preprocessed,S2_001845.tif,2.46
1846,50,6,2019-04-29 22:50:28,23.92564,92.37631,24.02564,92.47631,24.02564,92.37631,23.92564,92.47631,Sentinel-2B,Optical,11.9,3.4,Preprocessed,S2_001846.tif,2.35
1847,2,1,2023-05-10 02:35:25,24.1666,91.46753,24.2666,91.56753,24.2666,91.46753,24.1666,91.56753,Sentinel-2B,Optical,22.7,88.4,Analysis Ready,S2_001847.tif,1.14
1848,12,1,2024-02-15 07:06:17,26.99369,98.13053,27.09369,98.23053,27.09369,98.13053,26.99369,98.23053,Sentinel-1A,SAR,7.7,34.7,Raw,S2_001848.tif,3.33
1849,40,5,2020-09-20 14:04:40,27.91142,97.70119,28.01142,97.80119,28.01142,97.70119,27.91142,97.80119,Sentinel-1B,SAR,25.7,85.9,Raw,S2_001849.tif,4.61
1850,42,5,2019-02-19 01:16:55,22.06001,97.13066,22.16001,97.23066,22.16001,97.13066,22.06001,97.23066,Sentinel-2B,Optical,21.3,46.4,Analysis Ready,S2_001850.tif,2.22
1851,5,1,2019-06-26 01:55:51,23.68599,95.28949,23.78599,95.38949,23.78599,95.28949,23.68599,95.38949,Landsat-8,Optical,23.2,31.0,Raw,S2_001851.tif,2.79
1852,60,8,2020-07-17 18:58:40,24.38095,96.09331,24.48095,96.19331,24.48095,96.09331,24.38095,96.19331,Sentinel-2A,Optical,20.7,75.8,Preprocessed,S2_001852.tif,2.74
1853,27,3,2023-04-27 11:40:08,24.71706,90.56456,24.81706,90.66456,24.81706,90.56456,24.71706,90.66456,RESOURCESAT-2,Optical,22.0,47.0,Raw,S2_001853.tif,2.33
1854,26,3,2022-12-12 22:14:06,24.17493,89.99806,24.27493,90.09806,24.27493,89.99806,24.17493,90.09806,Sentinel-1A,SAR,25.6,37.5,Raw,S2_001854.tif,1.36
1855,32,3,2018-07-21 05:11:47,25.69561,96.01544,25.79561,96.11544,25.79561,96.01544,25.69561,96.11544,Sentinel-1B,SAR,24.2,33.4,Preprocessed,S2_001855.tif,4.11
1856,35,4,2023-05-05 05:49:57,23.49404,91.65333,23.59404,91.75333,23.59404,91.65333,23.49404,91.75333,Landsat-8,Optical,24.1,78.4,Preprocessed,S2_001856.tif,3.25
1857,54,6,2023-04-02 10:00:10,29.17892,92.01161,29.27892,92.11161,29.27892,92.01161,29.17892,92.11161,Landsat-9,Optical,18.0,13.5,Raw,S2_001857.tif,0.7
1858,2,1,2021-10-27 02:56:12,24.37379,91.45378,24.47379,91.55378,24.47379,91.45378,24.37379,91.55378,Sentinel-1A,SAR,25.2,70.3,Analysis Ready,S2_001858.tif,1.88
1859,37,4,2022-11-16 12:06:06,27.09581,94.62101,27.19581,94.72101,27.19581,94.62101,27.09581,94.72101,Sentinel-2B,Optical,10.6,44.2,Analysis Ready,S2_001859.tif,2.9
1860,22,2,2020-02-02 12:28:59,22.27585,95.89855,22.37585,95.99855,22.37585,95.89855,22.27585,95.99855,RESOURCESAT-2,Optical,8.6,85.9,Raw,S2_001860.tif,3.7
1861,55,7,2021-09-18 19:20:27,29.03637,94.29701,29.13637,94.39701,29.13637,94.29701,29.03637,94.39701,Sentinel-1B,SAR,16.6,70.6,Preprocessed,S2_001861.tif,2.82
1862,40,5,2021-06-04 22:57:41,28.36108,97.61057,28.46108,97.71057,28.46108,97.61057,28.36108,97.71057,Sentinel-1B,SAR,7.2,100.0,Analysis Ready,S2_001862.tif,3.44
1863,19,2,2020-12-16 19:05:53,24.11292,96.79829,24.21292,96.89829,24.21292,96.79829,24.11292,96.89829,Landsat-9,Optical,5.2,70.8,Raw,S2_001863.tif,0.19
1864,37,4,2020-04-16 06:47:18,26.99329,94.69093,27.09329,94.79093,27.09329,94.69093,26.99329,94.79093,Sentinel-1A,SAR,11.8,15.4,Analysis Ready,S2_001864.tif,4.16
1865,47,6,2024-03-06 19:23:01,29.50743,98.99227,29.60743,99.09227,29.60743,98.99227,29.50743,99.09227,Landsat-9,Optical,19.0,28.9,Preprocessed,S2_001865.tif,1.51
1866,7,1,2024-11-16 18:13:06,26.01067,92.56314,26.11067,92.66314,26.11067,92.56314,26.01067,92.66314,Sentinel-1B,SAR,25.9,69.5,Raw,S2_001866.tif,2.48
1867,16,2,2022-01-24 08:06:29,23.45054,90.26555,23.55054,90.36555,23.55054,90.26555,23.45054,90.36555,Sentinel-2A,Optical,29.9,29.4,Preprocessed,S2_001867.tif,2.91
1868,12,1,2019-04-16 17:03:47,26.44731,98.54322,26.54731,98.64322,26.54731,98.54322,26.44731,98.64322,RESOURCESAT-2,Optical,8.3,49.4,Analysis Ready,S2_001868.tif,3.92
1869,60,8,2023-07-20 16:41:39,24.89039,96.38019,24.99039,96.48019,24.99039,96.38019,24.89039,96.48019,Landsat-8,Optical,26.2,94.5,Raw,S2_001869.tif,4.33
1870,9,1,2018-10-31 06:37:08,27.60421,92.93542,27.70421,93.03542,27.70421,92.93542,27.60421,93.03542,Sentinel-1A,SAR,28.1,17.5,Analysis Ready,S2_001870.tif,4.15
1871,28,3,2019-06-13 08:04:03,28.91812,92.87696,29.01812,92.97696,29.01812,92.87696,28.91812,92.97696,Sentinel-1A,SAR,14.0,98.8,Raw,S2_001871.tif,2.81
1872,32,3,2022-03-12 14:24:05,25.30562,95.6583,25.40562,95.7583,25.40562,95.6583,25.30562,95.7583,RESOURCESAT-2,Optical,10.7,19.9,Raw,S2_001872.tif,0.96
1873,4,1,2022-09-14 21:05:01,26.46627,90.5707,26.56627,90.6707,26.56627,90.5707,26.46627,90.6707,Sentinel-2A,Optical,25.0,78.9,Raw,S2_001873.tif,4.06
1874,21,2,2022-08-03 09:25:25,23.91213,99.45019,24.01213,99.55019,24.01213,99.45019,23.91213,99.55019,RESOURCESAT-2,Optical,22.9,86.4,Raw,S2_001874.tif,2.29
1875,27,3,2023-10-26 22:49:06,25.412,90.95426,25.512,91.05426,25.512,90.95426,25.412,91.05426,Sentinel-2B,Optical,11.8,26.2,Raw,S2_001875.tif,1.88
1876,11,1,2023-10-04 19:42:33,23.17318,91.10769,23.27318,91.20769,23.27318,91.10769,23.17318,91.20769,Landsat-8,Optical,14.3,43.8,Preprocessed,S2_001876.tif,0.58
1877,45,5,2018-05-11 15:50:17,28.26116,95.38624,28.36116,95.48624,28.36116,95.38624,28.26116,95.48624,Landsat-9,Optical,18.4,43.5,Raw,S2_001877.tif,0.22
1878,59,8,2022-03-26 07:58:08,25.17452,92.56686,25.27452,92.66686,25.27452,92.56686,25.17452,92.66686,Sentinel-2B,Optical,11.0,84.0,Analysis Ready,S2_001878.tif,2.95
1879,38,4,2024-01-05 21:12:11,29.59447,98.93923,29.69447,99.03923,29.69447,98.93923,29.59447,99.03923,RESOURCESAT-2,Optical,9.4,13.0,Analysis Ready,S2_001879.tif,2.02
1880,10,1,2024-07-30 07:04:41,23.51852,97.92463,23.61852,98.02463,23.61852,97.92463,23.51852,98.02463,Sentinel-2A,Optical,8.1,49.3,Analysis Ready,S2_001880.tif,0.41
1881,36,4,2020-05-28 16:13:46,25.28204,90.2033,25.38204,90.3033,25.38204,90.2033,25.28204,90.3033,Landsat-9,Optical,20.4,1.2,Raw,S2_001881.tif,1.26
1882,36,4,2024-12-20 23:18:43,25.27468,90.41683,25.37468,90.51683,25.37468,90.41683,25.27468,90.51683,Landsat-9,Optical,7.1,42.4,Preprocessed,S2_001882.tif,4.81
1883,44,5,2021-10-04 19:27:17,29.45653,98.98108,29.55653,99.08108,29.55653,98.98108,29.45653,99.08108,Sentinel-2B,Optical,15.8,98.2,Preprocessed,S2_001883.tif,2.79
1884,56,7,2023-09-08 16:56:42,29.64052,97.81466,29.74052,97.91466,29.74052,97.81466,29.64052,97.91466,Sentinel-1A,SAR,6.7,19.2,Analysis Ready,S2_001884.tif,3.07
1885,62,8,2018-03-08 08:03:39,26.57155,92.78489,26.67155,92.88489,26.67155,92.78489,26.57155,92.88489,RESOURCESAT-2,Optical,22.0,31.2,Raw,S2_001885.tif,1.4
1886,59,8,2021-06-15 11:40:33,25.83856,92.44552,25.93856,92.54552,25.93856,92.44552,25.83856,92.54552,Sentinel-2A,Optical,7.9,75.8,Preprocessed,S2_001886.tif,3.19
1887,46,5,2022-11-18 09:35:34,23.09996,97.36681,23.19996,97.46681,23.19996,97.36681,23.09996,97.46681,Sentinel-1A,SAR,23.9,61.9,Raw,S2_001887.tif,0.76
1888,32,3,2022-05-18 15:16:35,25.42673,95.41203,25.52673,95.51203,25.52673,95.41203,25.42673,95.51203,Sentinel-1A,SAR,27.5,68.0,Preprocessed,S2_001888.tif,3.63
1889,57,7,2022-11-14 22:49:56,23.70782,92.83451,23.80782,92.93451,23.80782,92.83451,23.70782,92.93451,Sentinel-2B,Optical,5.1,19.1,Preprocessed,S2_001889.tif,1.45
1890,23,3,2024-04-04 04:18:14,27.52323,91.9495,27.62323,92.0495,27.62323,91.9495,27.52323,92.0495,Sentinel-2A,Optical,18.6,77.6,Raw,S2_001890.tif,4.91
1891,24,3,2020-07-01 04:24:54,23.85623,98.75636,23.95623,98.85636,23.95623,98.75636,23.85623,98.85636,RESOURCESAT-2,Optical,24.3,34.5,Preprocessed,S2_001891.tif,3.8
1892,55,7,2023-06-24 03:57:45,28.68074,94.12467,28.78074,94.22467,28.78074,94.12467,28.68074,94.22467,Sentinel-1A,SAR,29.1,61.3,Analysis Ready,S2_001892.tif,0.41
1893,22,2,2018-01-26 23:57:57,22.38027,96.56559,22.48027,96.66559,22.48027,96.56559,22.38027,96.66559,Landsat-8,Optical,9.0,67.8,Raw,S2_001893.tif,0.78
1894,21,2,2020-06-08 00:55:37,23.67216,99.47632,23.77216,99.57632,23.77216,99.47632,23.67216,99.57632,Landsat-8,Optical,6.0,8.7,Preprocessed,S2_001894.tif,4.65
1895,25,3,2024-03-06 09:57:04,26.75711,97.24011,26.85711,97.34011,26.85711,97.24011,26.75711,97.34011,Sentinel-1A,SAR,28.4,9.9,Raw,S2_001895.tif,0.22
1896,62,8,2020-08-24 13:15:50,26.79628,92.40097,26.89628,92.50097,26.89628,92.40097,26.79628,92.50097,Landsat-8,Optical,7.9,56.7,Raw,S2_001896.tif,2.6
1897,22,2,2022-06-04 09:57:20,22.75703,96.28343,22.85703,96.38343,22.85703,96.28343,22.75703,96.38343,Sentinel-2B,Optical,5.9,82.4,Preprocessed,S2_001897.tif,3.69
1898,52,6,2022-05-20 23:44:07,28.91459,99.7366,29.01459,99.8366,29.01459,99.7366,28.91459,99.8366,Sentinel-2B,Optical,15.7,91.6,Raw,S2_001898.tif,2.37
1899,5,1,2022-03-05 18:06:52,23.44116,95.5535,23.54116,95.6535,23.54116,95.5535,23.44116,95.6535,Landsat-8,Optical,14.4,18.0,Preprocessed,S2_001899.tif,2.65
1900,23,3,2019-03-12 12:33:52,28.02771,92.06025,28.12771,92.16025,28.12771,92.06025,28.02771,92.16025,Sentinel-1A,SAR,20.2,82.3,Raw,S2_001900.tif,4.76
1901,28,3,2022-09-24 06:09:28,29.4055,93.14702,29.5055,93.24702,29.5055,93.14702,29.4055,93.24702,Landsat-8,Optical,16.4,55.0,Preprocessed,S2_001901.tif,1.65
1902,59,8,2018-08-10 16:56:20,25.22061,92.12944,25.32061,92.22944,25.32061,92.12944,25.22061,92.22944,RESOURCESAT-2,Optical,6.1,71.7,Raw,S2_001902.tif,3.55
1903,8,1,2022-01-19 03:15:22,24.22054,98.36686,24.32054,98.46686,24.32054,98.36686,24.22054,98.46686,Sentinel-2A,Optical,9.9,9.1,Preprocessed,S2_001903.tif,4.13
1904,32,3,2021-05-29 16:32:41,25.69514,95.5354,25.79514,95.6354,25.79514,95.5354,25.69514,95.6354,Landsat-8,Optical,26.6,45.9,Analysis Ready,S2_001904.tif,0.26
1905,59,8,2020-03-06 11:23:44,25.24552,92.26764,25.34552,92.36764,25.34552,92.26764,25.24552,92.36764,Sentinel-1A,SAR,8.8,84.1,Analysis Ready,S2_001905.tif,3.05
1906,7,1,2019-02-25 13:42:56,26.61494,92.41929,26.71494,92.51929,26.71494,92.41929,26.61494,92.51929,Sentinel-1B,SAR,5.4,68.3,Preprocessed,S2_001906.tif,1.12
1907,53,6,2018-01-20 03:15:28,28.28067,91.31668,28.38067,91.41668,28.38067,91.31668,28.28067,91.41668,Sentinel-1B,SAR,5.6,19.1,Analysis Ready,S2_001907.tif,2.22
1908,45,5,2022-12-28 20:27:06,28.43868,95.20673,28.53868,95.30673,28.53868,95.20673,28.43868,95.30673,Landsat-9,Optical,24.8,48.1,Analysis Ready,S2_001908.tif,1.41
1909,4,1,2022-08-08 00:25:03,26.36917,89.8334,26.46917,89.9334,26.46917,89.8334,26.36917,89.9334,Landsat-9,Optical,3.3,75.0,Preprocessed,S2_001909.tif,3.04
1910,19,2,2022-02-02 01:46:24,24.51002,96.68001,24.61002,96.78001,24.61002,96.68001,24.51002,96.78001,Landsat-9,Optical,13.4,76.3,Analysis Ready,S2_001910.tif,3.86
1911,19,2,2024-07-23 11:44:30,24.39307,96.71383,24.49307,96.81383,24.49307,96.71383,24.39307,96.81383,Sentinel-2A,Optical,27.3,37.5,Analysis Ready,S2_001911.tif,1.28
1912,11,1,2020-12-20 02:31:54,22.98808,90.79278,23.08808,90.89278,23.08808,90.79278,22.98808,90.89278,Landsat-8,Optical,27.8,73.2,Raw,S2_001912.tif,1.31
1913,29,3,2021-06-09 20:55:39,25.76295,98.51734,25.86295,98.61734,25.86295,98.51734,25.76295,98.61734,RESOURCESAT-2,Optical,4.5,85.3,Analysis Ready,S2_001913.tif,1.35
1914,14,2,2023-02-03 16:46:24,22.33703,93.34425,22.43703,93.44425,22.43703,93.34425,22.33703,93.44425,Sentinel-1B,SAR,6.5,57.9,Analysis Ready,S2_001914.tif,4.35
1915,62,8,2020-11-23 01:50:39,26.84602,91.99874,26.94602,92.09874,26.94602,91.99874,26.84602,92.09874,Landsat-9,Optical,14.1,85.0,Preprocessed,S2_001915.tif,2.45
1916,58,7,2019-11-16 13:24:19,27.47975,94.21009,27.57975,94.31009,27.57975,94.21009,27.47975,94.31009,Sentinel-1A,SAR,19.3,20.3,Analysis Ready,S2_001916.tif,3.83
1917,43,5,2022-09-14 12:11:39,29.63291,98.07033,29.73291,98.17033,29.73291,98.07033,29.63291,98.17033,Sentinel-2B,Optical,10.7,40.2,Preprocessed,S2_001917.tif,1.56
1918,29,3,2024-09-20 10:45:18,26.36159,98.93875,26.46159,99.03875,26.46159,98.93875,26.36159,99.03875,Sentinel-2A,Optical,24.0,37.2,Raw,S2_001918.tif,4.86
1919,22,2,2018-07-23 14:11:36,22.6199,96.64168,22.7199,96.74168,22.7199,96.64168,22.6199,96.74168,RESOURCESAT-2,Optical,23.0,21.7,Raw,S2_001919.tif,1.34
1920,62,8,2023-03-30 21:36:10,26.74029,92.04958,26.84029,92.14958,26.84029,92.04958,26.74029,92.14958,Sentinel-1A,SAR,26.7,40.6,Raw,S2_001920.tif,4.62
1921,20,2,2020-09-16 05:11:26,23.0406,93.34012,23.1406,93.44012,23.1406,93.34012,23.0406,93.44012,Sentinel-2B,Optical,7.9,30.5,Analysis Ready,S2_001921.tif,1.77
1922,51,6,2019-02-04 05:24:34,29.31248,91.26571,29.41248,91.36571,29.41248,91.26571,29.31248,91.36571,Sentinel-2A,Optical,5.1,50.1,Raw,S2_001922.tif,1.99
1923,43,5,2020-02-01 11:46:38,29.80831,98.07379,29.90831,98.17379,29.90831,98.07379,29.80831,98.17379,Sentinel-1A,SAR,21.1,21.3,Preprocessed,S2_001923.tif,4.14
1924,34,4,2023-12-18 02:07:20,26.04151,97.72487,26.14151,97.82487,26.14151,97.72487,26.04151,97.82487,Landsat-8,Optical,26.3,18.8,Preprocessed,S2_001924.tif,4.05
1925,58,7,2023-03-10 01:02:01,26.8599,93.91757,26.9599,94.01757,26.9599,93.91757,26.8599,94.01757,Sentinel-2A,Optical,22.8,12.9,Analysis Ready,S2_001925.tif,1.16
1926,57,7,2018-11-19 18:07:12,23.16362,93.58544,23.26362,93.68544,23.26362,93.58544,23.16362,93.68544,Landsat-8,Optical,22.8,31.3,Preprocessed,S2_001926.tif,1.93
