record_id,slope_id,district_id,datetime,lat,lon,los_displacement_mm,vertical_displacement_mm,horizontal_displacement_mm,displacement_rate_mm_yr,phase_difference_rad,coherence_loss_pct,strain_rate,coherence,satellite,orbit_direction,movement_class
1124,119,18,2021-10-24 00:50:13,29.057441,98.775711,-24.65,-22.18,-7.39,13.32,1.15,1.62,0.0373,0.534,ALOS-2,Ascending,Stable
1125,153,27,2019-08-24 05:31:13,25.329309,90.810956,-4.29,-3.86,-1.29,8.94,4.93,11.72,0.0317,0.669,Sentinel-1,Ascending,Stable
1126,83,6,2022-01-27 19:29:33,26.259592,97.227578,-36.15,-32.53,-10.84,10.26,4.26,13.88,0.0112,0.403,COSMO-SkyMed,Descending,Slow Moving
1127,47,61,2019-08-10 16:07:18,26.666609,90.179717,-17.74,-15.97,-5.32,3.01,4.66,1.0,0.0338,0.342,ALOS-2,Ascending,Active
1128,423,20,2023-05-10 21:00:10,23.408365,93.288048,-16.38,-14.74,-4.91,5.83,5.0,6.56,0.0236,0.39,Sentinel-1,Ascending,Stable
1129,365,43,2018-01-03 19:41:56,30.006532,97.557737,1.26,1.13,0.38,1.17,0.64,0.48,0.0025,0.523,ALOS-2,Descending,Slow Moving
1130,184,38,2024-09-16 04:43:31,30.013315,98.810114,1.98,1.78,0.59,6.1,3.99,9.96,0.029,0.789,Sentinel-1,Descending,Stable
1131,470,7,2023-05-11 20:25:13,26.235987,92.225192,-10.91,-9.82,-3.27,10.28,0.16,13.04,0.024,0.642,COSMO-SkyMed,Ascending,Very Active
1132,476,22,2018-02-02 11:30:28,22.652412,96.58018,-25.19,-22.67,-7.56,6.63,1.61,12.96,0.0357,0.765,Sentinel-1,Ascending,Very Active
1133,215,22,2022-06-27 20:46:59,22.777328,96.620786,8.0,7.2,2.4,6.92,3.79,7.61,0.0111,0.355,COSMO-SkyMed,Descending,Slow Moving
1134,170,32,2020-08-04 10:43:15,25.324508,95.930953,-12.41,-11.17,-3.72,6.36,2.55,7.18,0.0342,0.695,Sentinel-1,Ascending,Slow Moving
1135,47,61,2023-07-11 11:41:26,26.666609,90.179717,-31.67,-28.5,-9.5,9.92,4.44,8.76,0.0184,0.709,ALOS-2,Descending,Active
1136,133,25,2022-11-25 10:13:13,26.178235,96.665749,-24.84,-22.36,-7.45,10.86,1.42,6.56,0.002,0.803,COSMO-SkyMed,Ascending,Slow Moving
1137,485,57,2020-05-20 10:31:25,23.904683,92.891887,-23.0,-20.7,-6.9,4.52,1.74,2.11,0.0293,0.741,COSMO-SkyMed,Ascending,Active
1138,211,39,2024-11-16 05:40:53,27.62036,91.174427,-29.11,-26.2,-8.73,12.94,1.47,1.46,0.0096,0.678,ALOS-2,Ascending,Stable
1139,96,6,2019-05-05 21:22:00,26.263517,97.425568,-36.99,-33.29,-11.1,0.19,0.12,1.55,0.0274,0.763,COSMO-SkyMed,Ascending,Stable
1140,475,57,2023-10-07 22:26:32,23.555858,93.277727,-28.27,-25.44,-8.48,11.13,1.29,0.39,0.0008,0.873,Sentinel-1,Descending,Slow Moving
1141,122,33,2020-01-29 00:19:31,23.835846,99.749724,-30.68,-27.61,-9.2,13.49,3.75,19.55,0.0291,0.732,COSMO-SkyMed,Descending,Very Active
1142,93,29,2018-10-28 08:11:43,25.971908,99.058289,-17.36,-15.62,-5.21,5.96,0.06,17.58,0.0105,0.839,COSMO-SkyMed,Descending,Active
1143,466,40,2018-07-10 17:41:04,27.956032,97.493747,-9.95,-8.96,-2.98,9.73,3.97,13.64,0.0421,0.461,Sentinel-1,Ascending,Active
1144,306,45,2022-02-13 18:20:24,28.557096,95.160495,-15.41,-13.87,-4.62,8.48,2.2,15.85,0.0167,0.589,Sentinel-1,Descending,Very Active
1145,372,26,2022-11-01 20:10:19,23.909378,90.209233,1.02,0.92,0.31,8.84,1.09,10.71,0.0001,0.606,COSMO-SkyMed,Descending,Very Active
1146,207,34,2019-08-21 08:53:32,26.245708,97.320157,-26.43,-23.79,-7.93,3.75,2.67,17.24,0.0186,0.642,ALOS-2,Descending,Slow Moving
1147,147,29,2021-03-28 16:53:27,26.207854,98.815041,4.87,4.38,1.46,1.61,4.82,13.38,0.0123,0.703,ALOS-2,Descending,Active
1148,141,24,2020-04-12 14:48:56,24.047224,99.397024,7.42,6.68,2.23,1.16,4.17,15.15,0.0166,0.601,ALOS-2,Ascending,Very Active
1149,210,17,2019-12-19 19:54:47,23.705344,92.593955,-2.73,-2.46,-0.82,13.76,2.63,6.85,0.0393,0.674,ALOS-2,Ascending,Active
1150,49,36,2022-04-04 18:09:20,25.322127,90.351057,-34.56,-31.1,-10.37,9.88,4.6,23.23,0.0048,0.419,ALOS-2,Descending,Slow Moving
1151,498,11,2018-03-14 17:23:52,23.008526,91.087145,-8.41,-7.57,-2.52,6.98,2.88,23.14,0.017,0.925,Sentinel-1,Descending,Very Active
1152,451,41,2024-02-22 12:22:31,23.116111,94.558602,-4.9,-4.41,-1.47,2.24,1.6,15.03,0.0005,0.847,ALOS-2,Descending,Active
1153,54,13,2020-02-15 22:59:28,26.588159,99.539156,-30.26,-27.23,-9.08,11.78,3.75,8.25,0.0276,0.724,ALOS-2,Descending,Stable
1154,335,8,2019-06-01 18:12:16,24.09183,98.9896,-28.27,-25.44,-8.48,2.43,1.06,14.83,0.0016,0.352,ALOS-2,Descending,Slow Moving
1155,149,8,2024-07-23 23:25:05,24.381092,98.526048,-13.46,-12.11,-4.04,1.89,3.49,8.74,0.018,0.312,COSMO-SkyMed,Descending,Slow Moving
1156,292,43,2021-10-03 03:04:47,30.045393,97.70245,-21.57,-19.41,-6.47,4.49,0.51,1.73,0.0202,0.559,COSMO-SkyMed,Ascending,Very Active
1157,480,56,2020-03-15 21:56:06,29.173291,97.368179,-45.88,-41.29,-13.76,14.32,0.64,23.31,0.0179,0.364,ALOS-2,Ascending,Slow Moving
1158,315,31,2022-02-13 14:06:21,28.121064,95.109972,-46.77,-42.09,-14.03,9.93,0.72,11.93,0.036,0.34,COSMO-SkyMed,Ascending,Very Active
1159,19,30,2019-02-06 18:16:38,25.486487,92.416388,-40.5,-36.45,-12.15,3.19,1.22,13.26,0.0003,0.339,COSMO-SkyMed,Ascending,Very Active
1160,112,20,2024-11-11 11:53:47,23.283767,93.789626,-12.11,-10.9,-3.63,5.31,0.46,19.93,0.0185,0.621,ALOS-2,Descending,Active
1161,372,26,2018-01-08 14:14:56,23.909378,90.209233,-15.77,-14.19,-4.73,8.56,0.0,21.3,0.0073,0.811,ALOS-2,Descending,Slow Moving
1162,321,24,2022-12-25 16:40:30,24.426819,99.439178,-10.31,-9.28,-3.09,1.13,1.87,7.82,0.0264,0.537,COSMO-SkyMed,Ascending,Active
1163,201,13,2019-09-08 12:08:37,26.469822,99.874325,-5.62,-5.06,-1.69,4.48,3.08,8.01,0.0017,0.408,COSMO-SkyMed,Descending,Very Active
1164,336,47,2021-08-17 06:37:17,29.338527,99.080022,-33.83,-30.45,-10.15,4.37,3.89,21.59,0.0168,0.349,ALOS-2,Descending,Slow Moving
1165,192,15,2024-10-22 07:34:39,27.226034,98.589955,-8.21,-7.39,-2.46,4.72,4.33,6.05,0.0132,0.361,COSMO-SkyMed,Ascending,Very Active
1166,478,14,2018-01-06 23:18:51,22.353144,93.185845,-35.85,-32.27,-10.76,5.59,3.49,5.68,0.0401,0.818,Sentinel-1,Ascending,Slow Moving
1167,296,41,2019-08-14 23:45:23,23.152136,94.446464,3.41,3.07,1.02,5.95,1.2,17.45,0.0143,0.686,Sentinel-1,Descending,Very Active
1168,397,54,2019-02-24 07:42:35,29.305353,91.356025,-25.12,-22.61,-7.54,4.41,3.54,6.86,0.0422,0.46,COSMO-SkyMed,Ascending,Very Active
1169,57,1,2018-09-10 21:58:25,26.970643,90.256506,-18.77,-16.89,-5.63,3.05,1.83,7.38,0.0059,0.713,ALOS-2,Descending,Stable
1170,270,9,2020-03-03 00:18:52,27.567541,93.507798,-35.0,-31.5,-10.5,12.05,1.42,13.64,0.0228,0.965,Sentinel-1,Ascending,Slow Moving
1171,166,39,2021-12-04 23:42:02,27.31121,91.401515,-39.87,-35.88,-11.96,13.71,4.97,16.06,0.0403,0.668,COSMO-SkyMed,Descending,Very Active
1172,113,30,2018-07-18 09:15:28,25.506545,92.509937,5.43,4.89,1.63,4.2,3.27,11.69,0.0438,0.301,ALOS-2,Descending,Very Active
1173,131,9,2020-06-17 05:19:39,27.490702,93.694815,-7.88,-7.09,-2.36,8.46,0.38,10.65,0.0461,0.831,COSMO-SkyMed,Ascending,Very Active
1174,278,33,2019-06-18 17:09:20,23.963182,100.186903,-22.44,-20.2,-6.73,8.8,2.18,5.35,0.0424,0.528,COSMO-SkyMed,Descending,Slow Moving
1175,79,42,2022-06-20 20:37:52,22.196281,97.397167,-24.7,-22.23,-7.41,2.88,1.48,3.57,0.0435,0.623,COSMO-SkyMed,Descending,Stable
1176,155,34,2024-02-15 08:26:07,25.663263,97.344996,-5.98,-5.38,-1.79,13.31,0.17,10.01,0.0364,0.339,Sentinel-1,Ascending,Very Active
1177,11,53,2022-09-06 23:17:22,27.972018,91.327442,-32.04,-28.84,-9.61,9.11,1.48,2.8,0.0257,0.693,ALOS-2,Ascending,Slow Moving
1178,499,9,2022-02-26 13:15:46,27.665229,93.397675,7.61,6.85,2.28,8.14,0.68,19.25,0.0232,0.699,COSMO-SkyMed,Descending,Very Active
1179,311,5,2020-01-06 02:38:06,23.800155,94.786204,-39.5,-35.55,-11.85,4.99,3.42,6.48,0.0224,0.427,COSMO-SkyMed,Ascending,Very Active
1180,183,43,2019-06-10 09:35:29,30.016291,97.643172,1.76,1.58,0.53,14.75,4.32,15.98,0.049,0.675,Sentinel-1,Ascending,Active
1181,49,36,2023-07-10 17:55:57,25.322127,90.351057,-47.71,-42.94,-14.31,8.6,0.79,6.83,0.0169,0.858,Sentinel-1,Ascending,Very Active
1182,181,10,2018-05-16 05:40:06,23.914772,97.44403,-48.64,-43.78,-14.59,11.37,1.45,20.91,0.0127,0.63,Sentinel-1,Ascending,Stable
1183,102,34,2022-08-30 11:20:33,25.64851,97.808538,-8.85,-7.96,-2.65,10.74,2.08,0.43,0.0428,0.974,COSMO-SkyMed,Descending,Stable
1184,134,20,2020-07-12 16:59:04,23.062825,93.554702,0.57,0.51,0.17,2.6,2.75,5.69,0.0148,0.544,ALOS-2,Ascending,Stable
1185,30,26,2019-06-20 04:54:07,23.673004,90.151362,-34.11,-30.7,-10.23,4.7,1.06,9.05,0.0201,0.46,ALOS-2,Ascending,Very Active
1186,170,32,2018-09-13 15:22:38,25.324508,95.930953,-6.34,-5.71,-1.9,6.91,1.07,15.19,0.0076,0.918,COSMO-SkyMed,Descending,Very Active
1187,294,22,2021-08-06 12:19:46,22.426143,96.537481,-22.02,-19.82,-6.61,12.22,2.41,21.9,0.0007,0.804,Sentinel-1,Descending,Stable
1188,266,47,2023-01-19 10:33:06,29.514215,99.120703,-20.72,-18.65,-6.22,14.35,2.52,0.91,0.0408,0.583,COSMO-SkyMed,Ascending,Very Active
1189,190,55,2018-02-19 20:04:36,29.237955,94.242292,-38.55,-34.7,-11.56,10.11,2.81,19.47,0.0433,0.617,COSMO-SkyMed,Ascending,Slow Moving
1190,204,25,2018-07-24 10:47:48,26.327514,96.925127,-11.96,-10.76,-3.59,2.69,4.81,15.28,0.0133,0.358,Sentinel-1,Ascending,Slow Moving
1191,275,43,2018-11-28 05:01:54,29.521837,97.878118,-1.95,-1.75,-0.58,7.57,2.64,3.22,0.009,0.651,ALOS-2,Descending,Slow Moving
1192,125,58,2020-05-29 06:31:10,27.409952,94.356399,5.03,4.53,1.51,0.61,1.96,10.03,0.0296,0.806,COSMO-SkyMed,Descending,Active
1193,218,28,2024-06-13 19:57:38,28.719941,93.323434,-43.98,-39.58,-13.19,3.37,2.44,17.89,0.0216,0.745,COSMO-SkyMed,Ascending,Slow Moving
1194,202,36,2020-08-30 13:07:04,25.105926,90.394685,-10.17,-9.15,-3.05,3.88,1.96,12.84,0.0305,0.714,COSMO-SkyMed,Ascending,Active
1195,259,40,2019-04-22 22:23:38,28.004838,97.823511,-24.87,-22.38,-7.46,9.98,3.32,24.23,0.0344,0.503,COSMO-SkyMed,Ascending,Active
1196,5,32,2020-12-04 17:26:43,25.181529,95.771245,-33.61,-30.25,-10.08,4.74,3.93,0.55,0.0421,0.449,COSMO-SkyMed,Descending,Stable
1197,30,26,2024-09-21 21:25:27,23.673004,90.151362,-43.78,-39.4,-13.13,9.44,4.38,4.45,0.0187,0.692,COSMO-SkyMed,Ascending,Active
1198,433,62,2022-05-23 02:09:38,26.770878,92.285103,-17.37,-15.63,-5.21,14.53,3.3,24.47,0.0157,0.411,COSMO-SkyMed,Ascending,Slow Moving
1199,329,8,2021-03-08 17:33:33,23.940377,98.763513,3.3,2.97,0.99,14.01,0.52,24.11,0.0444,0.445,COSMO-SkyMed,Ascending,Stable
1200,210,17,2020-09-13 19:36:01,23.705344,92.593955,-16.78,-15.1,-5.03,14.26,1.11,10.25,0.0112,0.391,ALOS-2,Ascending,Very Active
1201,110,13,2024-08-20 00:20:19,26.408118,99.864423,-37.48,-33.73,-11.24,13.84,4.33,24.08,0.0361,0.529,ALOS-2,Ascending,Active
1202,93,29,2022-03-06 23:54:31,25.971908,99.058289,-46.09,-41.48,-13.83,4.82,2.98,10.05,0.0438,0.761,COSMO-SkyMed,Ascending,Very Active
1203,33,36,2019-08-30 20:55:53,25.657972,90.669672,6.21,5.59,1.86,13.62,1.58,11.94,0.0068,0.307,ALOS-2,Ascending,Active
1204,230,59,2021-11-09 03:43:56,25.618663,92.521501,-45.15,-40.63,-13.54,2.88,3.33,21.89,0.0028,0.622,Sentinel-1,Descending,Active
1205,424,17,2019-01-19 14:52:51,24.088147,93.133601,-22.03,-19.83,-6.61,6.19,1.57,18.67,0.0099,0.912,COSMO-SkyMed,Ascending,Very Active
1206,337,59,2023-09-14 14:22:50,25.341129,92.354098,-6.08,-5.47,-1.82,4.14,1.81,1.39,0.0045,0.348,Sentinel-1,Ascending,Very Active
1207,423,20,2019-06-29 15:48:06,23.408365,93.288048,-28.87,-25.98,-8.66,10.81,4.97,15.08,0.0314,0.328,Sentinel-1,Descending,Very Active
1208,388,43,2022-07-21 17:49:00,29.974332,97.627192,8.73,7.86,2.62,9.88,2.01,22.17,0.0286,0.65,Sentinel-1,Ascending,Very Active
1209,307,27,2020-04-15 16:17:13,25.243926,90.477042,-25.03,-22.53,-7.51,10.64,1.07,19.86,0.0044,0.52,ALOS-2,Ascending,Very Active
1210,185,1,2020-03-31 01:36:38,27.261587,89.954368,-13.21,-11.89,-3.96,12.85,2.25,15.57,0.0201,0.313,ALOS-2,Descending,Stable
1211,284,35,2020-11-08 06:47:47,22.92917,91.572221,-3.54,-3.19,-1.06,3.07,1.14,6.87,0.0147,0.486,Sentinel-1,Descending,Very Active
1212,439,51,2022-02-06 20:52:58,29.841729,91.02195,-32.12,-28.91,-9.64,11.43,1.43,9.12,0.0129,0.698,COSMO-SkyMed,Ascending,Active
1213,14,37,2022-11-29 15:11:46,26.793015,94.917956,-44.66,-40.19,-13.4,11.18,3.0,15.29,0.0199,0.553,COSMO-SkyMed,Ascending,Active
1214,274,38,2024-09-14 01:12:38,29.611745,98.454015,-20.95,-18.86,-6.28,14.27,1.0,14.51,0.0296,0.677,ALOS-2,Ascending,Slow Moving
1215,269,36,2020-11-05 17:47:23,25.138725,90.660817,-24.11,-21.7,-7.23,12.44,3.11,3.56,0.0161,0.762,Sentinel-1,Descending,Active
1216,229,62,2023-12-22 19:50:55,26.748917,92.010198,-34.18,-30.76,-10.25,6.9,4.1,1.01,0.0391,0.441,COSMO-SkyMed,Ascending,Stable
1217,485,57,2019-11-11 07:11:50,23.904683,92.891887,2.62,2.36,0.79,9.72,2.47,19.77,0.0392,0.6,COSMO-SkyMed,Ascending,Active
1218,156,3,2021-01-30 08:11:43,27.602016,98.683288,-41.75,-37.58,-12.53,9.93,2.38,2.4,0.0488,0.32,ALOS-2,Descending,Stable
1219,58,19,2021-05-31 20:57:30,24.476129,96.108313,-21.27,-19.14,-6.38,7.65,0.86,2.16,0.0317,0.609,COSMO-SkyMed,Ascending,Active
1220,340,31,2020-09-27 20:38:19,27.846844,95.307341,-23.07,-20.76,-6.92,6.92,0.09,11.32,0.0159,0.718,COSMO-SkyMed,Descending,Stable
1221,499,9,2021-12-24 22:28:44,27.665229,93.397675,-46.03,-41.43,-13.81,2.43,0.61,20.73,0.0451,0.551,Sentinel-1,Descending,Stable
1222,282,32,2019-12-08 15:44:10,25.26955,95.836337,-3.25,-2.93,-0.97,2.99,3.18,3.81,0.0078,0.605,Sentinel-1,Descending,Very Active
1223,260,51,2022-07-04 01:37:26,29.718081,90.680899,-47.14,-42.43,-14.14,8.13,3.51,5.92,0.0052,0.548,Sentinel-1,Descending,Slow Moving
1224,470,7,2018-10-23 04:29:11,26.235987,92.225192,-6.56,-5.9,-1.97,3.14,4.45,11.08,0.0493,0.366,ALOS-2,Ascending,Very Active
1225,87,37,2022-12-23 19:41:59,26.538741,94.784495,-46.46,-41.81,-13.94,10.55,0.44,13.19,0.0067,0.671,Sentinel-1,Descending,Slow Moving
1226,222,50,2022-12-31 07:10:31,23.919175,92.548895,-32.44,-29.2,-9.73,10.66,2.42,11.61,0.0326,0.76,ALOS-2,Ascending,Active
1227,173,36,2022-12-10 04:29:42,25.403382,90.934537,-46.96,-42.26,-14.09,9.91,4.29,21.07,0.0237,0.787,Sentinel-1,Descending,Slow Moving
1228,25,29,2019-12-02 04:48:11,25.965959,98.854749,-24.66,-22.19,-7.4,3.82,4.89,19.71,0.0191,0.736,ALOS-2,Ascending,Stable
1229,303,32,2018-04-03 00:59:47,25.607005,95.667644,-32.52,-29.27,-9.76,14.03,3.34,8.73,0.0053,0.972,ALOS-2,Ascending,Slow Moving
1230,358,52,2024-03-30 22:34:44,28.628633,99.579776,-41.2,-37.08,-12.36,15.0,0.04,20.51,0.0133,0.312,Sentinel-1,Ascending,Active
1231,40,32,2022-02-22 09:00:40,25.131467,95.866286,-8.36,-7.52,-2.51,2.75,3.2,10.9,0.0109,0.522,ALOS-2,Ascending,Very Active
1232,60,36,2024-02-04 02:21:24,25.652378,90.474413,-1.39,-1.25,-0.42,0.84,3.01,3.68,0.0064,0.43,Sentinel-1,Descending,Active
1233,173,36,2020-06-14 03:05:26,25.403382,90.934537,-19.46,-17.51,-5.84,6.81,0.19,16.54,0.0233,0.436,Sentinel-1,Descending,Stable
1234,363,8,2018-04-08 11:12:31,24.04065,98.540352,-44.93,-40.44,-13.48,10.3,0.56,20.09,0.0426,0.449,ALOS-2,Descending,Very Active
1235,389,28,2018-02-22 10:30:36,28.735163,93.051847,-41.67,-37.5,-12.5,5.22,2.07,20.75,0.0232,0.346,ALOS-2,Descending,Stable
1236,417,57,2018-11-17 23:19:46,23.438549,93.308675,5.41,4.87,1.62,6.54,1.94,5.16,0.0042,0.937,COSMO-SkyMed,Descending,Stable
1237,296,41,2022-11-11 04:41:15,23.152136,94.446464,-16.53,-14.88,-4.96,10.86,3.42,18.42,0.0033,0.512,Sentinel-1,Ascending,Active
1238,58,19,2019-11-24 17:22:05,24.476129,96.108313,-21.71,-19.54,-6.51,3.89,0.15,14.58,0.0392,0.875,ALOS-2,Ascending,Very Active
1239,419,15,2021-09-05 14:49:30,26.851599,98.344592,-5.81,-5.23,-1.74,3.96,4.86,18.86,0.0451,0.749,ALOS-2,Ascending,Very Active
1240,286,9,2019-10-09 04:23:02,27.453683,93.617215,-15.64,-14.08,-4.69,3.9,3.27,19.09,0.0471,0.896,COSMO-SkyMed,Descending,Stable
1241,160,34,2019-10-31 03:52:47,26.222293,97.570164,-31.86,-28.67,-9.56,1.74,3.62,12.94,0.0333,0.457,COSMO-SkyMed,Ascending,Very Active
1242,451,41,2019-07-11 10:57:00,23.116111,94.558602,-37.43,-33.69,-11.23,7.87,0.87,23.48,0.0015,0.388,ALOS-2,Ascending,Slow Moving
1243,399,2,2023-09-10 20:44:35,23.831906,91.210721,-22.59,-20.33,-6.78,5.61,2.12,24.4,0.0175,0.533,Sentinel-1,Descending,Slow Moving
1244,56,45,2023-08-03 11:23:30,28.789692,95.325241,-13.26,-11.93,-3.98,9.55,1.42,4.36,0.0315,0.378,ALOS-2,Descending,Active
1245,375,28,2020-06-19 09:24:04,29.262893,93.119025,-9.26,-8.33,-2.78,9.38,0.58,24.43,0.0029,0.888,ALOS-2,Ascending,Very Active
1246,74,43,2023-04-29 12:51:14,29.574415,97.557405,1.3,1.17,0.39,11.87,4.25,18.13,0.0201,0.942,Sentinel-1,Descending,Very Active
1247,296,41,2022-06-10 10:50:28,23.152136,94.446464,-47.5,-42.75,-14.25,3.35,0.32,20.74,0.0112,0.634,Sentinel-1,Descending,Slow Moving
1248,343,43,2021-04-05 10:44:58,29.492655,97.406934,1.58,1.42,0.47,13.05,3.21,13.36,0.0261,0.707,ALOS-2,Descending,Active
1249,419,15,2018-01-13 01:52:59,26.851599,98.344592,4.93,4.44,1.48,12.76,4.05,8.81,0.0475,0.885,COSMO-SkyMed,Ascending,Active
1250,180,62,2022-07-30 22:47:48,27.108415,92.327563,-44.37,-39.93,-13.31,2.17,4.25,5.42,0.0335,0.344,COSMO-SkyMed,Descending,Very Active
1251,87,37,2019-05-18 22:21:04,26.538741,94.784495,-5.58,-5.02,-1.67,1.27,3.56,7.14,0.0389,0.405,COSMO-SkyMed,Descending,Active
1252,132,29,2018-12-11 11:23:54,25.819529,99.010925,5.36,4.82,1.61,5.75,1.81,20.13,0.033,0.908,Sentinel-1,Ascending,Stable
1253,17,21,2021-08-13 11:25:47,24.223339,99.611262,-40.5,-36.45,-12.15,11.15,1.47,3.48,0.0384,0.745,COSMO-SkyMed,Descending,Stable
1254,318,57,2018-09-20 09:09:27,23.750656,92.850087,-44.53,-40.08,-13.36,4.39,1.38,15.34,0.0114,0.932,ALOS-2,Descending,Slow Moving
1255,450,35,2021-09-25 12:36:50,23.339312,91.490571,-25.36,-22.82,-7.61,13.21,1.17,0.88,0.0268,0.58,ALOS-2,Descending,Active
1256,448,12,2024-05-22 05:22:03,27.061029,98.202602,5.5,4.95,1.65,0.35,1.63,11.71,0.0312,0.465,COSMO-SkyMed,Ascending,Very Active
1257,211,39,2019-12-05 18:01:14,27.62036,91.174427,-18.53,-16.68,-5.56,2.7,4.1,21.88,0.0377,0.468,COSMO-SkyMed,Descending,Stable
1258,361,43,2020-03-29 18:57:02,30.037962,97.480362,-29.11,-26.2,-8.73,13.07,2.73,14.15,0.0185,0.536,ALOS-2,Descending,Slow Moving
1259,467,57,2022-07-20 14:06:56,23.631843,93.217194,-35.34,-31.81,-10.6,2.97,4.28,14.12,0.0191,0.711,ALOS-2,Descending,Very Active
1260,313,39,2024-09-12 15:42:55,27.616028,91.2283,-22.79,-20.51,-6.84,6.08,1.84,15.33,0.0117,0.565,Sentinel-1,Ascending,Active
1261,406,52,2018-03-19 15:20:36,28.476246,99.725386,0.98,0.88,0.29,11.62,1.86,20.32,0.0313,0.376,Sentinel-1,Ascending,Stable
1262,27,58,2024-10-09 13:19:01,27.168122,94.631269,7.3,6.57,2.19,9.81,1.8,6.5,0.0382,0.475,COSMO-SkyMed,Descending,Slow Moving
1263,437,26,2018-06-26 08:09:55,23.733223,90.549059,-31.79,-28.61,-9.54,1.25,1.42,4.3,0.0177,0.751,Sentinel-1,Descending,Stable
1264,194,8,2019-02-08 10:23:47,23.966033,98.773197,1.33,1.2,0.4,8.65,4.59,10.61,0.0408,0.505,Sentinel-1,Descending,Very Active
1265,444,1,2023-12-12 05:50:29,27.167264,90.35708,8.57,7.71,2.57,2.64,4.05,21.03,0.0223,0.46,ALOS-2,Ascending,Very Active
1266,47,61,2018-04-23 06:52:20,26.666609,90.179717,-44.52,-40.07,-13.36,4.27,1.64,8.11,0.0452,0.613,ALOS-2,Ascending,Slow Moving
1267,356,42,2023-08-06 21:18:31,22.081519,97.467133,-1.83,-1.65,-0.55,3.91,0.38,24.04,0.0293,0.962,COSMO-SkyMed,Ascending,Active
1268,209,48,2023-10-01 14:11:31,27.017976,94.847086,1.39,1.25,0.42,14.8,2.45,9.97,0.0041,0.659,COSMO-SkyMed,Descending,Active
1269,467,57,2023-01-28 12:29:26,23.631843,93.217194,9.53,8.58,2.86,6.33,1.09,17.5,0.046,0.437,Sentinel-1,Descending,Stable
1270,486,25,2019-06-14 08:59:02,26.596999,96.691512,-3.24,-2.92,-0.97,2.64,1.67,12.7,0.0019,0.618,Sentinel-1,Descending,Active
1271,268,58,2021-05-13 12:13:25,27.091528,94.196527,-13.96,-12.56,-4.19,0.75,4.7,17.5,0.0011,0.96,COSMO-SkyMed,Descending,Very Active
1272,206,9,2020-09-17 11:32:57,27.425876,93.253488,-35.66,-32.09,-10.7,12.64,0.38,24.45,0.0224,0.817,Sentinel-1,Descending,Very Active
1273,163,6,2023-12-26 10:04:05,26.290437,97.433966,9.71,8.74,2.91,14.43,4.39,3.42,0.0023,0.788,ALOS-2,Ascending,Stable
1274,290,18,2024-06-16 01:07:51,29.02389,98.518006,-34.01,-30.61,-10.2,2.35,0.44,16.2,0.0247,0.512,COSMO-SkyMed,Descending,Slow Moving
1275,229,62,2018-03-15 01:29:02,26.748917,92.010198,-2.06,-1.85,-0.62,2.97,3.16,12.81,0.0023,0.618,ALOS-2,Descending,Very Active
1276,22,26,2022-08-27 05:22:44,23.833912,90.558071,-31.12,-28.01,-9.34,11.86,1.66,17.78,0.0486,0.781,ALOS-2,Descending,Stable
1277,269,36,2022-05-20 08:24:09,25.138725,90.660817,-28.69,-25.82,-8.61,9.13,3.66,2.92,0.0498,0.512,Sentinel-1,Descending,Very Active
1278,73,29,2020-08-04 16:52:51,25.694306,99.121619,-32.08,-28.87,-9.62,11.19,3.11,2.36,0.0396,0.836,COSMO-SkyMed,Descending,Stable
1279,193,62,2022-05-04 00:30:24,27.274468,92.477288,-45.03,-40.53,-13.51,14.51,2.15,22.35,0.0159,0.344,COSMO-SkyMed,Ascending,Active
1280,196,48,2021-02-23 03:33:24,27.015245,94.710167,-41.76,-37.58,-12.53,4.27,1.8,19.86,0.0112,0.797,ALOS-2,Descending,Very Active
1281,162,25,2021-05-10 11:11:08,26.387126,96.870242,-20.2,-18.18,-6.06,0.11,1.78,22.58,0.0263,0.839,ALOS-2,Ascending,Very Active
1282,479,15,2018-10-18 02:07:12,26.846962,98.462449,-6.83,-6.15,-2.05,7.35,3.2,18.83,0.0132,0.318,COSMO-SkyMed,Ascending,Stable
1283,261,20,2018-10-13 17:33:53,23.305214,93.447054,-48.02,-43.22,-14.41,1.87,3.63,20.17,0.0375,0.74,ALOS-2,Descending,Slow Moving
1284,99,18,2019-02-15 18:06:17,28.558138,98.72307,8.82,7.94,2.65,12.37,2.03,23.41,0.0322,0.483,ALOS-2,Ascending,Very Active
1285,86,16,2023-02-25 09:56:07,23.521359,90.625388,-48.4,-43.56,-14.52,0.82,3.54,13.94,0.0001,0.861,COSMO-SkyMed,Ascending,Slow Moving
1286,51,20,2021-12-01 05:05:46,23.4708,93.469375,-44.58,-40.12,-13.37,4.99,4.61,24.44,0.0089,0.929,COSMO-SkyMed,Descending,Slow Moving
1287,419,15,2023-11-03 00:33:14,26.851599,98.344592,-48.18,-43.36,-14.45,7.59,2.5,22.35,0.0074,0.604,Sentinel-1,Descending,Very Active
1288,489,48,2020-01-20 09:06:30,27.04961,94.824882,-24.12,-21.71,-7.24,5.61,1.95,10.62,0.0331,0.634,Sentinel-1,Ascending,Very Active
1289,69,58,2024-10-20 12:13:10,27.388109,94.162353,9.79,8.81,2.94,9.32,3.73,1.98,0.0147,0.658,Sentinel-1,Ascending,Active
