alert_id,state_id,district_id,prediction_id,alert_type,issued_datetime,valid_from,valid_until,severity_level,population_notified,evacuations_triggered,status,dissemination_channels,language,delivery_success_rate
1566,8,59,4486,All Clear,2018-07-02 15:41:11,2021-04-16 22:10:38,2024-02-07 01:00:02,Green,230384,31293,Cancelled,SMS,Mizo,0.79
1567,2,16,3924,Drill,2022-04-06 09:49:33,2023-10-15 08:44:11,2019-01-25 07:31:17,Orange,375834,14274,Expired,All,Mizo,0.5
1568,4,38,3072,Early Warning,2019-12-01 03:19:35,2021-05-04 20:39:08,2022-03-05 18:56:56,Green,240473,24705,Expired,Radio,Bengali,0.31
1569,1,11,2851,Emergency,2018-02-04 08:15:37,2019-10-23 06:23:00,2021-03-25 00:17:56,Green,164256,16718,Expired,Siren,Hindi,0.5
1570,3,30,4402,All Clear,2020-03-02 13:06:54,2018-07-09 23:32:53,2023-05-05 07:24:51,Yellow,98021,43351,Expired,Push Notification,Mizo,0.45
1571,2,22,781,Drill,2018-08-05 16:29:25,2024-09-12 12:53:40,2018-04-10 06:14:15,Green,299635,2610,Superseded,SMS,Bengali,0.47
1572,5,41,4432,All Clear,2022-09-23 18:23:51,2020-02-26 21:41:30,2020-01-25 21:34:59,Red,7410,9926,Active,SMS,Assamese,0.57
1573,2,15,1115,Advisory,2023-03-30 16:08:44,2023-10-09 12:34:07,2020-11-05 07:00:09,Green,484295,29919,Cancelled,All,Manipuri,0.85
1574,4,35,3696,Early Warning,2020-10-01 09:19:34,2019-06-16 06:04:54,2023-01-18 16:32:02,Yellow,386472,38901,Superseded,Radio,Hindi,0.58
1575,2,15,1969,Early Warning,2021-07-26 00:53:23,2023-11-27 20:24:38,2019-03-16 12:25:02,Yellow,240000,24251,Cancelled,All,Hindi,0.35
1576,3,30,3796,Early Warning,2018-03-18 15:05:21,2021-10-14 07:27:57,2018-12-22 20:18:24,Yellow,47723,22560,Expired,Push Notification,Khasi,0.83
1577,1,1,1483,Drill,2019-08-11 08:13:34,2019-06-07 17:31:01,2018-11-04 12:05:07,Red,339332,39845,Expired,SMS,Bengali,0.93
1578,4,34,1020,Drill,2022-06-11 14:04:42,2018-01-14 06:50:08,2023-11-03 13:21:17,Red,192011,37063,Active,Siren,English,0.84
1579,4,33,3577,Advisory,2019-10-19 21:48:39,2022-09-06 12:43:29,2022-09-07 15:47:41,Orange,42857,47862,Cancelled,All,Khasi,0.62
1580,3,31,1372,Emergency,2023-12-28 04:22:56,2022-09-24 11:19:54,2022-05-25 12:43:08,Green,23408,46453,Active,Radio,Hindi,0.64
1581,6,49,4947,All Clear,2019-11-02 22:11:32,2021-03-12 10:39:52,2023-03-07 00:43:00,Green,494296,10130,Superseded,Push Notification,Mizo,0.66
1582,2,22,2548,All Clear,2018-06-15 23:19:00,2019-03-06 01:38:22,2019-06-07 08:02:13,Green,378836,49413,Superseded,Push Notification,English,0.34
1583,4,36,1752,All Clear,2023-03-26 20:50:55,2019-02-01 00:10:04,2023-04-27 15:39:48,Orange,485916,14984,Expired,Push Notification,English,0.48
1584,2,18,2284,Drill,2022-02-22 21:50:03,2019-10-19 20:48:18,2024-03-21 13:55:08,Orange,69137,49106,Active,SMS,Assamese,0.98
1585,8,62,2949,Drill,2022-11-29 12:41:37,2018-02-01 17:09:17,2023-09-23 07:55:55,Yellow,66439,48216,Active,Push Notification,English,0.74
1586,1,4,2270,Watch,2024-01-29 13:05:11,2019-02-12 15:01:18,2019-02-10 17:05:11,Yellow,375982,28764,Superseded,Radio,Mizo,0.95
1587,5,45,846,Drill,2020-01-28 03:32:01,2019-08-26 14:57:07,2018-05-09 17:09:27,Orange,471178,49761,Expired,All,English,0.59
1588,7,57,386,Emergency,2021-06-18 23:54:03,2019-09-05 04:28:32,2018-01-09 23:11:00,Orange,357759,3764,Cancelled,All,Hindi,0.95
1589,3,29,3744,Emergency,2021-11-28 22:10:31,2022-12-22 04:07:00,2018-10-26 02:50:03,Orange,320495,35210,Expired,Push Notification,Mizo,0.35
1590,1,2,1327,Emergency,2023-02-02 14:08:24,2023-10-22 21:02:46,2024-11-30 18:17:38,Green,359650,48647,Active,Siren,Bengali,0.56
1591,4,39,335,Early Warning,2019-05-10 08:56:53,2024-09-05 09:38:19,2018-04-01 15:11:41,Yellow,138339,16249,Cancelled,SMS,Manipuri,0.57
1592,1,11,1236,Watch,2022-10-30 03:03:12,2019-01-04 05:09:06,2021-07-28 06:31:26,Green,255348,916,Active,Radio,Assamese,0.69
1593,3,24,3422,Early Warning,2021-05-06 19:18:34,2021-04-05 10:49:55,2019-12-28 14:27:11,Red,367325,25821,Expired,SMS,Manipuri,0.66
1594,3,26,2966,Advisory,2021-01-28 16:06:27,2022-12-11 18:25:17,2020-06-10 11:46:35,Green,408417,16694,Cancelled,SMS,Assamese,0.98
1595,3,26,1609,All Clear,2023-10-29 18:41:59,2024-07-20 23:02:17,2019-08-09 20:23:20,Orange,376161,14727,Superseded,Radio,English,0.51
1596,4,39,3088,Watch,2019-06-04 16:54:55,2019-02-07 06:24:47,2019-06-09 21:19:33,Red,202129,8827,Superseded,SMS,English,0.51
1597,1,10,2095,Drill,2019-11-04 11:05:44,2019-03-04 00:40:27,2024-04-14 12:12:01,Red,180204,42896,Cancelled,Radio,Khasi,0.41
1598,5,44,4217,All Clear,2022-05-14 13:48:27,2024-04-02 10:00:27,2022-03-12 16:10:15,Green,497724,38936,Active,All,Assamese,0.4
1599,2,16,2549,Drill,2024-12-24 16:53:25,2023-02-10 13:47:11,2022-11-09 16:54:51,Green,358030,24921,Cancelled,Push Notification,Hindi,0.69
1600,6,52,1962,Emergency,2019-02-21 06:06:59,2019-08-03 22:18:11,2021-02-09 23:35:40,Orange,349648,3775,Cancelled,All,Hindi,0.46
1601,2,17,1658,Drill,2024-12-07 20:26:29,2020-01-19 09:44:05,2018-08-29 22:25:20,Green,41353,46295,Cancelled,All,Assamese,0.58
1602,3,24,2188,Drill,2021-02-22 21:54:31,2021-04-27 22:39:17,2023-11-14 05:22:31,Red,295649,44245,Cancelled,Siren,Bengali,0.86
1603,3,26,4808,Drill,2024-01-22 10:29:50,2024-07-26 19:06:17,2023-05-30 03:18:11,Orange,176000,13065,Cancelled,Push Notification,Assamese,0.56
1604,3,31,2219,Drill,2021-05-06 02:15:06,2023-01-22 12:06:41,2024-08-10 19:24:34,Red,263706,25054,Active,Siren,Hindi,0.93
1605,1,9,648,Advisory,2019-07-05 04:16:49,2021-02-23 08:39:28,2018-03-10 17:50:05,Orange,280849,45727,Active,All,Bengali,0.95
1606,8,60,2510,Advisory,2022-04-28 10:37:24,2019-07-30 21:47:57,2024-06-20 12:51:44,Green,209343,39055,Expired,Radio,Mizo,0.96
1607,4,37,3124,Emergency,2021-05-18 16:02:59,2019-07-19 14:18:46,2018-12-17 14:05:05,Orange,447552,15697,Active,Siren,Mizo,0.99
1608,1,9,1963,Advisory,2021-02-17 03:47:52,2019-07-19 04:31:47,2021-04-10 13:12:45,Green,64346,18737,Active,Radio,Khasi,0.68
1609,2,13,2031,Emergency,2024-09-28 15:24:47,2024-12-12 00:28:12,2018-12-28 11:13:56,Yellow,157909,20757,Cancelled,Push Notification,Khasi,0.87
1610,3,29,4642,Drill,2021-07-06 01:21:28,2024-07-21 07:12:50,2021-11-23 15:19:52,Yellow,118591,6832,Active,SMS,Manipuri,0.75
1611,6,47,1000,Watch,2022-03-21 00:45:35,2019-03-18 10:54:17,2019-01-09 14:17:07,Orange,41728,24140,Superseded,SMS,Manipuri,0.5
1612,1,11,1714,Drill,2021-02-01 00:27:32,2019-07-02 11:46:51,2021-09-07 02:45:41,Orange,466286,33127,Superseded,Radio,Bengali,0.89
1613,5,42,4081,Emergency,2018-06-01 00:34:54,2019-08-26 17:21:24,2023-06-21 03:49:15,Green,85873,42474,Active,All,Assamese,0.86
1614,7,57,1210,Emergency,2019-11-23 11:36:14,2021-11-08 07:37:08,2019-02-15 06:52:29,Red,302773,28178,Superseded,Radio,Assamese,0.43
1615,3,30,28,Early Warning,2018-12-13 08:11:15,2023-06-30 03:17:28,2018-05-25 21:49:49,Orange,485066,41241,Cancelled,Push Notification,Mizo,0.61
1616,4,35,516,Advisory,2018-03-18 09:18:37,2023-07-10 14:42:03,2022-06-01 22:10:55,Orange,345231,2990,Active,SMS,Hindi,0.64
1617,5,44,1460,Early Warning,2024-03-16 10:35:05,2020-08-18 14:47:09,2019-08-02 20:10:28,Yellow,167761,30350,Expired,SMS,Assamese,0.32
1618,2,20,1858,Watch,2022-11-18 07:30:29,2024-06-28 18:09:46,2021-05-21 12:44:01,Green,277493,41126,Active,Siren,Hindi,0.94
1619,2,13,997,All Clear,2019-09-08 12:34:13,2020-12-10 13:25:50,2020-12-26 17:15:39,Red,371918,10103,Superseded,Push Notification,Khasi,0.32
1620,5,42,1528,Watch,2022-11-24 08:51:07,2020-12-04 16:13:02,2019-02-02 02:59:18,Red,377134,24479,Cancelled,Push Notification,Hindi,0.4
1621,1,10,3627,All Clear,2019-12-06 18:22:27,2023-02-18 16:00:01,2023-03-04 18:04:41,Yellow,91486,93,Cancelled,Radio,Mizo,0.63
1622,5,45,1820,Watch,2024-08-26 03:36:36,2019-02-06 10:02:54,2019-12-06 03:17:33,Orange,221992,27972,Active,All,Bengali,0.98
1623,3,31,3254,All Clear,2018-10-12 17:01:37,2021-11-27 10:04:26,2018-05-22 13:19:29,Green,268247,12283,Superseded,All,Assamese,0.85
1624,1,8,4143,Watch,2024-11-12 00:44:50,2021-03-30 03:20:06,2018-04-30 20:18:55,Yellow,51831,927,Superseded,SMS,Hindi,0.58
1625,3,23,4536,Drill,2019-11-22 13:00:33,2018-10-06 12:05:05,2022-03-12 16:22:52,Yellow,349391,41305,Superseded,Radio,Manipuri,0.9
1626,6,50,3298,Advisory,2022-01-26 13:47:03,2021-10-07 03:51:26,2024-05-30 19:47:48,Yellow,137807,8586,Expired,Push Notification,Hindi,0.99
1627,1,10,1161,Drill,2019-05-17 09:47:55,2018-11-26 17:40:08,2024-06-01 18:44:52,Green,318567,19138,Cancelled,Push Notification,Bengali,0.69
1628,5,43,4638,Watch,2019-04-25 08:10:26,2024-03-31 05:49:57,2021-01-04 00:41:19,Yellow,212450,3746,Superseded,Push Notification,Mizo,0.92
1629,2,22,1730,Emergency,2021-02-28 11:48:19,2020-01-23 14:57:34,2023-05-29 05:13:21,Green,414474,47320,Superseded,Push Notification,English,0.9
1630,1,8,4355,Emergency,2018-06-22 04:33:15,2023-10-26 02:26:37,2024-09-29 17:04:59,Orange,257932,18073,Active,Push Notification,English,0.64
1631,2,21,1877,Early Warning,2022-10-03 09:53:47,2023-07-23 10:12:30,2022-10-12 02:14:26,Orange,169947,9731,Active,SMS,Hindi,0.84
1632,1,12,3288,All Clear,2023-08-16 23:04:25,2024-09-03 11:55:17,2020-06-10 03:07:53,Green,348211,26168,Expired,All,Mizo,0.8
1633,5,43,2994,Advisory,2021-04-14 14:55:10,2024-03-19 13:50:49,2020-05-10 03:20:47,Green,414682,31204,Active,Radio,Bengali,0.48
1634,1,5,1428,Advisory,2023-04-30 13:32:37,2018-09-26 16:15:48,2021-08-23 02:52:15,Green,377786,17541,Active,SMS,Manipuri,0.84
1635,5,44,2804,Advisory,2020-10-22 02:43:47,2018-02-22 12:40:34,2022-11-05 14:37:23,Red,489441,43943,Active,All,Khasi,0.56
1636,2,14,4841,All Clear,2020-09-24 10:31:07,2022-03-24 00:59:39,2021-01-16 11:58:29,Red,422075,12115,Active,Siren,Mizo,0.3
1637,1,9,149,Emergency,2020-02-27 23:20:53,2019-05-07 19:23:01,2023-09-03 06:02:08,Yellow,7916,4660,Superseded,SMS,Hindi,0.81
1638,1,6,1227,Watch,2020-08-13 07:26:42,2022-11-11 19:37:06,2020-01-27 23:55:43,Green,394310,46953,Superseded,All,Assamese,0.62
1639,4,37,3719,All Clear,2021-06-15 08:19:11,2022-06-14 14:05:56,2022-01-14 10:14:26,Green,113146,4862,Expired,Siren,Assamese,0.93
1640,2,15,655,Watch,2024-10-14 22:58:52,2021-09-22 08:23:44,2023-07-19 19:12:08,Yellow,204259,44233,Active,Siren,Bengali,0.79
1641,8,62,4346,Drill,2022-07-20 10:58:49,2022-08-20 07:31:26,2021-07-30 00:03:35,Red,184867,15547,Expired,All,Khasi,0.79
1642,2,13,945,Drill,2023-02-16 06:26:52,2024-07-20 04:37:54,2021-04-02 13:13:37,Green,172494,20235,Expired,SMS,Manipuri,0.77
1643,6,51,4737,Watch,2023-06-02 21:15:21,2019-12-26 10:46:41,2019-01-23 09:30:06,Orange,75981,2993,Expired,SMS,Manipuri,0.35
1644,6,54,193,Emergency,2024-08-03 14:02:41,2024-11-13 23:36:25,2021-03-20 19:51:30,Orange,142857,18532,Superseded,Radio,Assamese,0.3
1645,1,4,10,All Clear,2019-03-12 20:04:08,2021-12-13 10:16:20,2021-05-14 05:17:48,Red,160621,20262,Superseded,Siren,Assamese,0.51
1646,3,29,4859,Early Warning,2021-10-30 12:47:26,2021-07-28 05:46:48,2024-12-10 21:27:24,Orange,105642,25274,Cancelled,Siren,Khasi,0.99
1647,2,17,2709,Emergency,2018-04-13 14:36:56,2020-01-29 21:38:17,2021-01-01 17:50:09,Green,165111,45811,Expired,Siren,Hindi,0.33
1648,6,48,3164,All Clear,2020-04-26 07:35:12,2019-08-03 08:19:15,2021-12-13 20:24:08,Red,231509,5182,Active,All,Khasi,0.55
1649,4,37,3115,Watch,2019-11-24 00:42:36,2018-06-03 22:22:12,2023-11-29 10:11:20,Orange,194590,38899,Superseded,SMS,Hindi,0.56
1650,1,8,1324,Emergency,2022-07-02 14:18:25,2021-07-08 18:41:37,2023-09-27 08:29:08,Yellow,108297,27955,Cancelled,Push Notification,English,0.9
1651,5,40,2376,All Clear,2022-06-18 15:03:56,2021-05-07 11:19:07,2020-12-19 07:32:07,Orange,483809,18461,Superseded,Siren,Hindi,0.51
1652,2,22,2145,Advisory,2020-06-26 17:01:11,2024-01-12 21:36:25,2020-03-10 16:58:33,Yellow,411962,4783,Cancelled,All,English,0.58
1653,8,60,4944,All Clear,2023-01-05 05:36:17,2020-01-24 06:58:59,2024-01-02 11:51:05,Yellow,495421,16939,Cancelled,All,Assamese,0.5
1654,4,37,2209,Early Warning,2021-06-27 13:41:26,2022-06-22 16:19:09,2024-06-16 08:23:48,Orange,354530,43082,Expired,Push Notification,Hindi,0.33
1655,2,22,4101,All Clear,2021-07-29 07:01:56,2024-02-25 03:03:42,2022-01-22 01:47:19,Yellow,379446,14321,Cancelled,SMS,Hindi,0.41
1656,8,62,66,Watch,2024-06-20 00:15:36,2018-07-10 03:41:47,2023-11-18 16:58:21,Red,90978,7546,Superseded,SMS,Assamese,0.53
1657,7,58,4249,Advisory,2020-12-16 09:56:40,2023-05-13 06:22:11,2024-01-15 03:11:46,Yellow,411335,27053,Cancelled,Radio,Assamese,0.86
1658,1,9,1030,Early Warning,2018-04-26 20:43:11,2018-05-14 07:39:23,2020-07-26 13:41:40,Yellow,145924,37138,Superseded,Radio,Assamese,0.95
1659,1,10,1831,Early Warning,2022-10-27 06:47:05,2019-03-16 10:10:06,2024-04-09 16:49:39,Green,458664,23315,Active,Push Notification,Mizo,0.38
1660,6,47,3781,Advisory,2020-11-01 14:01:31,2022-07-01 19:34:36,2024-01-06 12:09:33,Red,312001,25664,Expired,Radio,Manipuri,0.54
1661,5,44,3862,Early Warning,2018-01-08 04:45:19,2022-11-18 07:29:41,2023-03-09 14:25:00,Red,114604,4507,Cancelled,Radio,Manipuri,0.51
1662,2,17,2681,Watch,2021-05-17 00:49:11,2018-09-20 23:22:12,2018-08-14 04:25:28,Red,116923,35523,Cancelled,SMS,Hindi,0.51
1663,1,12,1561,Drill,2021-06-19 17:37:26,2024-04-20 18:39:04,2019-02-26 16:54:05,Yellow,17656,16296,Expired,Radio,Assamese,0.5
1664,2,17,3331,Early Warning,2019-10-08 23:03:46,2020-07-24 23:24:41,2019-12-22 18:28:48,Green,347852,29541,Superseded,All,Khasi,0.79
1665,6,52,3247,Early Warning,2024-08-24 19:42:53,2022-09-12 12:41:54,2024-09-25 00:15:36,Green,472801,42672,Cancelled,Push Notification,Manipuri,0.9
1666,3,25,4773,Drill,2018-06-05 17:26:41,2018-10-06 14:19:23,2023-07-03 00:27:45,Yellow,347526,31935,Superseded,Radio,English,0.63
1667,2,13,308,Advisory,2020-07-27 14:03:54,2018-07-01 14:00:05,2019-04-28 01:59:51,Yellow,119837,35164,Cancelled,SMS,Hindi,0.41
1668,4,36,4994,Emergency,2020-05-20 22:59:18,2020-11-17 04:29:34,2019-07-17 21:18:53,Red,235219,49257,Cancelled,Push Notification,Hindi,0.44
1669,4,34,1256,Early Warning,2023-04-22 11:37:06,2019-02-28 10:40:53,2018-02-20 11:04:13,Yellow,70586,21639,Superseded,All,English,0.45
1670,7,57,82,Watch,2019-12-15 17:18:03,2019-09-05 21:24:37,2020-02-28 00:41:10,Green,214162,30700,Superseded,SMS,Khasi,0.78
1671,5,43,3505,Advisory,2024-08-30 16:03:58,2024-12-09 13:20:42,2018-02-03 06:18:34,Red,229496,27975,Expired,Siren,Manipuri,0.73
1672,6,49,2583,Watch,2020-02-13 23:59:29,2020-05-13 16:44:09,2023-06-17 20:43:01,Green,194188,13802,Active,SMS,Hindi,0.94
1673,6,48,4766,Emergency,2022-09-24 19:57:16,2019-06-15 02:53:43,2020-01-01 01:57:39,Orange,15327,14207,Cancelled,Push Notification,English,0.39
1674,2,19,3756,Early Warning,2018-07-31 14:00:22,2021-11-12 05:00:53,2024-02-08 19:32:26,Green,85582,10709,Expired,Radio,English,0.92
1675,1,4,3600,Advisory,2024-12-05 00:24:49,2023-08-15 06:27:52,2022-08-25 19:20:57,Red,242619,47818,Active,Siren,Khasi,0.75
1676,3,32,2631,Early Warning,2020-03-20 04:34:03,2023-04-18 09:56:45,2024-09-10 01:36:05,Red,436519,39368,Expired,Radio,English,0.57
1677,5,41,4437,Watch,2019-12-08 11:25:39,2024-09-16 03:45:13,2023-10-07 08:22:15,Red,246075,41217,Expired,Radio,Manipuri,0.91
1678,1,5,1474,All Clear,2019-04-29 06:47:08,2018-05-05 14:18:53,2024-10-29 18:59:56,Orange,306773,45094,Cancelled,Siren,Assamese,0.83
1679,2,19,2087,Watch,2022-04-25 14:35:40,2022-02-17 07:06:07,2020-02-13 22:31:24,Yellow,328933,12296,Superseded,All,Mizo,0.96
1680,6,51,1527,Early Warning,2018-11-06 20:23:03,2018-09-25 01:05:45,2018-05-27 11:28:52,Yellow,62608,34794,Superseded,All,English,0.46
1681,3,23,4529,Drill,2021-07-16 05:53:18,2018-08-18 16:54:43,2021-11-12 19:36:30,Green,448396,3242,Superseded,Radio,Khasi,0.33
1682,5,41,1848,Advisory,2023-02-02 17:48:53,2018-11-18 18:39:53,2023-01-01 02:20:04,Yellow,324857,40452,Cancelled,Radio,Hindi,0.72
1683,6,48,897,Watch,2022-03-15 18:41:41,2019-06-30 06:26:39,2019-03-18 12:06:53,Green,474746,32258,Superseded,Radio,Hindi,0.45
1684,3,30,1490,Advisory,2019-05-24 03:09:18,2020-06-17 16:53:30,2019-04-10 22:58:31,Green,75776,7404,Superseded,Push Notification,Assamese,0.78
1685,5,44,2136,Watch,2023-01-11 11:48:16,2019-08-30 18:31:43,2024-04-18 05:13:32,Red,385944,98,Expired,Push Notification,Bengali,0.51
1686,3,29,152,All Clear,2020-08-04 18:33:31,2023-02-05 17:06:19,2022-12-08 08:10:54,Red,483728,21665,Active,Radio,Assamese,0.31
1687,1,11,85,All Clear,2021-03-08 13:42:16,2023-10-28 05:11:10,2020-12-21 10:14:04,Red,37519,40113,Cancelled,Push Notification,Mizo,0.78
1688,3,32,2109,Emergency,2023-04-23 10:24:11,2021-08-20 01:46:06,2023-05-26 19:44:31,Yellow,345046,13710,Expired,All,Khasi,0.52
1689,2,15,2196,Emergency,2019-07-29 17:35:43,2022-01-13 04:19:38,2020-09-17 19:24:46,Red,416799,11173,Expired,Radio,Manipuri,0.41
1690,3,27,660,All Clear,2021-05-25 18:59:49,2018-09-18 02:14:23,2019-03-17 10:22:59,Orange,424522,39622,Expired,SMS,Khasi,0.56
1691,6,47,1292,Early Warning,2019-04-14 20:37:06,2018-08-10 15:11:17,2020-09-29 05:19:55,Orange,484573,26903,Expired,SMS,Hindi,0.71
1692,2,21,4765,Emergency,2021-06-03 15:56:07,2020-01-30 05:04:54,2021-12-10 08:05:24,Yellow,350521,47199,Expired,Siren,Hindi,0.88
1693,6,47,2431,Early Warning,2023-08-26 05:24:59,2021-09-02 12:19:17,2021-03-17 05:54:21,Yellow,39944,21969,Cancelled,All,Manipuri,0.32
1694,5,43,4516,Watch,2020-11-21 05:34:33,2019-09-29 04:12:52,2024-02-27 22:16:11,Green,56182,14616,Active,SMS,Bengali,0.7
1695,7,55,1839,Early Warning,2023-12-29 09:49:06,2024-12-19 07:15:12,2023-06-19 18:17:46,Yellow,43987,11585,Expired,SMS,Mizo,0.42
1696,1,5,3049,All Clear,2024-05-16 15:09:17,2023-08-22 01:56:39,2018-12-16 23:59:44,Orange,372988,24411,Expired,Siren,Manipuri,0.59
1697,3,32,3289,Early Warning,2020-07-14 17:04:45,2024-06-30 08:20:49,2022-12-16 20:22:52,Green,57632,34789,Cancelled,Radio,Manipuri,0.68
1698,3,25,2534,Drill,2020-08-07 10:47:32,2018-01-03 23:34:56,2018-05-13 07:00:45,Yellow,416705,25445,Expired,All,Manipuri,0.94
1699,3,32,3623,Watch,2023-06-07 01:40:37,2020-09-01 13:33:18,2022-06-07 00:14:38,Red,171695,48283,Superseded,Siren,Bengali,0.96
1700,3,26,2547,All Clear,2024-08-05 01:28:00,2021-09-14 13:37:55,2024-02-29 01:47:33,Green,67891,14267,Cancelled,Push Notification,English,0.73
1701,5,46,3573,Watch,2024-11-17 10:18:27,2018-08-22 08:08:20,2019-08-24 14:05:04,Yellow,96056,1121,Cancelled,SMS,English,0.5
1702,5,40,2073,Early Warning,2022-07-11 13:09:19,2020-05-24 07:02:26,2024-03-26 12:58:27,Yellow,254692,33494,Active,SMS,Assamese,0.9
1703,3,29,1257,All Clear,2024-06-20 07:54:37,2023-03-09 08:55:48,2023-01-20 16:25:59,Red,321470,18198,Active,Push Notification,Manipuri,0.79
1704,1,8,4502,Watch,2018-03-03 20:01:49,2021-09-04 03:34:57,2021-08-04 21:07:04,Green,214964,1372,Expired,SMS,English,0.3
1705,8,60,1612,All Clear,2024-05-12 22:36:18,2020-11-11 23:13:50,2019-08-24 20:20:13,Yellow,285297,25954,Expired,SMS,English,0.53
1706,1,3,2676,Advisory,2024-11-20 09:07:44,2020-01-29 22:13:29,2022-07-03 23:24:38,Yellow,471510,15397,Active,Radio,Manipuri,0.78
1707,8,60,3424,Drill,2024-11-22 13:35:36,2024-08-15 06:14:13,2022-10-21 00:17:22,Yellow,402389,40072,Active,SMS,Assamese,0.58
1708,5,45,3541,Emergency,2019-05-25 13:46:38,2020-01-29 06:51:06,2019-12-07 16:40:04,Red,93061,36425,Expired,All,Manipuri,0.93
1709,5,44,1670,Emergency,2019-10-29 09:32:43,2024-05-09 19:09:04,2018-09-16 19:25:53,Red,265210,22034,Active,All,Mizo,0.83
1710,6,50,3298,Emergency,2019-07-05 00:32:49,2018-11-22 11:05:17,2020-02-09 23:42:18,Red,227669,36185,Cancelled,SMS,English,0.98
1711,2,13,1271,Watch,2023-08-25 10:18:20,2019-12-02 22:36:49,2024-02-06 07:39:32,Yellow,319272,9984,Active,All,Mizo,0.66
1712,2,15,2862,Drill,2019-08-04 11:25:28,2023-02-08 09:42:06,2024-03-12 19:41:31,Red,448963,4148,Superseded,Radio,Khasi,0.96
1713,6,48,163,Emergency,2021-06-15 14:04:27,2021-04-13 03:36:27,2018-10-23 01:37:11,Red,341224,2847,Superseded,Radio,Mizo,0.71
1714,1,1,4410,Drill,2022-06-12 19:21:38,2024-12-01 13:58:40,2020-04-07 16:18:05,Green,129789,4919,Expired,Siren,Manipuri,0.61
1715,3,27,957,Advisory,2021-12-02 04:07:45,2023-01-18 16:39:49,2021-07-25 18:50:55,Green,303953,34946,Expired,All,Khasi,0.51
1716,5,43,4076,Drill,2019-07-08 15:11:16,2024-12-28 13:57:01,2024-03-23 21:15:04,Green,79097,45973,Superseded,Siren,Bengali,0.79
1717,6,53,3271,Watch,2022-07-17 15:58:39,2023-03-16 06:51:09,2021-01-04 12:50:09,Red,301432,6173,Expired,Radio,Assamese,0.44
1718,5,40,4156,Advisory,2023-01-17 22:27:14,2020-10-10 07:31:42,2019-11-26 10:32:18,Yellow,315901,17880,Superseded,SMS,Mizo,0.61
1719,2,20,1119,Emergency,2022-12-05 22:05:35,2020-04-13 00:15:29,2023-05-04 06:27:09,Green,249230,9353,Superseded,Siren,Manipuri,0.99
1720,2,20,516,All Clear,2024-07-03 03:00:10,2023-04-07 08:17:30,2021-05-16 10:32:26,Red,254081,1415,Active,All,Mizo,0.72
1721,2,20,4080,Drill,2020-03-02 23:28:28,2023-04-04 11:01:24,2022-11-09 23:14:55,Orange,149116,26583,Cancelled,SMS,Manipuri,0.44
1722,4,39,4130,Emergency,2020-07-28 02:48:31,2021-12-06 12:26:53,2020-01-24 12:29:12,Green,151606,30037,Cancelled,Push Notification,Assamese,0.81
1723,4,35,4369,Advisory,2018-11-28 20:54:55,2024-08-09 05:00:26,2022-12-21 07:03:59,Red,279914,1832,Cancelled,Radio,Bengali,0.31
1724,4,39,1366,Early Warning,2023-08-22 12:00:55,2020-10-11 22:03:28,2019-06-15 23:19:42,Red,62106,2057,Expired,Siren,Hindi,0.97
1725,1,3,3250,All Clear,2021-05-28 10:10:32,2023-02-13 19:38:45,2018-07-10 03:53:29,Orange,9578,35675,Expired,Radio,Manipuri,0.88
1726,3,23,4261,Early Warning,2018-11-21 06:44:17,2022-09-25 07:23:20,2022-08-04 13:16:46,Yellow,300587,36408,Expired,SMS,Bengali,0.64
1727,5,43,4431,All Clear,2022-09-09 02:24:06,2023-01-23 14:44:35,2024-04-08 10:45:00,Yellow,248469,17164,Active,All,Bengali,0.59
1728,7,56,1938,Emergency,2018-02-15 06:20:06,2024-09-15 04:06:58,2021-02-25 06:48:27,Yellow,479927,833,Active,SMS,Hindi,0.33
1729,3,23,3198,Early Warning,2024-06-18 12:43:41,2023-01-14 19:41:02,2024-08-15 21:12:53,Red,312806,23323,Expired,SMS,Bengali,0.57
1730,1,7,4571,Emergency,2020-03-22 01:59:15,2022-08-09 22:53:57,2023-08-28 23:29:31,Yellow,442950,19280,Superseded,Siren,Manipuri,0.34
1731,6,49,3931,Drill,2024-02-19 02:39:12,2019-01-03 14:13:02,2022-07-08 04:46:13,Green,247618,10616,Superseded,SMS,English,0.38
1732,6,49,1672,Drill,2021-08-21 21:37:16,2019-01-17 18:14:33,2018-05-28 21:43:09,Orange,121171,17785,Cancelled,Radio,Bengali,0.39
1733,4,39,355,Advisory,2021-05-07 05:37:55,2023-08-29 21:45:55,2020-12-01 11:45:54,Red,221317,36610,Superseded,Radio,Hindi,0.51
1734,1,3,3096,Early Warning,2019-03-17 10:38:36,2020-10-02 09:54:27,2020-12-05 08:53:22,Yellow,320587,39148,Superseded,Siren,Hindi,0.52
1735,3,28,1461,Early Warning,2019-07-27 09:41:29,2023-03-08 01:28:02,2018-01-25 14:08:25,Yellow,174051,15460,Expired,Radio,Assamese,0.86
1736,2,17,4088,Emergency,2020-08-12 18:11:09,2020-08-01 04:07:02,2022-08-09 09:35:35,Red,151395,44874,Cancelled,Radio,Manipuri,0.46
1737,3,28,2673,Watch,2019-06-15 09:59:20,2022-07-19 06:04:42,2019-12-01 17:55:52,Green,163960,400,Superseded,SMS,Hindi,0.5
