event_id,district_id,slope_id,state_id,event_datetime,detection_datetime,report_datetime,landslide_type,trigger,slope_angle_deg,elevation_m,area_affected_sqkm,volume_cu_m,fatalities,injuries,displaced_persons,road_blocked_km,buildings_damaged,runout_distance_km,verification_status,reported_by
798,3,440,1,2019-08-16 17:11:50,2022-12-14 12:29:11,2024-10-19 19:04:07,Complex,Anthropogenic,15.6,3843,36.15,225803.0,0,0,2963,15.3,383,3.2,Preliminary,ISRO
799,58,44,7,2023-11-06 22:12:41,2019-10-05 21:37:30,2023-06-05 03:43:41,Debris Flow,Anthropogenic,37.4,606,15.03,336042.0,2,2,692,17.7,349,6.1,Under Investigation,Field Team
800,39,65,4,2022-05-16 10:51:04,2024-11-21 02:47:03,2023-08-25 15:14:52,Mudflow,Earthquake,15.7,703,45.49,521672.0,0,0,3500,2.8,281,2.8,Under Investigation,GSI
801,51,165,6,2022-12-19 06:43:29,2023-01-23 15:00:28,2021-04-11 11:54:38,Complex,Undercutting,24.3,368,21.81,539106.0,3,6,1121,11.3,191,8.7,Confirmed,District Admin
802,18,163,2,2018-07-29 00:51:11,2024-03-23 19:02:56,2020-05-22 23:19:40,Rotational Slide,Rainfall,38.6,440,0.39,15222.0,0,0,1999,11.2,257,4.3,Preliminary,GSI
803,16,333,2,2018-07-14 08:00:38,2021-05-03 20:04:34,2019-08-22 07:50:27,Mudflow,Undercutting,17.8,1842,39.07,1548941.0,0,0,3762,13.6,454,2.8,Under Investigation,ISRO
804,29,89,3,2018-10-21 01:55:48,2019-10-17 04:00:06,2020-08-20 17:42:35,Rockfall,Anthropogenic,49.8,422,15.75,203813.0,0,0,823,10.9,16,7.8,Under Investigation,ISRO
805,44,375,5,2018-11-11 21:24:33,2024-05-04 21:42:43,2018-12-19 20:44:30,Rockfall,Unknown,47.5,1273,6.17,241907.0,1,3,74,4.8,238,7.6,Under Investigation,District Admin
806,42,249,5,2022-10-21 15:11:02,2023-04-26 00:29:07,2022-11-12 07:17:35,Rotational Slide,Rainfall,45.8,4699,2.23,40867.0,0,0,816,15.6,272,8.5,Preliminary,GSI
807,12,111,1,2023-02-23 00:33:23,2021-05-29 11:16:59,2022-01-28 13:38:30,Rockfall,Undercutting,47.1,4320,4.14,26481.0,3,0,2169,16.0,199,8.3,Under Investigation,ISRO
808,30,220,3,2023-08-04 02:15:28,2019-08-03 13:15:37,2021-12-22 12:06:08,Complex,Snowmelt,53.8,2450,22.36,772167.0,0,0,4104,10.0,472,7.9,Under Investigation,ISRO
809,61,13,8,2022-03-05 11:31:13,2018-07-10 05:46:08,2020-06-09 21:41:59,Complex,Anthropogenic,31.6,2755,22.99,243332.0,3,12,3914,14.9,154,3.3,Preliminary,Field Team
810,12,254,1,2022-10-04 06:46:13,2021-05-06 05:40:42,2019-02-23 11:11:18,Mudflow,Earthquake,36.0,448,0.14,6667.0,0,0,3408,15.6,272,7.5,Confirmed,Field Team
811,17,246,2,2018-04-22 08:24:20,2020-06-05 12:35:35,2020-08-05 00:01:17,Mudflow,Earthquake,47.4,1961,18.92,924638.0,0,0,3957,18.5,471,6.6,Preliminary,ISRO
812,45,432,5,2018-11-19 11:36:11,2019-11-18 15:59:03,2022-04-20 10:38:14,Rotational Slide,Rainfall,11.4,2670,37.37,302823.0,10,40,930,13.2,25,4.1,Under Investigation,ISRO
813,38,49,4,2018-12-02 17:28:10,2024-01-07 03:28:44,2024-07-17 12:41:03,Translational Slide,Anthropogenic,34.5,1196,6.5,56466.0,1,4,1577,0.4,313,7.4,Under Investigation,Satellite
814,42,130,5,2024-06-19 15:57:18,2019-07-07 03:31:07,2019-03-29 08:34:54,Translational Slide,Anthropogenic,67.1,974,29.12,669498.0,2,4,1320,18.6,264,7.5,Under Investigation,Satellite
815,35,340,4,2019-02-22 00:27:04,2020-09-23 03:26:12,2019-01-21 05:38:29,Rotational Slide,Anthropogenic,55.4,4630,24.68,788780.0,2,10,2567,8.1,381,8.7,Preliminary,GSI
816,27,306,3,2021-06-03 19:26:13,2024-08-13 20:37:56,2024-07-25 01:25:33,Rockfall,Unknown,36.7,3870,24.45,696021.0,0,0,1730,10.5,106,6.6,Confirmed,Field Team
817,5,219,1,2023-07-16 11:12:50,2019-05-09 07:04:30,2024-11-19 16:21:17,Mudflow,Rainfall,34.4,802,34.2,322003.0,0,0,1593,8.4,158,7.0,Confirmed,ISRO
818,31,345,3,2019-11-01 19:22:47,2020-08-18 21:38:58,2024-07-28 17:48:53,Debris Flow,Earthquake,56.5,3480,14.86,390499.0,0,0,2799,13.9,375,2.6,Under Investigation,ISRO
819,10,467,1,2021-08-12 10:06:28,2018-10-01 20:47:53,2020-11-06 15:55:26,Rockfall,Rainfall,21.5,2125,40.46,178722.0,2,10,1509,6.5,361,2.3,Confirmed,GSI
820,45,278,5,2022-06-07 07:36:38,2020-08-15 03:20:24,2020-06-10 01:38:15,Debris Flow,Snowmelt,19.1,4929,13.13,179253.0,3,15,4545,5.0,338,7.5,Under Investigation,GSI
821,42,301,5,2022-10-22 22:42:19,2018-05-12 17:47:39,2024-10-15 05:44:06,Translational Slide,Snowmelt,50.3,4743,18.18,720378.0,1,1,2273,18.3,168,6.7,Confirmed,Field Team
822,26,261,3,2018-09-21 02:56:13,2019-07-12 03:30:42,2020-07-16 22:18:00,Complex,Earthquake,13.4,3196,10.87,342006.0,0,0,3709,0.6,87,6.6,Under Investigation,District Admin
823,7,353,1,2024-12-01 16:56:50,2020-08-19 13:20:19,2018-03-01 03:57:34,Debris Flow,Unknown,33.1,1718,41.99,514259.0,3,9,2012,3.7,137,2.1,Under Investigation,District Admin
824,10,343,1,2018-05-07 05:44:17,2022-08-12 11:44:57,2019-01-08 03:42:47,Mudflow,Snowmelt,53.9,2658,12.31,517050.0,0,0,4922,6.2,213,9.9,Confirmed,Satellite
825,52,295,6,2021-03-13 03:19:31,2021-08-03 09:53:40,2019-07-04 09:53:20,Debris Flow,Unknown,61.9,2435,17.64,554405.0,2,0,1577,9.3,260,9.1,Confirmed,Field Team
826,56,39,7,2018-10-17 00:41:12,2019-12-20 01:40:11,2020-09-17 15:24:45,Translational Slide,Snowmelt,47.3,964,15.98,266174.0,0,0,4734,11.9,307,2.1,Confirmed,Satellite
827,23,120,3,2020-08-07 17:24:05,2018-03-08 19:50:14,2021-06-05 04:17:41,Complex,Earthquake,56.3,856,28.48,158075.0,0,0,1571,12.2,217,6.9,Under Investigation,ISRO
828,18,210,2,2020-02-23 06:51:19,2022-02-28 03:47:33,2022-04-11 13:57:39,Rotational Slide,Unknown,51.2,1527,33.76,925061.0,0,0,2108,4.2,397,8.2,Preliminary,ISRO
829,19,128,2,2024-04-21 05:24:39,2018-03-30 18:55:22,2019-10-31 17:40:57,Mudflow,Undercutting,66.9,3391,47.24,1330740.0,0,0,2203,4.1,139,8.9,Preliminary,GSI
830,16,292,2,2022-10-15 19:55:27,2020-11-25 14:07:51,2024-02-29 16:12:00,Debris Flow,Undercutting,53.4,1369,14.24,160441.0,2,6,3316,6.6,140,1.8,Under Investigation,Field Team
831,14,479,2,2021-01-30 09:47:46,2024-01-17 19:37:16,2023-02-15 00:26:44,Debris Flow,Snowmelt,44.0,2498,30.56,632479.0,0,0,3520,9.0,11,8.8,Preliminary,Satellite
832,4,44,1,2020-12-04 19:28:58,2023-01-10 03:21:25,2023-05-22 11:26:27,Complex,Anthropogenic,37.2,655,4.19,9593.0,3,12,2135,15.9,39,5.7,Under Investigation,Field Team
833,61,11,8,2019-01-28 12:31:42,2020-04-29 11:39:56,2022-11-17 18:33:20,Debris Flow,Anthropogenic,48.2,1866,14.7,420211.0,2,2,1674,5.7,330,3.7,Preliminary,Field Team
834,55,363,7,2024-06-19 07:31:21,2022-11-16 02:30:53,2024-01-09 18:10:57,Rotational Slide,Snowmelt,52.6,4110,15.61,119417.0,2,4,1457,15.9,432,1.7,Confirmed,ISRO
835,35,166,4,2023-07-03 13:47:11,2020-10-18 16:41:18,2024-06-04 07:48:47,Translational Slide,Undercutting,37.8,723,37.8,1657631.0,0,0,3369,15.2,197,2.4,Under Investigation,District Admin
836,15,10,2,2018-12-13 00:49:05,2024-11-05 20:13:00,2021-04-19 20:58:32,Rotational Slide,Earthquake,62.7,699,42.52,336920.0,1,3,4924,6.7,250,4.9,Under Investigation,Field Team
837,49,244,6,2018-07-19 06:24:20,2021-02-26 06:40:38,2020-11-23 12:32:49,Mudflow,Snowmelt,45.4,1452,20.81,73432.0,0,0,1766,5.1,125,2.7,Under Investigation,GSI
838,44,494,5,2019-09-09 06:14:23,2020-06-19 03:56:28,2021-05-19 08:55:22,Translational Slide,Snowmelt,62.4,3635,22.04,477436.0,1,5,391,9.0,345,4.4,Confirmed,Field Team
839,16,483,2,2022-05-27 14:34:20,2023-07-25 08:50:31,2022-03-14 19:17:43,Rotational Slide,Unknown,25.3,4171,34.86,905055.0,5,20,4959,9.8,429,5.3,Preliminary,ISRO
840,38,182,4,2020-02-19 14:47:29,2022-09-16 17:30:18,2018-04-13 08:55:09,Debris Flow,Snowmelt,48.4,1615,39.38,1733929.0,5,5,3901,7.8,41,3.4,Preliminary,District Admin
841,13,153,2,2018-12-28 02:20:48,2018-05-13 20:45:02,2024-05-27 08:47:02,Translational Slide,Anthropogenic,28.9,4972,23.61,263893.0,3,0,4819,1.2,259,1.9,Under Investigation,District Admin
842,47,135,6,2021-11-07 07:33:51,2019-06-18 13:27:02,2018-02-25 01:16:29,Debris Flow,Undercutting,64.8,3621,16.74,555835.0,0,0,1476,18.3,30,7.5,Preliminary,Satellite
843,49,341,6,2022-01-21 13:04:05,2018-11-26 02:35:06,2021-07-27 16:13:47,Translational Slide,Anthropogenic,63.1,3799,30.04,1156654.0,1,4,3269,16.7,159,7.4,Preliminary,Field Team
844,28,473,3,2019-01-16 16:41:48,2022-08-13 12:42:41,2022-04-20 17:56:09,Complex,Undercutting,15.6,3074,32.43,844638.0,2,4,3781,14.7,364,1.8,Preliminary,District Admin
845,39,301,4,2022-03-16 00:33:41,2020-01-10 18:45:11,2023-07-27 13:58:18,Debris Flow,Anthropogenic,46.7,4818,30.98,450297.0,0,0,1896,0.1,348,2.8,Under Investigation,Field Team
846,12,469,1,2019-09-30 02:16:03,2023-06-08 09:28:55,2020-09-24 06:35:37,Debris Flow,Anthropogenic,17.9,4981,17.79,206325.0,0,0,3080,0.6,256,3.7,Preliminary,Field Team
847,20,443,2,2021-05-23 04:00:12,2020-07-14 16:30:41,2020-07-13 11:05:34,Complex,Unknown,38.8,3334,16.43,227725.0,0,0,1363,18.3,211,3.4,Preliminary,Field Team
848,20,49,2,2020-04-14 02:13:58,2020-03-12 08:57:26,2021-07-27 17:52:05,Rotational Slide,Earthquake,37.2,1196,18.39,473885.0,0,0,2910,10.3,397,5.6,Under Investigation,ISRO
849,45,61,5,2023-06-26 17:38:20,2018-11-08 05:35:24,2021-09-14 11:51:33,Debris Flow,Snowmelt,28.5,1006,17.25,543518.0,2,8,4280,6.1,317,2.2,Under Investigation,ISRO
850,61,438,8,2019-02-02 18:14:19,2020-03-14 17:04:52,2020-11-23 12:12:16,Rockfall,Unknown,56.5,3082,26.67,1274162.0,0,0,336,14.6,159,9.2,Confirmed,Satellite
851,57,190,7,2024-06-10 14:47:53,2023-10-11 10:09:30,2020-03-02 09:05:05,Rotational Slide,Unknown,23.7,4532,12.18,467631.0,0,0,832,3.5,127,1.3,Under Investigation,District Admin
852,24,101,3,2018-08-10 02:20:14,2018-12-27 21:45:06,2018-07-14 19:56:47,Translational Slide,Anthropogenic,25.5,4409,2.05,7965.0,0,0,3684,8.8,339,7.8,Preliminary,Field Team
853,27,380,3,2022-11-06 07:47:51,2019-02-07 04:26:39,2024-09-15 08:21:09,Debris Flow,Snowmelt,62.0,4410,15.34,757945.0,0,0,1505,12.0,478,6.4,Under Investigation,GSI
854,2,215,1,2019-03-05 22:47:24,2023-11-27 20:08:10,2020-10-21 04:51:47,Debris Flow,Snowmelt,18.2,3620,49.11,964827.0,2,0,482,17.9,422,5.3,Confirmed,ISRO
855,44,43,5,2023-08-07 11:59:40,2019-08-22 00:33:12,2021-01-14 15:36:51,Complex,Rainfall,66.4,1083,20.17,662964.0,0,0,4656,15.6,176,5.9,Confirmed,District Admin
856,32,67,3,2019-06-28 17:40:29,2020-12-30 17:21:39,2023-07-14 23:08:16,Rockfall,Undercutting,64.6,4015,2.55,27695.0,0,0,3795,18.3,74,6.3,Confirmed,District Admin
857,22,96,2,2018-07-03 10:43:32,2022-04-06 01:18:35,2018-04-28 05:50:59,Rockfall,Anthropogenic,12.6,4048,44.24,1784608.0,0,0,4227,8.0,183,8.5,Preliminary,District Admin
858,29,489,3,2022-06-23 22:38:21,2024-07-21 16:21:27,2022-05-26 22:16:13,Debris Flow,Rainfall,34.4,1763,2.18,64090.0,0,0,4117,19.4,321,8.5,Preliminary,ISRO
859,15,264,2,2024-04-08 15:33:32,2024-11-17 19:53:15,2018-10-31 06:24:42,Debris Flow,Snowmelt,51.8,2911,46.34,1051783.0,5,10,3486,13.9,431,6.1,Confirmed,GSI
860,52,373,6,2020-03-03 17:24:00,2018-11-23 18:39:00,2020-05-27 16:01:13,Rotational Slide,Rainfall,27.5,3881,46.11,1135123.0,1,5,3663,18.1,131,8.6,Under Investigation,Satellite
861,52,392,6,2021-08-14 23:15:35,2019-05-15 08:29:51,2024-04-26 23:03:23,Rockfall,Anthropogenic,49.6,3014,8.51,308016.0,0,0,4826,14.2,122,6.1,Confirmed,Field Team
862,31,111,3,2018-08-19 18:21:46,2023-09-23 16:25:52,2023-12-06 23:49:26,Rotational Slide,Snowmelt,50.0,4272,11.13,369715.0,0,0,4559,5.1,303,9.0,Preliminary,Satellite
863,43,96,5,2019-10-13 16:57:10,2020-10-02 11:13:02,2022-11-25 16:32:21,Translational Slide,Undercutting,19.8,4022,35.87,1619618.0,3,0,4316,4.4,482,8.4,Preliminary,Field Team
864,41,254,5,2023-08-20 00:39:25,2024-06-12 15:21:09,2018-11-22 07:22:40,Rockfall,Rainfall,44.3,429,14.0,563973.0,0,0,2299,11.5,459,3.8,Under Investigation,District Admin
865,39,322,4,2019-10-12 16:44:39,2018-09-21 22:40:18,2023-11-27 12:43:56,Rockfall,Snowmelt,21.9,2167,24.48,669161.0,1,2,712,19.3,61,8.5,Under Investigation,GSI
866,51,316,6,2024-12-09 15:27:16,2022-11-21 09:56:07,2024-11-09 12:28:33,Mudflow,Snowmelt,16.9,4414,16.8,237599.0,1,2,589,15.4,4,9.2,Confirmed,Satellite
867,62,106,8,2021-12-08 23:32:52,2021-09-02 18:30:41,2019-09-28 05:59:17,Rockfall,Earthquake,19.6,3244,9.27,388584.0,0,0,308,1.7,277,8.0,Confirmed,District Admin
868,50,340,6,2024-09-24 05:30:24,2018-07-21 02:51:40,2023-09-05 01:17:00,Rockfall,Earthquake,60.0,4726,20.57,69777.0,2,4,3570,13.1,2,1.2,Preliminary,ISRO
869,29,383,3,2020-09-18 11:50:56,2021-01-21 13:56:01,2021-11-14 07:37:09,Translational Slide,Rainfall,24.6,4578,26.4,544157.0,2,0,2833,6.5,248,8.6,Under Investigation,Field Team
870,41,359,5,2019-07-19 15:08:03,2018-09-15 03:38:44,2019-09-20 22:33:52,Rotational Slide,Snowmelt,43.3,3219,31.49,1187801.0,0,0,2448,12.5,473,7.0,Under Investigation,District Admin
871,48,22,6,2019-12-01 02:56:56,2018-03-22 21:31:29,2021-10-25 10:35:08,Debris Flow,Earthquake,49.1,2953,47.47,2303370.0,2,10,1781,11.1,133,2.6,Under Investigation,District Admin
872,26,245,3,2023-09-29 08:18:47,2018-12-03 21:50:57,2024-04-23 22:36:06,Mudflow,Undercutting,15.9,1936,19.83,453011.0,2,0,3936,16.6,191,4.0,Confirmed,Satellite
873,44,353,5,2021-02-09 09:06:50,2021-02-02 19:34:11,2023-10-31 21:48:15,Mudflow,Unknown,28.6,1790,15.41,604948.0,0,0,821,8.6,243,3.1,Preliminary,Field Team
874,23,195,3,2021-07-31 18:57:02,2020-05-11 20:53:19,2020-06-30 13:34:30,Complex,Snowmelt,14.8,1867,24.12,451541.0,0,0,2157,13.0,409,5.9,Confirmed,GSI
875,54,299,6,2020-12-24 19:54:57,2021-11-17 06:23:37,2023-03-15 14:07:03,Complex,Rainfall,29.1,1080,2.78,57938.0,10,10,2444,17.3,329,2.9,Preliminary,ISRO
876,50,148,6,2024-11-22 08:15:42,2021-12-14 11:29:32,2021-10-11 12:16:06,Rockfall,Anthropogenic,40.8,4224,3.68,164964.0,0,0,3962,2.7,324,5.1,Confirmed,Field Team
877,35,169,4,2022-03-13 14:13:39,2021-12-02 17:01:53,2024-07-12 11:31:47,Mudflow,Anthropogenic,23.2,4383,33.29,280661.0,5,20,3004,19.3,475,5.3,Under Investigation,Field Team
878,26,23,3,2019-09-29 16:49:58,2021-05-21 14:00:19,2018-03-16 14:06:16,Translational Slide,Undercutting,65.6,4816,13.2,427330.0,3,9,1373,4.8,324,7.3,Preliminary,Field Team
879,43,303,5,2023-06-27 23:51:51,2024-05-31 10:02:33,2020-06-06 15:18:23,Complex,Snowmelt,50.6,3909,41.04,534845.0,0,0,2861,14.3,13,2.3,Preliminary,GSI
880,2,40,1,2023-02-28 11:39:43,2023-02-28 18:50:41,2021-01-09 18:02:31,Mudflow,Snowmelt,17.6,4681,1.66,70505.0,3,9,288,18.8,483,5.5,Preliminary,GSI
881,26,463,3,2019-10-02 03:47:51,2022-07-04 21:15:22,2020-03-21 13:31:15,Rotational Slide,Unknown,24.5,3907,18.32,745820.0,0,0,4795,8.5,269,6.1,Confirmed,Field Team
882,4,233,1,2019-06-09 04:34:34,2020-03-05 19:00:04,2021-01-19 06:03:38,Translational Slide,Anthropogenic,19.1,4577,10.8,423095.0,20,20,2829,16.4,158,9.8,Confirmed,Field Team
883,26,436,3,2020-07-10 10:30:45,2018-04-02 06:45:49,2018-02-15 21:03:58,Translational Slide,Unknown,35.3,749,38.62,1113068.0,1,0,2195,10.4,396,6.5,Preliminary,Satellite
884,53,79,6,2022-05-16 00:32:11,2023-04-13 18:16:45,2018-10-07 04:56:32,Mudflow,Snowmelt,26.3,3610,48.72,866853.0,10,50,3400,4.7,53,1.3,Confirmed,ISRO
885,62,101,8,2019-11-12 02:16:40,2024-07-26 15:50:41,2024-02-17 18:51:09,Rotational Slide,Undercutting,28.1,4432,32.92,552769.0,0,0,676,18.5,500,7.7,Preliminary,Field Team
886,62,136,8,2021-01-22 12:58:23,2018-11-09 03:33:06,2023-12-21 21:54:48,Complex,Anthropogenic,42.9,4777,35.03,345477.0,2,4,2295,5.7,471,4.8,Under Investigation,GSI
887,44,174,5,2019-08-15 01:13:35,2022-10-23 16:19:49,2019-02-13 17:49:57,Rotational Slide,Snowmelt,59.7,1724,41.29,1343161.0,0,0,1772,8.9,195,6.9,Confirmed,GSI
888,61,39,8,2020-12-05 21:33:15,2019-11-24 17:13:58,2022-05-14 00:12:00,Mudflow,Snowmelt,50.3,957,10.0,168585.0,20,0,911,3.7,471,3.3,Preliminary,GSI
889,47,294,6,2018-02-13 13:42:42,2024-10-08 11:00:30,2022-09-21 20:30:44,Debris Flow,Unknown,23.1,892,24.21,152813.0,1,3,3090,2.9,255,1.9,Preliminary,Satellite
890,34,433,4,2023-10-16 12:35:03,2019-10-25 12:54:19,2021-09-07 12:16:39,Translational Slide,Snowmelt,48.2,2162,32.87,198730.0,0,0,1821,0.9,313,1.3,Confirmed,District Admin
891,46,464,5,2020-08-02 19:43:01,2023-06-16 20:00:14,2021-05-07 04:21:52,Complex,Rainfall,46.5,4568,19.41,886540.0,3,12,271,19.3,230,7.0,Confirmed,Satellite
892,5,378,1,2022-03-11 17:36:06,2023-03-09 08:11:07,2021-09-22 07:04:38,Rockfall,Unknown,42.5,3388,9.47,470470.0,0,0,3805,19.1,70,7.9,Preliminary,ISRO
893,26,408,3,2018-01-15 04:11:07,2021-02-05 16:00:09,2024-10-07 07:12:49,Rotational Slide,Undercutting,38.7,1631,21.23,785798.0,3,12,4178,9.1,423,3.3,Under Investigation,Satellite
894,41,43,5,2018-01-18 13:23:28,2020-11-05 12:36:13,2021-11-14 03:01:56,Rockfall,Unknown,59.7,1093,12.04,486036.0,5,15,2551,6.8,464,8.2,Confirmed,ISRO
895,59,279,8,2020-09-28 06:05:36,2018-02-18 07:21:51,2024-10-05 14:06:31,Translational Slide,Rainfall,37.7,4944,16.59,433798.0,2,10,3950,11.3,13,2.3,Preliminary,Field Team
896,33,232,4,2018-08-22 18:19:04,2022-05-26 08:34:51,2020-08-07 20:40:35,Mudflow,Anthropogenic,58.2,3153,6.57,299551.0,2,0,2703,1.9,197,5.8,Confirmed,Satellite
897,30,392,3,2022-07-12 14:29:55,2024-08-01 22:29:43,2020-08-13 02:40:48,Translational Slide,Earthquake,45.6,2928,33.39,1436696.0,0,0,1838,6.2,90,3.0,Preliminary,Field Team
898,22,468,2,2023-08-10 08:55:21,2022-12-03 23:51:13,2019-04-25 17:05:22,Translational Slide,Rainfall,19.9,4157,5.9,5993.0,1,4,353,11.7,83,5.1,Preliminary,Satellite
899,50,435,6,2024-07-18 11:52:37,2023-06-06 18:30:25,2021-06-10 14:23:18,Complex,Unknown,47.4,2458,35.93,562157.0,1,0,861,2.2,236,1.9,Under Investigation,Field Team
900,10,86,1,2022-05-06 21:36:13,2024-07-03 00:38:32,2020-11-22 21:24:33,Rotational Slide,Unknown,21.7,700,14.87,261040.0,10,50,202,15.2,194,7.4,Under Investigation,Satellite
901,12,473,1,2022-07-29 02:13:33,2023-02-12 14:38:23,2023-04-03 01:48:41,Rockfall,Undercutting,21.1,3083,6.7,141227.0,1,0,3627,17.7,73,4.1,Preliminary,Field Team
902,38,95,4,2022-12-24 02:42:50,2024-09-11 13:11:11,2018-05-14 13:34:57,Complex,Earthquake,54.1,3390,4.36,206539.0,3,6,1009,2.6,118,2.3,Confirmed,GSI
903,51,74,6,2020-06-02 19:37:59,2022-03-28 18:16:45,2020-07-17 21:58:00,Translational Slide,Undercutting,28.7,2251,11.57,170267.0,0,0,225,16.7,97,3.7,Under Investigation,Field Team
904,21,399,2,2019-07-30 19:19:05,2020-12-21 08:33:56,2024-03-26 10:18:34,Translational Slide,Anthropogenic,29.7,2230,6.91,123261.0,1,0,270,15.7,492,6.0,Under Investigation,GSI
905,17,86,2,2022-01-23 11:19:57,2021-05-24 04:23:21,2018-05-03 15:35:55,Translational Slide,Undercutting,22.8,703,7.24,291815.0,0,0,3360,15.2,278,4.3,Under Investigation,ISRO
906,3,118,1,2024-08-14 04:10:07,2022-08-26 06:37:49,2024-06-20 21:08:34,Translational Slide,Undercutting,59.7,3138,12.53,58676.0,1,0,2670,11.2,81,9.2,Under Investigation,Field Team
907,13,424,2,2018-11-09 08:51:10,2023-04-26 21:36:25,2021-06-22 09:07:27,Debris Flow,Earthquake,14.5,2308,40.3,1160713.0,3,3,4720,16.3,277,5.8,Confirmed,Field Team
908,1,10,1,2021-08-20 02:44:02,2019-08-26 21:10:46,2018-01-15 02:46:56,Translational Slide,Anthropogenic,56.6,587,9.02,224560.0,0,0,1229,18.8,34,4.3,Under Investigation,Field Team
909,40,71,5,2018-10-07 01:55:56,2021-12-27 05:25:43,2024-05-28 14:16:17,Rockfall,Rainfall,48.9,4239,13.53,288697.0,5,10,146,15.6,203,1.0,Under Investigation,District Admin
910,19,377,2,2024-02-02 06:12:00,2020-06-04 12:34:45,2018-02-12 13:03:50,Debris Flow,Anthropogenic,13.9,1543,28.69,552302.0,10,10,1948,13.8,78,2.7,Preliminary,Field Team
911,5,138,1,2023-12-18 10:32:45,2024-05-05 13:31:38,2023-06-03 21:08:01,Mudflow,Earthquake,27.6,1316,5.08,162962.0,0,0,362,14.4,66,0.9,Under Investigation,ISRO
912,36,371,4,2021-12-16 04:15:14,2020-03-20 15:37:21,2023-09-02 05:37:58,Debris Flow,Anthropogenic,33.0,4947,35.28,1711328.0,1,0,2200,11.5,465,4.0,Preliminary,GSI
913,5,220,1,2020-05-14 19:41:28,2023-02-26 09:44:54,2019-03-30 09:58:11,Rotational Slide,Undercutting,54.3,2413,4.26,129826.0,20,60,2738,16.6,298,4.4,Preliminary,ISRO
914,23,308,3,2018-11-23 16:59:34,2020-08-23 20:27:45,2023-03-04 15:10:56,Rotational Slide,Anthropogenic,35.6,1822,11.96,53035.0,0,0,3848,14.6,101,6.5,Preliminary,District Admin
915,40,460,5,2023-03-10 16:31:10,2021-06-13 07:57:33,2018-06-26 05:39:58,Mudflow,Rainfall,46.9,620,30.22,1314070.0,0,0,2765,18.1,138,9.3,Under Investigation,GSI
916,42,152,5,2019-05-29 09:30:37,2018-02-08 19:04:26,2021-12-22 15:14:30,Translational Slide,Earthquake,38.1,3493,43.22,2078425.0,2,10,408,11.4,207,4.1,Under Investigation,ISRO
917,9,188,1,2020-12-07 19:09:59,2021-01-04 20:03:58,2019-02-15 21:21:09,Translational Slide,Earthquake,45.3,907,1.75,37130.0,1,0,4877,15.2,58,7.6,Confirmed,ISRO
918,26,160,3,2018-09-27 08:31:55,2019-05-31 19:51:14,2020-06-09 10:39:33,Complex,Anthropogenic,53.8,1683,16.48,478041.0,3,0,538,10.4,83,2.0,Under Investigation,ISRO
919,54,407,6,2021-08-16 19:26:43,2024-09-03 00:50:10,2019-11-12 13:49:58,Rockfall,Unknown,16.1,789,20.83,728705.0,3,0,2891,5.0,399,2.7,Preliminary,GSI
920,3,369,1,2020-04-10 04:38:36,2023-01-31 13:04:55,2021-06-30 09:09:28,Mudflow,Snowmelt,58.0,3707,0.89,2544.0,20,0,3541,6.0,361,3.6,Preliminary,GSI
921,46,472,5,2021-03-09 05:41:15,2022-12-20 11:51:55,2021-01-01 18:14:39,Rockfall,Anthropogenic,31.5,1223,6.33,198401.0,1,5,501,14.7,294,4.3,Confirmed,District Admin
922,21,438,2,2020-05-18 23:49:42,2024-04-04 22:14:21,2023-02-14 06:15:52,Mudflow,Rainfall,59.3,3101,29.54,294750.0,50,100,1429,10.3,10,9.4,Confirmed,District Admin
923,22,128,2,2020-05-02 01:11:14,2018-03-30 20:36:34,2022-03-14 06:45:52,Translational Slide,Earthquake,57.5,3294,21.21,126668.0,0,0,3896,18.7,177,0.9,Confirmed,Field Team
924,4,65,1,2020-10-15 04:20:06,2023-08-05 01:51:37,2020-12-28 20:44:03,Rotational Slide,Earthquake,15.6,717,40.96,1019339.0,0,0,2656,10.7,418,7.0,Preliminary,District Admin
925,26,157,3,2018-10-19 02:37:39,2018-05-26 15:49:33,2018-11-05 18:05:54,Rockfall,Unknown,20.3,2446,7.9,322617.0,5,5,2627,4.7,462,0.7,Under Investigation,ISRO
926,47,353,6,2021-06-24 19:16:59,2023-07-30 10:22:31,2019-05-12 12:27:51,Rockfall,Earthquake,34.8,1805,38.13,165892.0,2,6,901,6.7,332,1.7,Preliminary,Field Team
927,16,9,2,2022-10-30 03:47:26,2022-11-07 07:20:08,2018-02-07 00:29:27,Debris Flow,Anthropogenic,52.5,3094,6.79,290284.0,2,8,2987,17.8,28,3.5,Under Investigation,Field Team
928,33,415,4,2022-01-08 21:41:26,2022-09-27 00:58:59,2023-09-01 01:47:48,Mudflow,Rainfall,45.8,4050,29.82,702809.0,0,0,1767,13.9,469,3.2,Preliminary,GSI
929,55,26,7,2020-06-05 19:09:31,2021-02-25 12:42:07,2022-04-30 07:35:33,Debris Flow,Snowmelt,22.7,986,41.57,1109828.0,1,4,4865,4.1,362,5.6,Preliminary,GSI
930,34,419,4,2021-12-17 13:59:38,2022-06-28 17:34:48,2019-10-19 12:30:11,Mudflow,Rainfall,43.6,3968,2.38,43257.0,0,0,3127,6.7,365,5.1,Confirmed,Satellite
