change_id,image_before_id,image_after_id,state_id,district_id,lat,lon,area_changed_sqkm,change_type,confidence_score,detection_datetime,ndvi_change,ndwi_change,backscatter_change_db,landslide_indicator,validation_status
1238,320,614,21,2,24.21737,99.07571,9.019,Vegetation Loss,0.863,2020-03-24 21:07:51,0.5183,-0.1517,0.3482,1,Unvalidated
1239,189,1334,31,3,28.07333,94.93608,3.752,Construction,0.959,2023-04-16 21:18:06,0.1664,0.785,0.3253,1,Validated
1240,1834,219,58,7,27.1846,94.27143,5.996,Debris Flow,0.93,2024-06-20 09:15:36,0.8726,0.5315,0.0263,1,Unvalidated
1241,712,1841,21,2,24.1861,99.18286,3.632,Erosion,0.577,2022-04-17 14:35:55,0.1953,0.6817,0.1328,1,Unvalidated
1242,1042,3000,55,7,29.07584,94.53487,2.486,Vegetation Loss,0.758,2018-03-11 03:01:22,-0.7253,-0.5383,0.141,1,Unvalidated
1243,1583,2001,4,1,27.03978,89.90819,8.173,Construction,0.633,2019-01-22 17:34:02,-0.6978,-0.3568,0.1253,1,False Positive
1244,1248,720,50,6,23.82801,92.51454,7.524,Flooding,0.92,2019-07-23 18:38:56,0.2297,-0.0055,0.398,1,Unvalidated
1245,1596,1434,7,1,25.96211,92.01197,2.941,Construction,0.838,2024-06-27 05:27:12,0.3109,0.0376,0.4122,1,False Positive
1246,860,174,1,1,27.48049,89.93552,3.962,Construction,0.902,2019-08-24 15:32:42,0.1999,-0.3777,0.0911,1,False Positive
1247,2256,586,20,2,22.85368,93.4305,9.297,Debris Flow,0.97,2018-01-26 18:29:48,0.5241,-0.8737,0.0794,1,False Positive
1248,2236,68,15,2,26.52195,98.36947,4.517,Debris Flow,0.634,2024-06-05 10:16:25,-0.5065,0.4338,0.4829,1,Validated
1249,537,68,19,2,23.80474,96.02521,5.258,Construction,0.563,2024-09-01 16:12:01,-0.6158,-0.6432,0.1014,1,Unvalidated
1250,1655,703,61,8,26.96822,90.01003,1.914,No Change,0.738,2018-03-02 03:42:31,0.9921,-0.1239,0.4346,0,Unvalidated
1251,44,1789,35,4,23.31506,91.50904,9.265,Construction,0.587,2020-07-14 13:11:06,0.1624,0.9828,0.1571,1,False Positive
1252,426,1217,11,1,22.92047,90.90472,5.429,Landslide,0.572,2023-07-17 05:03:26,0.5991,0.7744,0.3417,1,False Positive
1253,1912,1490,11,1,22.98808,90.79278,2.611,Erosion,0.531,2022-09-24 22:06:50,-0.4434,0.184,0.1754,1,Validated
1254,2940,1554,4,1,26.35708,89.93871,4.914,Landslide,0.692,2022-10-01 13:17:17,0.2886,0.7438,0.4511,1,False Positive
1255,2733,1227,12,1,27.07697,98.16315,3.676,Debris Flow,0.558,2018-08-11 09:12:50,-0.5088,0.0215,0.2049,1,Validated
1256,1668,1164,57,7,23.73876,92.64888,6.815,No Change,0.841,2020-09-19 04:37:46,0.7573,-0.0648,0.1224,0,Validated
1257,1003,20,35,4,22.75782,91.86642,9.945,Landslide,0.967,2022-06-02 08:24:48,0.3665,-0.4147,0.2439,1,Validated
1258,615,2073,57,7,23.5238,92.97423,9.995,Construction,0.911,2023-10-27 01:00:14,-0.7662,0.848,0.1549,1,False Positive
1259,1391,2547,43,5,29.62899,97.64976,7.243,Vegetation Loss,0.72,2021-09-11 17:57:09,0.6231,0.6417,0.1814,1,Unvalidated
1260,1956,2919,62,8,26.61553,92.02736,5.95,Construction,0.957,2021-10-08 08:41:20,-0.9955,-0.7415,0.3771,1,False Positive
1261,2587,1387,22,2,22.4713,96.06987,2.73,Erosion,0.549,2022-10-25 02:10:25,-0.4459,0.6632,0.0073,1,Validated
1262,657,1771,3,1,27.84979,99.38639,0.449,Flooding,0.965,2024-01-09 06:20:44,-0.4394,-0.1931,0.2157,1,Validated
1263,2360,1179,54,6,29.96126,91.93281,9.004,Landslide,0.75,2020-09-06 18:04:58,-0.5427,-0.5004,0.0086,1,Unvalidated
1264,2112,1976,46,5,22.75081,98.06277,4.985,Flooding,0.86,2022-01-12 13:20:35,-0.3141,-0.6782,0.262,1,False Positive
1265,2813,2049,59,8,25.19045,92.58081,1.182,Construction,0.825,2024-03-01 13:37:41,-0.6739,-0.1364,0.0335,1,Unvalidated
1266,2186,585,10,1,23.67846,97.89032,9.43,Vegetation Loss,0.977,2019-05-28 13:46:14,0.9132,0.1233,0.1065,1,False Positive
1267,644,607,16,2,23.50515,90.39938,8.095,Construction,0.88,2018-11-10 11:01:07,0.5516,-0.0136,0.3417,1,False Positive
1268,2077,2438,16,2,23.7977,90.60208,3.926,Construction,0.813,2022-01-11 00:12:25,-0.1479,0.8553,0.2724,1,Validated
1269,1316,1852,55,7,28.8653,94.09934,3.017,Erosion,0.882,2023-09-26 10:19:57,0.4889,0.5767,0.0375,1,Validated
1270,2645,2355,12,1,27.11557,98.0614,0.82,No Change,0.798,2023-11-14 06:32:45,0.0171,0.7689,0.438,0,Unvalidated
1271,589,2649,1,1,26.86708,90.33374,9.781,Debris Flow,0.728,2018-04-14 17:48:02,-0.8214,0.1022,0.4109,1,Validated
1272,453,519,3,1,27.58731,99.30279,9.356,Vegetation Loss,0.935,2021-05-26 17:54:56,0.0035,-0.3062,0.2533,1,False Positive
1273,605,1066,23,3,27.44228,91.71172,4.441,Flooding,0.741,2023-04-14 13:05:39,-0.5248,0.1868,0.4657,1,False Positive
1274,2914,2448,33,4,24.08678,99.93102,0.028,Debris Flow,0.815,2022-11-13 00:06:04,-0.4423,-0.7754,0.0866,1,Unvalidated
1275,2111,2098,20,2,23.07497,93.24169,8.642,Flooding,0.512,2020-12-20 19:43:15,0.5075,0.4897,0.3075,1,Unvalidated
1276,2522,1615,51,6,30.06673,91.0603,6.51,Construction,0.709,2023-01-09 19:57:31,0.8958,0.7298,0.2719,1,Validated
1277,2445,339,8,1,24.67767,98.9556,4.987,Landslide,0.659,2018-08-04 20:35:43,0.8313,0.9211,0.3042,1,Validated
1278,2525,2804,13,2,25.93755,99.57575,5.003,Vegetation Loss,0.726,2024-04-02 22:12:47,-0.4154,-0.1113,0.2028,1,Unvalidated
1279,2026,1409,35,4,22.79217,91.46292,7.675,Construction,0.697,2023-11-17 19:52:10,-0.4927,0.14,0.2515,1,Unvalidated
1280,2344,500,19,2,24.02537,96.77277,1.553,Flooding,0.672,2020-07-27 00:16:17,0.7728,0.9309,0.4817,1,Validated
1281,1895,2014,25,3,26.75711,97.24011,7.702,Erosion,0.734,2019-11-25 03:26:48,-0.1043,0.3577,0.3925,1,False Positive
1282,1095,1721,19,2,23.97299,96.45748,7.713,Vegetation Loss,0.559,2024-04-20 09:54:57,-0.1225,0.5988,0.3335,1,Unvalidated
1283,907,2904,57,7,23.37075,92.66214,3.641,Flooding,0.586,2020-09-09 20:09:18,0.5643,-0.1292,0.1392,1,False Positive
1284,1446,617,38,4,29.90023,98.67332,3.506,Flooding,0.52,2021-06-01 14:02:55,-0.6015,0.1339,0.3487,1,Validated
1285,1541,2888,23,3,28.08552,91.78003,3.039,Flooding,0.917,2023-01-20 08:51:36,0.2023,0.8073,0.1922,1,Validated
1286,944,1677,7,1,26.4975,92.11292,4.161,Flooding,0.942,2018-01-03 13:26:09,0.6858,-0.6181,0.4122,1,Unvalidated
1287,1303,132,44,5,29.77946,98.39947,6.258,Flooding,0.863,2018-07-25 02:27:22,-0.9931,-0.8367,0.2003,1,False Positive
1288,1556,1722,42,5,22.49355,97.64344,0.166,Landslide,0.887,2024-09-27 06:46:13,-0.7013,0.7063,0.1368,1,False Positive
1289,468,619,28,3,28.55842,92.92813,0.675,Vegetation Loss,0.551,2018-12-02 17:38:39,0.8226,0.6239,0.3146,1,Validated
1290,1880,304,10,1,23.51852,97.92463,2.053,Vegetation Loss,0.754,2019-06-05 01:40:51,-0.7897,0.3674,0.4652,1,Unvalidated
1291,1086,96,29,3,25.50628,99.28587,5.737,No Change,0.949,2021-04-24 00:42:42,0.3493,0.7021,0.3356,0,Unvalidated
1292,2638,1742,30,3,25.59662,92.67261,1.235,Erosion,0.8,2024-05-06 04:41:01,0.2038,0.4456,0.3382,1,Unvalidated
1293,2668,193,52,6,28.33641,99.52148,9.588,Erosion,0.902,2020-10-11 11:30:19,-0.0288,-0.8316,0.0531,1,Unvalidated
1294,1646,530,19,2,24.48659,96.28008,6.736,Vegetation Loss,0.847,2024-11-27 22:57:51,0.0944,0.959,0.3018,1,Unvalidated
1295,2679,623,48,6,26.92208,95.16734,1.455,Debris Flow,0.952,2023-05-24 09:53:23,-0.4187,-0.6634,0.2852,1,Unvalidated
1296,1606,2084,29,3,26.06091,99.171,2.911,Erosion,0.581,2020-04-08 16:58:59,-0.4048,0.8424,0.2056,1,Unvalidated
1297,629,186,50,6,24.14272,92.13908,2.867,Landslide,0.878,2023-06-21 19:49:37,0.9148,0.6477,0.3908,1,Unvalidated
1298,2673,436,11,1,22.89019,90.5403,2.054,Flooding,0.636,2021-10-31 22:16:03,-0.3517,-0.4283,0.2229,1,Unvalidated
1299,782,468,26,3,24.30845,89.89833,7.093,Vegetation Loss,0.983,2023-12-22 12:28:35,-0.5113,0.6884,0.3235,1,False Positive
1300,1540,1137,24,3,23.77615,98.9949,3.889,No Change,0.638,2023-08-16 18:56:17,0.6528,-0.8798,0.2614,0,False Positive
1301,702,730,43,5,29.55105,97.87265,1.776,Vegetation Loss,0.819,2023-07-03 09:54:37,-0.7983,-0.376,0.3629,1,Validated
1302,2628,190,41,5,23.16035,94.30471,8.318,Landslide,0.824,2020-01-04 21:19:25,-0.6244,0.2831,0.1948,1,Unvalidated
1303,162,2077,11,1,22.99505,90.53646,0.33,Vegetation Loss,0.865,2024-04-24 23:50:54,-0.1802,0.2914,0.4138,1,Validated
1304,1724,2743,28,3,28.98245,93.23487,1.1,Debris Flow,0.672,2024-09-08 14:04:52,-0.23,0.5226,0.4379,1,Validated
1305,2599,2306,12,1,27.08271,98.43305,2.264,Vegetation Loss,0.725,2020-06-09 05:56:07,-0.1108,0.1705,0.2188,1,Validated
1306,2488,2533,49,6,29.13174,98.57225,0.066,Erosion,0.521,2022-09-04 09:52:31,0.4632,0.6067,0.009,1,Validated
1307,2814,1349,50,6,24.21494,92.20676,8.352,No Change,0.658,2023-02-12 19:46:26,-0.7784,0.5911,0.4683,0,Validated
1308,551,755,57,7,23.20684,93.47467,7.235,Debris Flow,0.941,2022-03-21 12:25:28,0.1546,-0.9195,0.082,1,Unvalidated
1309,638,2151,15,2,27.02597,98.56807,4.194,Construction,0.602,2024-06-22 01:07:51,-0.5781,-0.1135,0.3733,1,Unvalidated
1310,998,2096,33,4,23.27431,100.19092,9.588,Vegetation Loss,0.931,2022-05-10 08:43:12,0.6029,-0.895,0.4539,1,Unvalidated
1311,1684,1622,50,6,24.27671,92.14592,6.464,Vegetation Loss,0.713,2018-01-22 19:45:54,-0.1263,-0.1275,0.1203,1,False Positive
1312,1826,350,55,7,28.76698,93.86217,8.711,Landslide,0.973,2020-11-02 16:39:29,-0.0784,0.9612,0.3785,1,Validated
1313,2435,2795,25,3,26.49142,97.17334,2.352,Debris Flow,0.753,2022-08-02 00:49:04,0.9625,-0.3032,0.3958,1,False Positive
1314,433,1837,15,2,27.27495,98.80234,5.234,Construction,0.969,2021-02-05 08:33:19,-0.6219,0.5594,0.0628,1,False Positive
1315,2787,1033,56,7,29.60635,98.02235,0.987,Debris Flow,0.854,2023-02-18 17:22:45,0.1429,-0.3575,0.0917,1,Validated
1316,468,573,28,3,28.55842,92.92813,9.705,Erosion,0.548,2023-08-13 04:27:18,-0.7727,0.1418,0.2425,1,Validated
1317,1339,2212,9,1,27.76436,93.09372,2.448,Landslide,0.799,2024-12-22 23:00:54,0.0672,-0.3052,0.1259,1,False Positive
1318,299,2892,42,5,22.48952,97.24902,4.311,Vegetation Loss,0.74,2022-12-24 23:32:16,-0.8718,0.8939,0.2898,1,Unvalidated
1319,102,2953,16,2,23.99893,90.96774,9.788,Construction,0.946,2024-12-21 22:47:34,-0.3632,0.118,0.0131,1,False Positive
1320,1151,2553,23,3,27.55413,91.28212,3.343,Construction,0.905,2018-04-07 05:50:30,-0.2319,-0.8655,0.3822,1,False Positive
1321,135,843,33,4,24.23038,99.71968,8.802,Vegetation Loss,0.924,2019-08-15 15:22:26,-0.4607,-0.6239,0.1623,1,Unvalidated
1322,2820,886,10,1,23.34587,97.74505,6.376,No Change,0.951,2020-06-11 21:34:20,0.4921,-0.8439,0.1749,0,False Positive
1323,761,641,12,1,27.04482,98.30533,9.301,Construction,0.843,2023-09-21 05:48:31,-0.5908,0.9295,0.2744,1,False Positive
1324,2965,785,30,3,26.10495,92.75761,8.535,Construction,0.936,2021-03-27 18:10:29,-0.9839,0.0357,0.0146,1,Unvalidated
1325,2719,1807,36,4,25.05695,90.40525,6.439,Vegetation Loss,0.738,2023-11-20 11:08:24,0.093,0.647,0.0018,1,Validated
1326,923,651,7,1,26.79342,92.31384,6.102,Vegetation Loss,0.811,2020-12-10 15:28:11,-0.2056,0.6684,0.1255,1,Unvalidated
1327,1970,1877,46,5,23.67245,97.45183,9.385,Debris Flow,0.821,2023-10-23 03:11:23,0.6918,0.195,0.1637,1,Validated
1328,1414,411,26,3,23.39046,89.9804,8.7,Erosion,0.816,2024-10-07 07:26:15,-0.7714,0.1281,0.1522,1,Unvalidated
1329,553,2663,20,2,22.87071,93.89212,7.398,No Change,0.711,2023-12-06 14:56:43,0.2342,0.5923,0.4955,0,Validated
1330,2837,1764,35,4,23.71929,91.45695,2.506,Erosion,0.775,2018-11-16 02:23:56,-0.2557,-0.2759,0.4651,1,False Positive
1331,1465,93,23,3,28.2226,92.01648,3.476,Construction,0.603,2019-01-03 05:12:40,-0.8767,0.1558,0.2161,1,Unvalidated
1332,3000,2518,53,6,28.47721,90.96536,1.044,Construction,0.908,2020-08-03 05:54:42,-0.7684,-0.8374,0.0249,1,False Positive
1333,1701,792,22,2,22.60106,96.72631,5.256,Flooding,0.545,2021-03-28 11:58:57,0.8041,0.2926,0.0769,1,Validated
1334,1735,107,9,1,27.85856,93.22287,1.819,Construction,0.641,2022-03-26 11:04:22,0.8638,0.9209,0.3011,1,Unvalidated
1335,2370,5,23,3,28.07323,91.41601,4.457,Debris Flow,0.902,2022-04-20 22:04:37,-0.358,0.4816,0.3935,1,Unvalidated
1336,2250,1457,19,2,23.90826,96.13126,3.926,No Change,0.827,2020-10-22 08:37:55,0.5572,-0.1844,0.4201,0,False Positive
1337,147,1961,8,1,23.96976,98.22489,9.358,Flooding,0.683,2019-01-23 04:28:51,0.8067,-0.1015,0.341,1,False Positive
1338,2659,583,5,1,23.88086,94.56312,0.317,No Change,0.504,2018-10-13 06:07:07,0.419,-0.3624,0.3109,0,False Positive
1339,162,1976,11,1,22.99505,90.53646,8.901,Debris Flow,0.643,2020-02-23 12:39:17,0.5912,0.3039,0.098,1,Validated
1340,999,2741,22,2,22.35634,96.76815,7.218,Debris Flow,0.51,2018-03-27 00:35:32,0.4118,-0.3208,0.1648,1,Validated
1341,2494,2730,61,8,26.27951,89.95292,2.563,Debris Flow,0.582,2024-04-23 22:23:50,0.9036,-0.2451,0.4502,1,False Positive
1342,2253,71,30,3,25.18538,92.32433,6.042,Debris Flow,0.828,2022-12-22 09:11:09,-0.4703,0.91,0.2354,1,False Positive
1343,1441,1310,34,4,26.18154,97.3933,6.485,Debris Flow,0.713,2018-10-05 14:43:54,-0.5784,0.7442,0.3183,1,Validated
1344,1421,2651,25,3,26.45138,97.29758,6.031,Construction,0.591,2018-12-08 03:12:56,0.3334,-0.1786,0.1439,1,Unvalidated
1345,1007,2804,23,3,27.95105,91.86371,7.429,Erosion,0.804,2019-11-18 20:23:32,-0.5493,-0.9596,0.2701,1,Unvalidated
1346,2618,637,11,1,23.21428,90.76622,1.885,Construction,0.662,2019-03-25 00:50:55,-0.4617,0.9594,0.4955,1,Validated
1347,135,816,33,4,24.23038,99.71968,7.193,Flooding,0.561,2019-11-16 22:02:36,-0.4358,0.4457,0.0997,1,False Positive
1348,1724,1117,28,3,28.98245,93.23487,8.928,Landslide,0.882,2023-03-24 17:47:03,0.7769,0.1873,0.4037,1,Unvalidated
1349,20,1445,40,5,28.39305,97.29411,5.07,No Change,0.859,2019-07-23 10:20:01,0.478,-0.6621,0.3221,0,Validated
1350,2832,845,16,2,23.05804,90.99612,5.294,Erosion,0.5,2024-11-05 21:41:24,-0.7313,0.6738,0.4997,1,Validated
1351,1931,1064,19,2,23.99054,96.41388,5.908,Landslide,0.625,2023-01-13 04:15:58,0.7357,0.3222,0.2112,1,Unvalidated
1352,712,1430,21,2,24.1861,99.18286,9.719,Erosion,0.877,2018-04-14 23:45:20,0.2522,-0.1435,0.428,1,Unvalidated
1353,678,890,40,5,28.09825,97.99449,7.711,Debris Flow,0.808,2024-03-09 20:06:55,0.1084,-0.291,0.2031,1,Validated
1354,2575,1165,53,6,28.16118,91.22464,8.132,Construction,0.857,2018-02-06 13:07:10,-0.1387,-0.5137,0.3525,1,Unvalidated
1355,1126,1074,23,3,28.32961,91.97459,5.252,Erosion,0.549,2024-04-27 19:31:27,0.9025,-0.3451,0.2994,1,False Positive
1356,796,2397,9,1,27.80386,93.04977,0.436,Erosion,0.982,2021-01-21 09:45:57,0.3572,-0.0937,0.3701,1,Unvalidated
1357,1966,2182,26,3,23.77947,90.42311,2.686,Debris Flow,0.89,2020-02-12 06:06:20,-0.4843,-0.6583,0.3185,1,Validated
1358,2576,166,16,2,24.0027,90.62457,7.916,Flooding,0.679,2022-06-07 03:13:14,-0.7126,0.7542,0.4832,1,Unvalidated
1359,1889,1364,57,7,23.70782,92.83451,0.164,Construction,0.775,2023-07-30 08:16:50,-0.0463,0.107,0.3538,1,Validated
1360,2489,2533,40,5,27.56848,97.92522,2.569,No Change,0.63,2020-05-21 10:33:44,0.1208,0.3322,0.1495,0,Unvalidated
1361,270,2117,30,3,25.55252,93.09651,9.156,Vegetation Loss,0.933,2020-07-04 16:57:46,-0.4247,-0.0202,0.3422,1,Validated
1362,703,2852,7,1,26.8157,92.27936,6.75,Debris Flow,0.777,2022-03-06 06:56:22,-0.7649,-0.4459,0.432,1,Validated
1363,2247,2042,37,4,26.55829,94.32501,6.94,Vegetation Loss,0.631,2019-08-06 17:07:36,0.2731,-0.2864,0.3003,1,Validated
1364,2769,2426,51,6,29.42558,90.85589,2.155,Debris Flow,0.686,2021-11-14 00:56:24,-0.0989,0.7558,0.1786,1,False Positive
1365,1110,2914,4,1,26.92931,90.37302,4.111,Erosion,0.678,2020-06-21 06:54:54,-0.5754,0.9987,0.459,1,False Positive
1366,2619,1131,30,3,25.25836,92.71093,9.5,No Change,0.783,2019-09-06 20:45:40,-0.6154,-0.9865,0.2284,0,Validated
1367,2322,389,56,7,29.68677,97.78892,6.972,No Change,0.81,2022-11-04 20:22:14,0.9938,0.5521,0.0015,0,Validated
1368,537,251,19,2,23.80474,96.02521,0.473,Erosion,0.79,2020-02-02 18:42:04,0.781,-0.0969,0.2239,1,False Positive
1369,882,1105,53,6,27.77622,91.11158,7.837,Debris Flow,0.782,2019-01-26 18:29:26,0.3801,-0.3112,0.0791,1,Validated
1370,362,1815,46,5,23.13211,97.22185,3.05,Landslide,0.989,2024-07-26 22:47:10,-0.0096,0.536,0.2512,1,Validated
1371,2795,908,8,1,24.38287,99.00488,2.529,Erosion,0.963,2024-01-01 21:51:47,0.8953,-0.1659,0.1974,1,Unvalidated
1372,316,885,23,3,28.13318,91.25149,3.606,Construction,0.52,2024-10-31 21:44:13,-0.5167,-0.6752,0.3104,1,False Positive
1373,1933,1635,48,6,26.93738,95.13847,9.527,Erosion,0.889,2023-01-03 23:20:18,0.9811,-0.6696,0.2887,1,Unvalidated
1374,2952,2978,50,6,23.59632,92.78115,9.823,Landslide,0.796,2021-03-31 22:54:30,-0.0736,0.6191,0.2606,1,False Positive
1375,1325,589,20,2,23.79734,93.83437,2.358,Construction,0.707,2018-09-13 00:32:52,-0.927,0.2612,0.1757,1,Validated
1376,205,1341,33,4,24.24171,99.63181,5.143,Flooding,0.981,2024-03-30 08:50:26,0.8557,0.0988,0.3221,1,Unvalidated
1377,222,941,18,2,28.99974,98.88216,8.477,Landslide,0.701,2022-12-10 19:31:18,-0.9847,0.5677,0.4112,1,Unvalidated
1378,1059,151,19,2,23.73726,95.92044,1.091,Construction,0.575,2020-09-15 03:47:00,0.5264,0.9248,0.3159,1,Unvalidated
1379,2395,2183,48,6,27.06499,95.20148,5.991,Flooding,0.773,2024-03-09 06:43:25,0.2758,-0.6544,0.0471,1,False Positive
1380,970,429,59,8,25.68965,92.77299,0.197,No Change,0.824,2023-01-20 21:19:16,0.4395,-0.8115,0.3153,0,False Positive
1381,1738,664,51,6,29.30717,91.15051,9.927,Debris Flow,0.648,2018-06-22 05:27:36,0.7225,-0.5083,0.3399,1,Validated
1382,664,1246,54,6,29.41229,91.84423,4.042,Construction,0.589,2024-01-05 19:06:21,-0.0115,-0.7288,0.1342,1,Unvalidated
1383,1434,733,20,2,23.39423,93.38419,5.452,Construction,0.636,2019-11-15 18:10:16,0.9912,0.188,0.0583,1,Validated
1384,1591,1857,38,4,29.64754,98.95213,4.033,Landslide,0.862,2020-11-02 03:38:03,-0.1823,-0.1984,0.2178,1,Unvalidated
1385,265,1553,27,3,25.01381,90.71824,4.549,Construction,0.51,2023-07-03 16:19:39,0.0702,0.827,0.3291,1,Unvalidated
1386,1413,1325,2,1,24.1364,91.07411,1.854,Erosion,0.503,2021-01-15 09:34:30,0.2448,-0.4688,0.4859,1,Unvalidated
1387,2637,402,52,6,28.87399,100.18816,0.803,Debris Flow,0.588,2018-09-02 00:06:52,-0.4806,0.1515,0.2089,1,False Positive
1388,367,610,14,2,22.48149,93.06284,0.989,Construction,0.546,2024-09-03 22:56:07,-0.6047,-0.8274,0.2016,1,False Positive
1389,1897,678,22,2,22.75703,96.28343,8.451,No Change,0.854,2018-11-30 19:27:45,-0.5247,0.3702,0.3408,0,Unvalidated
1390,700,63,1,1,26.99626,90.26425,3.08,Construction,0.766,2020-01-20 04:03:04,-0.8786,-0.6442,0.3258,1,False Positive
1391,2698,52,33,4,23.28812,99.49003,3.449,No Change,0.671,2022-05-11 15:39:49,0.5498,-0.9024,0.4641,0,Unvalidated
1392,960,2995,30,3,26.04479,93.12356,8.407,Debris Flow,0.691,2019-12-27 10:28:39,0.2936,0.3021,0.4396,1,Unvalidated
1393,1947,2219,50,6,24.26593,92.57896,3.766,Vegetation Loss,0.599,2021-07-17 02:11:36,-0.8999,-0.705,0.4929,1,Unvalidated
1394,1437,511,9,1,27.5507,93.61688,2.396,No Change,0.658,2024-10-12 02:37:00,-0.2809,-0.3988,0.3787,0,Validated
1395,1849,2169,40,5,27.91142,97.70119,2.629,Landslide,0.772,2019-01-15 16:30:23,-0.1866,-0.817,0.1693,1,Validated
1396,629,1152,50,6,24.14272,92.13908,8.892,Debris Flow,0.533,2020-10-30 09:32:01,0.7163,0.6519,0.1526,1,Validated
1397,1950,100,26,3,23.99652,89.93112,5.975,Erosion,0.621,2024-06-08 19:38:14,-0.8433,-0.2683,0.2475,1,False Positive
1398,2260,39,44,5,29.51433,98.2822,6.492,Erosion,0.853,2021-09-21 22:33:09,-0.473,0.4462,0.1455,1,False Positive
1399,212,1310,52,6,28.72824,100.04894,3.66,Debris Flow,0.645,2020-02-11 15:19:36,0.9541,-0.9106,0.2129,1,Unvalidated
1400,242,87,27,3,24.77588,90.23635,0.507,Vegetation Loss,0.832,2021-11-22 01:26:34,-0.9489,-0.4947,0.1316,1,Unvalidated
1401,713,2731,25,3,26.01144,97.04489,7.818,Erosion,0.838,2020-05-12 15:46:14,0.0584,-0.1425,0.2515,1,False Positive
1402,649,167,18,2,28.72607,99.10951,6.191,Debris Flow,0.556,2021-07-05 15:28:13,0.7498,-0.0283,0.2852,1,Unvalidated
1403,2121,814,8,1,24.0428,98.67051,9.119,No Change,0.63,2019-03-04 01:28:29,0.6951,-0.3561,0.1424,0,False Positive
1404,2751,2160,30,3,25.29643,93.11324,1.979,Debris Flow,0.589,2024-03-30 03:20:09,0.9716,-0.4922,0.0441,1,Validated
1405,2578,1282,26,3,23.60335,90.32664,3.472,Debris Flow,0.948,2018-05-25 21:05:09,0.8501,0.9332,0.3641,1,Unvalidated
1406,1808,127,22,2,22.99003,95.85872,9.038,Vegetation Loss,0.639,2024-04-24 22:34:43,-0.9419,0.1,0.0886,1,Unvalidated
1407,1321,1388,36,4,25.76056,90.32936,0.594,Flooding,0.635,2021-12-30 06:09:05,-0.8298,0.9297,0.0754,1,False Positive
1408,963,1792,15,2,27.25887,98.64469,5.189,No Change,0.604,2023-01-21 10:21:47,-0.7576,-0.0959,0.0392,0,False Positive
1409,357,1509,12,1,26.68663,98.32976,2.123,No Change,0.501,2019-03-22 05:46:53,-0.2736,-0.1834,0.4932,0,Validated
1410,391,2069,41,5,22.91986,93.86019,3.502,Construction,0.614,2018-06-22 12:47:13,0.3953,-0.8742,0.1652,1,False Positive
1411,1976,2754,35,4,22.77251,91.27576,3.909,No Change,0.595,2018-09-08 13:22:50,-0.1212,0.9857,0.2779,0,False Positive
1412,1741,2404,41,5,22.58148,94.35443,6.344,Flooding,0.511,2018-12-22 20:32:25,0.441,-0.612,0.1184,1,Validated
1413,1536,2769,16,2,23.50249,90.323,6.977,No Change,0.882,2019-01-09 06:20:25,0.9758,-0.7172,0.4066,0,Validated
1414,959,2108,31,3,27.64635,95.57795,2.083,Erosion,0.512,2023-07-31 04:54:23,0.3526,-0.4678,0.0398,1,Unvalidated
1415,1175,1292,54,6,29.36641,91.97017,5.104,No Change,0.972,2023-11-08 23:11:46,0.2461,0.615,0.343,0,Validated
1416,2844,1473,22,2,22.27362,95.85504,8.253,Vegetation Loss,0.78,2018-04-14 20:56:40,-0.88,0.1354,0.2585,1,Unvalidated
1417,2518,908,36,4,25.2364,91.0548,7.26,No Change,0.606,2019-10-14 07:58:44,-0.2175,0.8668,0.3795,0,False Positive
1418,2470,2791,5,1,23.96454,94.6088,6.613,Erosion,0.64,2018-02-28 10:54:40,0.7947,-0.379,0.1353,1,Validated
1419,2991,1845,14,2,22.30431,92.89713,5.124,Landslide,0.654,2022-10-19 02:05:26,-0.7833,0.2297,0.4549,1,Validated
1420,2992,1934,52,6,28.85983,99.59984,1.004,Construction,0.767,2021-07-07 18:55:37,-0.0111,0.4963,0.1398,1,Unvalidated
1421,2752,655,45,5,28.38057,95.09371,8.669,Debris Flow,0.702,2022-11-19 02:02:44,0.9588,0.7062,0.0831,1,Unvalidated
1422,2387,2145,35,4,23.54014,91.10883,2.108,Debris Flow,0.6,2020-04-08 14:42:51,-0.4378,-0.6534,0.1093,1,Unvalidated
1423,1841,676,40,5,28.08454,97.99956,1.703,Flooding,0.875,2023-10-29 15:07:43,-0.231,-0.7316,0.2915,1,False Positive
1424,1012,131,25,3,26.311,97.21791,0.957,No Change,0.588,2022-11-05 13:31:27,-0.9437,-0.7532,0.2338,0,False Positive
1425,978,2042,19,2,24.22088,96.71443,6.633,No Change,0.751,2020-03-27 10:30:59,0.3365,0.5492,0.1303,0,False Positive
1426,429,2536,40,5,28.46492,97.39698,4.161,Landslide,0.802,2018-03-19 20:17:36,0.5049,-0.44,0.1221,1,Unvalidated
1427,591,1360,57,7,23.2463,93.15337,5.941,Landslide,0.838,2018-12-27 00:37:05,0.9908,-0.3737,0.1069,1,False Positive
1428,1633,2932,62,8,26.96591,92.75145,2.43,Construction,0.728,2024-12-22 06:19:15,0.4142,0.2074,0.4993,1,Unvalidated
1429,1990,1968,11,1,22.43458,91.01954,0.982,Erosion,0.655,2020-06-11 14:58:10,0.2717,0.0907,0.2491,1,False Positive
1430,904,1484,41,5,23.12656,94.65299,9.909,Vegetation Loss,0.815,2020-03-19 03:27:42,0.5377,-0.5716,0.0944,1,Unvalidated
