anomaly_id,sensor_id,slope_id,state_id,district_id,anomaly_type,detected_datetime,anomaly_score,severity,magnitude,duration_minutes,status,investigation_start,resolution_datetime,detection_method
1150,28,410,7,56,Ground Cracking,2021-01-25 03:54:06,0.721,Low,428.8,2456.2,False Alarm,2022-06-02 09:47:08,2024-12-21 03:41:51,Statistical
1151,36,212,3,25,Rainfall Anomaly,2022-07-06 04:13:16,0.749,Medium,333.52,495.6,Open,2019-03-17 14:04:47,2023-04-28 04:01:52,LSTM Autoencoder
1152,17,292,7,56,Sensor Outlier,2020-05-20 10:07:57,0.635,Low,6.34,3553.3,Resolved,2018-10-05 18:36:03,2024-11-08 06:18:51,Isolation Forest
1153,95,76,2,16,Ground Cracking,2020-10-13 20:55:10,0.947,High,229.92,4663.7,False Alarm,2020-05-10 00:22:39,2023-03-29 20:27:00,LSTM Autoencoder
1154,72,414,1,5,Sensor Outlier,2024-12-01 02:46:51,0.549,Low,441.58,1721.0,Investigating,2019-08-26 17:21:35,2023-11-11 12:44:50,Statistical
1155,80,242,2,22,Rainfall Anomaly,2024-08-23 18:35:46,0.96,High,174.21,1756.5,Open,2018-04-29 21:16:30,2024-10-28 22:40:49,Isolation Forest
1156,77,322,2,15,Rainfall Anomaly,2021-02-26 22:03:46,0.608,High,356.7,229.0,Investigating,2021-11-30 05:12:18,2020-09-18 19:47:06,Isolation Forest
1157,135,170,6,49,Sensor Outlier,2019-05-11 16:15:32,0.878,Low,183.23,4182.1,Resolved,2024-03-14 15:39:24,2019-01-20 16:48:03,Rule-Based
1158,243,103,7,56,Vegetation Loss,2024-02-23 21:59:09,0.736,Critical,96.51,4427.8,Investigating,2022-11-22 08:28:12,2021-11-26 13:02:47,Statistical
1159,230,436,6,47,Sudden Displacement,2023-03-30 04:29:50,0.603,High,208.04,4821.0,False Alarm,2018-01-31 19:41:37,2024-04-17 11:12:00,LSTM Autoencoder
1160,258,487,7,56,Vegetation Loss,2020-09-02 22:34:26,0.827,High,498.51,3473.1,Open,2021-06-20 11:04:40,2023-12-02 12:59:48,Statistical
1161,226,28,3,26,Sudden Displacement,2021-07-05 10:27:06,0.92,Medium,251.64,1594.0,False Alarm,2023-09-16 20:39:42,2019-04-06 18:19:46,Isolation Forest
1162,276,300,3,30,Ground Cracking,2021-01-20 06:42:05,0.507,High,439.35,129.7,Resolved,2019-02-16 14:16:40,2021-12-30 18:24:11,Rule-Based
1163,40,134,6,48,Sensor Outlier,2020-02-23 03:17:08,0.796,Critical,310.17,151.5,Resolved,2021-12-02 07:10:21,2020-05-06 20:31:32,Statistical
1164,54,93,1,11,Slope Deformation,2021-06-11 10:03:31,0.636,Critical,42.5,1266.5,Open,2024-01-15 21:46:59,2022-01-20 16:37:08,LSTM Autoencoder
1165,129,214,2,14,Sudden Displacement,2020-07-05 00:20:27,0.845,Low,273.87,1528.7,Open,2019-10-09 11:37:32,2023-09-15 04:54:36,Statistical
1166,117,121,5,40,Slope Deformation,2023-02-18 08:38:54,0.822,Low,321.08,1096.2,Investigating,2020-05-26 13:00:50,2022-12-22 03:13:43,Statistical
1167,144,156,2,17,Rainfall Anomaly,2023-01-22 08:46:15,0.864,Medium,414.68,1938.4,Investigating,2024-02-28 22:25:33,2023-09-15 12:48:37,Rule-Based
1168,138,138,6,53,Rainfall Anomaly,2018-03-16 09:38:10,0.787,High,126.16,1470.6,Open,2018-08-18 21:56:35,2022-07-14 20:02:34,Isolation Forest
1169,153,220,3,27,Sudden Displacement,2021-04-24 14:33:36,0.611,Critical,38.21,1689.4,Open,2019-11-07 21:05:40,2020-06-13 22:06:23,LSTM Autoencoder
1170,99,43,3,30,Sensor Outlier,2021-06-09 17:50:27,0.823,Low,300.89,2041.7,Resolved,2021-08-05 23:19:57,2019-01-03 03:17:11,Rule-Based
1171,173,435,2,18,Slope Deformation,2023-05-14 21:26:31,0.541,High,471.8,604.3,Resolved,2022-06-27 23:24:53,2021-11-26 18:18:53,Statistical
1172,221,488,2,15,Seismic Signal,2018-01-03 15:31:51,0.796,Critical,488.23,3127.5,False Alarm,2019-07-06 01:14:32,2022-08-13 22:29:11,LSTM Autoencoder
1173,166,70,4,36,Seismic Signal,2021-12-09 22:46:20,0.97,Critical,177.84,659.7,Investigating,2018-01-09 15:16:59,2024-09-26 03:46:53,Isolation Forest
1174,222,73,6,50,Sensor Outlier,2023-01-11 19:47:09,0.903,Medium,82.41,498.5,False Alarm,2022-11-19 11:18:29,2020-11-23 00:08:53,Rule-Based
1175,59,172,3,23,Rainfall Anomaly,2021-08-05 19:55:42,0.738,High,179.59,1327.7,Open,2022-10-30 05:25:09,2021-08-06 19:59:03,Rule-Based
1176,120,461,2,19,Ground Cracking,2019-06-19 22:14:12,0.72,High,217.27,4094.2,Resolved,2021-08-26 02:10:53,2023-11-02 23:02:57,Isolation Forest
1177,172,47,2,16,Sensor Outlier,2022-09-19 23:10:25,0.613,Critical,23.67,2874.3,Investigating,2024-04-27 07:36:29,2019-05-11 09:51:29,LSTM Autoencoder
1178,191,352,3,25,Ground Cracking,2019-09-12 12:54:53,0.565,High,251.97,3110.3,Investigating,2018-11-18 09:14:29,2024-12-01 07:09:33,Rule-Based
1179,29,399,7,56,Slope Deformation,2024-01-14 01:17:32,0.838,Low,359.6,3823.9,Resolved,2023-01-29 05:16:29,2023-05-05 13:48:35,Statistical
1180,200,334,1,1,Rainfall Anomaly,2021-03-20 17:06:52,0.857,Low,231.7,3830.3,False Alarm,2022-04-16 08:47:37,2020-06-23 14:09:03,LSTM Autoencoder
1181,261,149,2,20,Slope Deformation,2022-09-29 19:44:56,0.699,Low,248.0,2472.1,False Alarm,2020-09-25 22:22:32,2022-08-21 13:11:24,LSTM Autoencoder
1182,106,268,8,62,Vegetation Loss,2019-03-22 22:08:32,0.549,High,374.18,2905.8,Open,2020-03-13 05:36:30,2022-08-23 21:41:58,Statistical
1183,55,443,4,36,Ground Cracking,2020-06-24 17:34:35,0.707,Medium,433.11,2180.6,Investigating,2021-08-01 09:02:51,2018-11-23 03:47:25,LSTM Autoencoder
1184,12,106,5,40,Slope Deformation,2018-02-03 15:28:27,0.753,High,156.32,2215.0,Investigating,2024-04-17 08:28:20,2018-02-11 04:36:22,Rule-Based
1185,221,488,2,15,Sudden Displacement,2021-06-15 10:07:21,0.62,Medium,424.02,3359.7,False Alarm,2018-03-26 04:32:12,2023-07-04 08:59:18,Statistical
1186,260,53,3,26,Pore Pressure Spike,2021-05-13 20:25:31,0.776,Medium,193.25,431.3,Open,2023-10-09 10:30:06,2019-09-11 17:25:46,LSTM Autoencoder
1187,128,79,3,23,Slope Deformation,2023-03-18 14:21:41,0.984,High,419.02,379.1,Investigating,2024-05-02 21:33:11,2018-02-26 05:29:10,Isolation Forest
1188,75,134,1,8,Ground Cracking,2021-12-05 01:56:49,0.794,Critical,341.04,34.3,Investigating,2021-04-04 11:58:28,2022-03-14 20:39:14,LSTM Autoencoder
1189,276,300,3,30,Ground Cracking,2024-09-13 13:02:52,0.701,Critical,448.25,2936.2,Investigating,2022-01-12 17:22:12,2022-03-15 18:21:20,Isolation Forest
1190,142,58,2,22,Vegetation Loss,2019-07-10 08:48:07,0.592,Low,180.48,1512.6,False Alarm,2022-12-22 12:32:42,2021-07-22 11:29:31,Rule-Based
1191,208,328,1,8,Seismic Signal,2024-05-01 14:13:51,0.508,High,48.28,1780.4,Resolved,2024-08-02 11:14:14,2022-04-13 11:20:59,Statistical
1192,144,156,2,17,Pore Pressure Spike,2021-01-15 08:16:11,0.593,Critical,353.11,4649.4,False Alarm,2018-06-10 06:30:43,2023-07-26 15:59:49,Isolation Forest
1193,138,138,6,53,Pore Pressure Spike,2018-06-17 17:27:39,0.998,Medium,411.1,1705.8,Resolved,2024-04-05 16:13:00,2021-10-22 08:27:19,Statistical
1194,121,286,3,24,Pore Pressure Spike,2020-11-27 21:10:02,0.887,High,169.93,4698.1,Resolved,2023-11-22 12:34:10,2022-05-25 08:42:00,LSTM Autoencoder
1195,49,5,4,35,Sensor Outlier,2023-04-01 14:07:57,0.806,High,223.23,3310.6,Open,2023-10-18 15:22:53,2019-11-04 04:40:58,Isolation Forest
1196,82,201,3,30,Sudden Displacement,2020-07-05 22:35:01,0.768,Medium,186.08,4796.1,Open,2021-01-29 16:00:19,2024-11-29 23:49:25,Isolation Forest
1197,253,358,7,56,Slope Deformation,2018-10-27 07:41:39,0.891,High,121.49,3554.4,Resolved,2020-02-23 07:44:07,2023-10-26 18:54:10,Isolation Forest
1198,99,43,3,30,Vegetation Loss,2018-07-29 11:15:29,0.853,High,386.96,4076.9,Resolved,2021-01-10 20:52:04,2018-02-19 22:14:53,Isolation Forest
1199,212,445,6,50,Rainfall Anomaly,2021-02-14 19:42:33,0.797,Low,457.18,4716.9,Resolved,2018-05-23 05:54:12,2024-03-22 20:52:20,Isolation Forest
1200,249,202,1,8,Sudden Displacement,2024-04-10 23:44:56,0.633,Low,403.13,3966.3,Resolved,2023-03-30 15:28:48,2021-02-15 21:42:05,Statistical
1201,187,85,3,28,Seismic Signal,2024-05-17 10:31:50,0.74,High,163.48,1438.2,Investigating,2024-02-21 08:59:23,2023-07-12 03:39:48,Rule-Based
1202,273,164,2,22,Seismic Signal,2020-08-26 13:20:33,0.893,Low,306.85,1717.6,Resolved,2021-12-20 02:34:38,2022-12-12 12:33:37,Statistical
1203,246,262,1,5,Sensor Outlier,2023-01-01 13:00:39,0.682,Low,102.65,3283.0,False Alarm,2024-12-01 23:06:40,2020-07-16 22:09:52,Statistical
1204,51,383,3,24,Vegetation Loss,2022-03-25 13:33:48,0.893,Medium,342.03,4157.6,Resolved,2019-05-25 16:16:27,2022-07-12 04:53:22,LSTM Autoencoder
1205,27,383,2,19,Ground Cracking,2023-07-06 13:56:36,0.978,Low,217.57,4879.6,Investigating,2022-12-16 21:26:06,2019-07-19 23:02:21,Rule-Based
1206,148,408,2,22,Vegetation Loss,2019-12-09 14:01:09,0.834,Medium,417.29,4181.6,Open,2018-06-20 20:18:07,2022-10-05 16:52:33,Statistical
1207,77,322,2,15,Sensor Outlier,2020-02-23 20:21:29,0.93,Critical,7.78,4279.6,Resolved,2022-10-07 11:36:47,2023-01-26 18:38:39,LSTM Autoencoder
1208,228,74,8,61,Seismic Signal,2019-03-19 13:33:57,0.912,Low,384.86,2669.2,Open,2023-11-28 21:04:55,2020-08-06 15:17:36,Statistical
1209,276,300,3,30,Pore Pressure Spike,2022-03-18 05:17:35,0.915,Low,310.15,1302.7,Resolved,2023-01-28 11:33:32,2019-07-12 22:00:36,Statistical
1210,197,117,8,61,Rainfall Anomaly,2020-11-02 17:19:47,0.772,Critical,130.56,1023.9,Open,2021-03-28 13:22:17,2022-04-19 18:33:35,Isolation Forest
1211,108,218,5,46,Pore Pressure Spike,2018-09-01 10:15:10,0.881,Low,231.99,4858.4,Open,2020-10-22 01:57:05,2018-08-27 06:49:49,LSTM Autoencoder
1212,281,435,8,59,Pore Pressure Spike,2024-02-26 22:58:43,0.517,High,420.94,1627.5,Resolved,2023-06-15 09:07:10,2023-03-12 07:40:02,Statistical
1213,38,69,1,3,Vegetation Loss,2020-10-27 17:25:29,0.66,Critical,435.76,3898.3,False Alarm,2023-03-11 15:33:38,2020-10-01 02:00:07,LSTM Autoencoder
1214,130,291,6,51,Sensor Outlier,2022-03-02 18:05:47,0.97,Critical,360.83,4394.0,Investigating,2021-09-06 19:01:26,2023-12-17 16:26:01,Isolation Forest
1215,232,29,2,22,Sensor Outlier,2020-02-04 07:50:11,0.544,Critical,136.5,3321.2,False Alarm,2023-11-09 05:49:37,2020-03-10 18:32:20,LSTM Autoencoder
1216,245,391,6,50,Sensor Outlier,2020-01-21 21:38:10,0.739,Medium,137.24,4790.0,Open,2022-02-08 21:54:24,2023-04-13 23:24:26,Isolation Forest
1217,87,194,4,37,Sudden Displacement,2021-10-25 01:59:40,0.573,High,100.66,516.0,Resolved,2024-08-31 03:50:23,2021-10-15 17:52:54,Rule-Based
1218,73,405,2,19,Rainfall Anomaly,2024-05-10 02:42:34,0.689,Critical,265.87,2525.0,Resolved,2022-02-11 06:37:13,2021-04-29 05:52:46,Isolation Forest
1219,97,237,2,21,Sensor Outlier,2019-03-14 10:10:22,0.626,Low,214.93,2809.3,Resolved,2024-12-11 18:32:55,2023-05-20 16:06:43,Rule-Based
1220,147,227,3,27,Vegetation Loss,2018-05-21 09:00:23,0.784,Critical,323.26,49.9,Open,2019-02-18 15:23:14,2021-08-15 12:11:35,Isolation Forest
1221,80,242,2,22,Pore Pressure Spike,2021-02-24 19:38:31,0.663,Critical,425.12,30.2,Open,2022-10-01 10:10:05,2021-06-04 12:19:07,Statistical
1222,173,435,2,18,Sensor Outlier,2023-04-28 20:59:20,0.787,High,210.25,3292.7,Open,2019-04-30 20:17:58,2023-06-18 11:30:49,Isolation Forest
1223,82,201,3,30,Vegetation Loss,2018-01-09 16:11:58,0.521,Low,53.64,3386.7,Open,2021-12-09 04:45:35,2021-07-26 12:32:22,Statistical
1224,61,71,5,46,Rainfall Anomaly,2020-08-11 15:49:49,0.814,Low,69.84,4598.9,Open,2020-11-27 15:32:02,2021-03-14 09:51:38,LSTM Autoencoder
1225,245,391,6,50,Rainfall Anomaly,2024-03-23 02:36:07,0.738,High,403.94,1253.8,False Alarm,2019-09-02 00:36:11,2019-03-08 19:14:34,LSTM Autoencoder
1226,193,186,6,54,Seismic Signal,2024-07-10 16:30:22,0.95,Low,357.98,2207.3,Investigating,2022-03-17 08:38:56,2019-03-26 22:11:48,LSTM Autoencoder
1227,153,220,3,27,Rainfall Anomaly,2019-12-23 12:45:43,0.713,High,235.51,4566.3,Resolved,2022-01-13 15:26:56,2022-07-12 04:13:19,Rule-Based
1228,229,95,5,43,Sudden Displacement,2023-03-05 19:48:47,0.815,High,283.8,1197.7,False Alarm,2018-10-20 19:15:27,2019-12-12 02:17:23,LSTM Autoencoder
1229,277,258,3,31,Rainfall Anomaly,2021-07-17 06:38:29,0.657,Medium,498.6,2306.9,Investigating,2021-12-07 19:38:30,2023-10-25 21:56:48,Isolation Forest
1230,253,358,7,56,Pore Pressure Spike,2022-12-19 02:30:59,0.554,Critical,127.49,3227.9,False Alarm,2020-11-01 00:47:32,2018-08-01 13:10:55,LSTM Autoencoder
1231,206,186,7,55,Vegetation Loss,2024-08-20 12:38:34,0.932,Medium,281.69,1737.1,Investigating,2024-12-08 17:29:11,2022-01-07 23:01:16,LSTM Autoencoder
1232,137,66,2,17,Pore Pressure Spike,2019-07-01 02:25:29,0.665,Low,489.07,2830.8,Open,2023-02-03 01:10:00,2020-01-27 20:31:59,Isolation Forest
1233,94,201,3,30,Slope Deformation,2023-02-26 17:16:58,0.869,Low,95.28,2250.3,Resolved,2022-12-23 09:51:31,2019-10-13 11:14:03,Rule-Based
1234,77,322,2,15,Slope Deformation,2022-12-22 04:12:23,0.874,Low,425.65,4386.6,Open,2018-11-18 01:15:56,2024-12-27 07:31:43,Isolation Forest
1235,54,93,1,11,Rainfall Anomaly,2022-10-20 13:42:28,0.952,Low,223.88,570.9,Investigating,2018-07-16 17:19:25,2021-02-01 14:56:49,Statistical
1236,84,9,6,50,Vegetation Loss,2024-12-30 02:39:11,0.755,Medium,74.93,3704.8,Resolved,2019-08-04 21:40:59,2018-10-28 07:33:23,Rule-Based
1237,101,316,5,46,Seismic Signal,2020-12-02 11:14:22,0.736,High,9.11,3395.5,False Alarm,2020-01-24 19:03:20,2018-11-17 05:09:38,Isolation Forest
1238,61,71,5,46,Sudden Displacement,2018-07-26 21:10:08,0.724,Medium,25.7,440.5,False Alarm,2022-04-23 17:55:29,2018-04-27 05:54:30,Rule-Based
1239,42,189,7,58,Slope Deformation,2018-03-27 04:20:07,0.513,Critical,219.2,3697.8,False Alarm,2023-01-16 19:52:26,2022-07-30 14:06:42,Isolation Forest
1240,228,74,8,61,Vegetation Loss,2018-09-30 06:40:37,0.878,High,162.42,1893.7,Resolved,2020-03-22 20:44:41,2018-07-06 20:48:08,Rule-Based
1241,109,323,6,50,Vegetation Loss,2021-09-11 01:09:10,0.544,Medium,212.16,4799.3,Investigating,2024-09-14 14:07:04,2018-06-19 11:39:05,LSTM Autoencoder
1242,149,170,8,61,Seismic Signal,2024-02-04 12:49:53,0.547,Low,486.16,4497.9,Investigating,2022-01-24 16:18:16,2019-10-05 17:06:50,Rule-Based
1243,114,274,3,30,Sudden Displacement,2020-07-14 00:44:38,0.591,Low,258.68,3457.7,Open,2023-06-02 05:46:48,2019-02-03 13:18:00,Statistical
1244,58,483,6,54,Pore Pressure Spike,2021-03-03 00:43:36,0.585,Low,5.5,675.1,Open,2022-10-17 05:42:04,2018-07-02 02:52:07,Statistical
1245,250,373,6,51,Rainfall Anomaly,2022-08-16 16:53:43,0.718,Critical,160.35,2696.8,Open,2023-07-16 12:00:43,2021-04-22 10:07:55,LSTM Autoencoder
1246,211,464,6,50,Ground Cracking,2024-09-19 14:42:57,0.617,Low,153.31,2270.3,Resolved,2018-09-08 21:57:42,2021-12-14 22:29:45,Isolation Forest
1247,199,55,3,24,Pore Pressure Spike,2020-01-30 21:24:26,0.673,Medium,146.93,2858.8,False Alarm,2023-03-09 04:47:19,2024-04-29 11:04:25,Rule-Based
1248,101,316,5,46,Ground Cracking,2023-08-10 04:55:00,0.999,Medium,195.89,3777.7,Investigating,2022-07-02 18:02:12,2021-07-27 21:34:39,Statistical
1249,146,161,1,8,Rainfall Anomaly,2023-12-23 11:53:14,0.564,Medium,414.84,1079.7,Open,2024-09-24 23:22:56,2019-06-07 02:52:31,Statistical
1250,83,421,1,12,Ground Cracking,2022-06-27 14:21:02,0.583,Low,231.71,2464.1,False Alarm,2023-12-12 15:33:15,2018-01-10 19:01:31,LSTM Autoencoder
1251,20,360,7,56,Sensor Outlier,2021-10-03 12:21:07,0.634,Medium,459.99,4893.4,Investigating,2019-08-01 07:24:16,2024-08-29 12:42:33,Isolation Forest
1252,287,429,6,52,Rainfall Anomaly,2018-10-04 23:45:01,0.972,Low,161.46,1648.2,False Alarm,2018-05-26 15:04:41,2021-03-09 04:40:56,Isolation Forest
1253,59,172,3,23,Slope Deformation,2018-01-11 11:35:23,0.742,High,327.58,2072.2,Resolved,2024-05-15 22:39:41,2023-08-10 22:10:23,Statistical
1254,196,140,7,55,Vegetation Loss,2019-06-10 03:15:05,0.821,High,426.26,2785.3,False Alarm,2024-07-17 03:40:55,2022-01-09 17:56:31,Isolation Forest
1255,242,432,2,17,Sensor Outlier,2023-03-18 06:40:19,0.799,Critical,296.38,1981.5,False Alarm,2021-08-19 07:55:25,2018-01-19 23:12:34,Isolation Forest
1256,158,493,8,61,Seismic Signal,2020-10-14 04:31:29,0.774,Critical,94.94,4833.6,Investigating,2023-05-07 22:28:39,2021-12-05 02:19:06,Statistical
1257,49,5,4,35,Sudden Displacement,2022-03-14 19:45:11,0.997,Low,302.96,4715.2,Investigating,2023-07-14 11:02:03,2021-05-14 11:04:20,Statistical
1258,79,52,1,12,Sensor Outlier,2023-06-10 00:49:31,0.632,Low,205.62,2790.5,Investigating,2022-03-27 13:08:34,2024-08-26 08:44:03,Statistical
1259,234,450,4,33,Ground Cracking,2024-05-02 02:11:31,0.682,Critical,401.08,4442.6,Open,2023-08-22 21:02:37,2022-08-26 07:28:13,Rule-Based
1260,253,358,7,56,Ground Cracking,2021-08-20 03:35:20,0.591,Low,72.91,2181.3,Open,2024-12-31 11:20:07,2020-05-27 06:27:04,Statistical
1261,253,358,7,56,Sudden Displacement,2019-12-11 06:18:24,0.698,High,191.9,2705.8,Investigating,2020-12-11 06:08:11,2023-09-14 16:37:58,LSTM Autoencoder
1262,246,262,1,5,Rainfall Anomaly,2018-01-09 12:55:19,0.952,Critical,481.49,4277.5,Open,2024-07-13 00:23:10,2022-05-10 05:15:22,Rule-Based
1263,150,261,3,32,Seismic Signal,2020-07-20 02:38:56,0.813,Critical,10.35,3901.2,Investigating,2018-10-03 01:13:17,2022-06-12 23:20:47,Statistical
1264,267,412,1,3,Seismic Signal,2023-07-29 05:46:19,0.787,High,286.01,2087.4,False Alarm,2023-11-07 02:29:09,2023-07-05 08:28:11,Statistical
1265,97,237,2,21,Ground Cracking,2022-01-24 09:56:52,0.789,Medium,158.91,1640.7,False Alarm,2021-12-11 06:54:33,2023-08-04 03:30:54,LSTM Autoencoder
1266,3,442,3,29,Sudden Displacement,2018-09-18 06:45:34,0.672,Medium,14.57,4545.8,Resolved,2024-04-07 21:04:30,2023-09-21 04:21:19,Isolation Forest
1267,214,299,1,3,Pore Pressure Spike,2024-11-01 03:41:47,0.853,Medium,248.66,3552.7,False Alarm,2021-07-15 03:33:48,2023-11-30 21:00:03,Isolation Forest
1268,249,202,1,8,Vegetation Loss,2024-03-25 23:10:39,0.977,High,351.22,661.8,Resolved,2023-06-05 18:25:30,2018-10-06 17:34:43,LSTM Autoencoder
1269,131,244,2,20,Vegetation Loss,2019-07-10 08:13:31,0.555,Low,319.83,697.4,Resolved,2022-03-20 01:27:55,2024-09-26 13:05:22,Statistical
1270,288,45,2,14,Rainfall Anomaly,2018-10-24 01:00:36,0.787,High,166.9,1464.9,False Alarm,2019-08-12 21:38:56,2022-01-12 09:40:31,Rule-Based
1271,135,170,6,49,Seismic Signal,2023-11-12 17:42:36,0.938,Medium,13.9,3923.6,False Alarm,2024-10-20 01:20:10,2018-02-28 23:47:18,Isolation Forest
1272,116,432,4,34,Ground Cracking,2018-12-20 13:07:14,0.76,High,364.66,846.1,False Alarm,2020-05-23 20:31:26,2018-06-17 16:12:55,Rule-Based
1273,23,15,7,56,Pore Pressure Spike,2020-10-28 11:27:22,0.767,Medium,474.49,555.8,Investigating,2022-01-01 08:50:34,2018-11-25 20:00:48,Rule-Based
1274,127,439,3,30,Sudden Displacement,2018-09-20 17:41:27,0.84,Medium,433.06,734.5,Investigating,2018-10-08 15:43:23,2020-07-01 11:45:43,Isolation Forest
1275,26,401,1,5,Sudden Displacement,2020-04-23 22:05:25,0.535,Critical,301.93,1469.0,Resolved,2019-08-18 22:16:05,2024-05-30 18:04:09,Statistical
1276,17,292,7,56,Ground Cracking,2024-03-31 13:22:46,0.541,Low,244.99,4849.1,Open,2018-02-10 23:49:05,2022-03-26 11:18:57,Statistical
1277,213,409,1,5,Slope Deformation,2021-11-18 00:09:26,0.755,Medium,470.39,1730.9,False Alarm,2023-11-21 00:02:29,2024-07-21 08:26:04,Rule-Based
1278,116,432,4,34,Ground Cracking,2020-06-12 00:35:04,0.637,Critical,185.72,2358.7,Open,2019-07-09 14:27:50,2021-08-19 08:11:09,Isolation Forest
1279,98,440,1,4,Sudden Displacement,2019-03-22 12:34:35,0.765,Low,345.16,4491.0,Resolved,2021-08-08 21:54:55,2021-03-26 01:06:51,Statistical
1280,73,405,2,19,Seismic Signal,2018-12-14 08:23:57,0.976,Medium,305.31,3399.4,Investigating,2023-04-09 16:59:44,2020-05-07 19:38:37,Rule-Based
1281,41,53,3,23,Slope Deformation,2019-08-17 11:35:45,0.92,Medium,93.1,4132.7,Investigating,2018-11-20 01:05:44,2018-11-04 02:52:30,Isolation Forest
1282,294,2,1,5,Vegetation Loss,2023-12-10 14:31:21,0.818,High,497.57,1473.2,Investigating,2023-07-25 12:11:29,2018-04-16 15:08:34,Rule-Based
1283,190,209,2,16,Slope Deformation,2019-10-21 19:17:56,0.875,Low,207.13,3525.3,False Alarm,2020-01-10 15:23:28,2021-07-16 19:51:23,Isolation Forest
1284,183,186,2,16,Ground Cracking,2021-01-19 11:31:58,0.997,High,279.5,4795.1,Investigating,2024-05-10 23:35:30,2019-01-08 16:53:53,Rule-Based
1285,68,217,3,30,Sensor Outlier,2018-01-03 22:28:47,0.918,Medium,106.69,1830.8,False Alarm,2021-01-18 12:19:21,2019-01-09 11:09:15,Isolation Forest
1286,79,52,1,12,Sudden Displacement,2020-11-18 22:03:33,0.537,Medium,495.78,1347.4,Resolved,2021-11-14 22:00:22,2022-12-10 07:39:37,Rule-Based
1287,174,411,1,6,Rainfall Anomaly,2024-02-24 14:49:39,0.773,Critical,450.0,106.1,False Alarm,2020-08-13 23:39:59,2020-08-27 18:31:50,Rule-Based
1288,113,360,4,34,Vegetation Loss,2020-05-09 13:34:10,0.516,Low,46.32,3899.7,False Alarm,2018-01-31 00:08:24,2020-02-05 04:23:50,Isolation Forest
1289,5,236,2,20,Rainfall Anomaly,2020-11-27 21:22:45,0.841,Medium,210.85,1690.1,Resolved,2024-11-19 13:04:09,2022-02-09 05:49:14,Rule-Based
1290,278,468,3,28,Rainfall Anomaly,2018-09-12 13:06:15,0.678,Medium,358.48,3330.9,Investigating,2019-12-03 01:23:28,2019-03-14 08:13:07,Statistical
1291,125,84,5,46,Sensor Outlier,2024-04-19 20:54:25,0.555,Critical,280.88,1762.9,Resolved,2023-05-01 19:35:52,2022-03-10 18:55:24,Rule-Based
1292,21,83,1,11,Sensor Outlier,2019-08-20 20:18:14,0.961,Low,194.01,2645.1,Resolved,2024-06-04 21:55:02,2018-09-01 00:08:07,Statistical
1293,87,194,4,37,Pore Pressure Spike,2024-04-08 16:21:20,0.757,Critical,139.32,1631.3,Open,2024-11-26 05:47:34,2024-04-06 01:21:39,Statistical
1294,21,83,1,11,Sudden Displacement,2020-04-24 17:42:23,0.8,Low,164.37,4660.8,Investigating,2024-08-29 09:15:46,2023-09-23 16:36:26,Isolation Forest
1295,187,85,3,28,Sensor Outlier,2019-10-21 02:58:09,0.755,Low,187.3,3181.0,Open,2022-09-04 20:40:08,2023-10-29 18:24:43,Rule-Based
1296,199,55,3,24,Seismic Signal,2018-04-29 16:46:38,0.587,High,310.52,2604.7,Open,2020-11-27 12:10:10,2021-12-08 23:56:31,Statistical
1297,82,201,3,30,Vegetation Loss,2024-09-14 18:47:24,0.502,High,256.06,4207.5,Resolved,2020-10-20 12:33:47,2019-08-23 17:43:48,LSTM Autoencoder
1298,201,469,6,52,Rainfall Anomaly,2024-06-11 21:25:31,0.999,Critical,371.59,3327.0,Open,2021-01-12 10:23:22,2024-02-18 05:02:06,LSTM Autoencoder
1299,9,292,3,30,Rainfall Anomaly,2019-07-13 18:13:52,0.634,Medium,243.68,2012.5,False Alarm,2024-10-02 22:54:16,2020-05-27 07:13:35,LSTM Autoencoder
1300,239,441,8,61,Pore Pressure Spike,2022-04-24 00:06:23,0.962,Low,287.72,593.8,Investigating,2021-12-17 19:22:25,2019-08-25 01:47:35,Isolation Forest
1301,66,272,3,28,Pore Pressure Spike,2024-07-31 04:35:51,0.926,Critical,5.98,1179.6,False Alarm,2018-05-13 05:01:07,2024-11-29 03:55:03,LSTM Autoencoder
1302,142,58,2,22,Slope Deformation,2018-12-13 02:03:33,0.528,Medium,398.9,4716.2,Investigating,2022-11-18 12:21:41,2022-09-20 10:24:28,LSTM Autoencoder
1303,60,207,1,11,Slope Deformation,2018-04-03 10:34:29,0.944,Critical,441.56,811.2,Open,2022-03-23 10:20:29,2021-02-03 08:39:32,Statistical
1304,241,369,2,16,Vegetation Loss,2023-07-09 14:50:41,0.833,High,179.95,89.3,False Alarm,2023-01-13 09:57:56,2022-07-05 17:03:57,Rule-Based
