record_id,district_id,state_id,station_id,datetime,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_7d_mm,rainfall_30d_mm,antecedent_rainfall_mm,rainfall_intensity_percentile,threshold_exceeded,source
5205,6,1,STN049,2021-03-10 10:00:19,1.2,3.5,7.0,9.7,60.3,407.5,179.3,2.4,0,Radar_Derived
5206,54,6,STN001,2019-11-19 18:35:40,0.4,0.9,2.4,6.8,48.4,389.7,171.9,1.7,0,AWS
5207,33,4,STN024,2022-03-21 04:21:20,10.3,12.7,31.8,54.9,292.9,2212.6,461.3,2.5,0,IMD
5208,4,1,STN040,2023-02-18 04:17:58,4.6,15.6,34.4,126.9,401.4,5597.0,424.1,2.3,1,AWS
5209,7,1,STN022,2022-02-22 12:43:12,1.1,2.0,3.0,3.3,15.1,124.4,401.9,2.7,0,Manual
5210,59,8,STN032,2023-02-10 10:53:27,1.8,5.2,8.2,26.0,186.3,1859.6,228.2,1.4,0,IMD
5211,25,3,STN038,2023-05-29 12:51:28,3.8,13.1,29.5,51.4,142.4,523.3,416.8,9.8,0,AWS
5212,13,2,STN018,2024-01-07 19:15:52,2.1,4.6,10.5,13.4,128.5,1226.4,216.2,1.1,0,IMD
5213,30,3,STN048,2022-11-01 00:35:46,10.9,26.4,41.4,144.7,764.8,10910.0,54.8,1.3,1,IMD
5214,13,2,STN002,2020-08-28 11:24:09,37.4,57.2,78.9,159.2,1544.6,9517.1,474.3,1.7,1,IMD
5215,43,5,STN041,2024-08-23 11:34:30,5.2,15.8,37.9,141.7,1125.6,13368.5,118.4,1.1,1,AWS
5216,4,1,STN048,2021-10-20 14:42:05,37.9,129.7,223.1,624.6,3055.4,17319.5,239.6,3.6,1,AWS
5217,24,3,STN006,2020-05-02 07:34:27,37.4,61.4,136.5,279.1,1527.7,7386.2,96.1,3.8,1,Manual
5218,31,3,STN013,2019-05-11 04:23:28,2.4,8.7,9.4,33.6,118.9,1160.6,289.5,2.9,0,IMD
5219,50,6,STN043,2019-12-01 13:21:38,1.6,6.4,10.6,37.1,353.7,4585.4,100.4,0.8,0,IMD
5220,4,1,STN007,2022-08-18 06:35:34,46.1,111.7,140.9,550.2,1164.6,16260.9,5.3,3.4,1,AWS
5221,56,7,STN012,2023-10-13 07:05:05,0.7,0.7,1.0,3.6,15.6,75.5,408.6,4.8,0,Manual
5222,28,3,STN045,2021-03-28 13:41:36,31.6,59.7,143.4,175.0,1327.3,16811.9,398.8,1.0,1,AWS
5223,59,8,STN002,2022-09-21 03:00:11,7.0,12.1,26.0,75.8,632.5,6646.7,328.2,1.1,0,Radar_Derived
5224,48,6,STN018,2024-03-17 06:07:11,2.2,4.8,5.5,21.1,165.8,2273.0,263.6,0.9,0,IMD
5225,42,5,STN041,2018-12-13 21:03:50,1.4,2.1,2.3,5.2,49.0,204.9,70.3,2.5,0,IMD
5226,44,5,STN027,2019-01-25 09:46:11,2.9,7.7,11.9,22.5,178.8,1633.5,113.2,1.4,0,AWS
5227,57,7,STN045,2024-01-10 09:10:35,28.5,99.2,138.6,221.9,1225.6,17725.4,233.2,1.3,1,Manual
5228,14,2,STN020,2023-08-08 08:29:17,16.1,30.5,39.7,152.3,736.1,10767.5,323.7,1.4,1,IMD
5229,9,1,STN008,2019-10-05 09:09:33,23.1,46.2,105.2,303.5,1562.8,5950.6,329.1,5.1,1,IMD
5230,58,7,STN041,2019-05-02 08:03:15,2.6,6.5,14.2,19.0,71.7,796.5,223.6,2.4,0,IMD
5231,52,6,STN002,2018-02-11 20:12:12,1.0,3.7,9.0,19.0,145.9,1738.7,4.4,1.1,0,AWS
5232,3,1,STN032,2018-02-02 18:47:33,4.9,16.7,35.9,45.1,162.9,2375.2,201.2,1.9,0,Manual
5233,45,5,STN033,2022-01-19 10:47:58,14.4,52.6,138.2,478.9,2654.9,17670.3,397.4,2.7,1,IMD
5234,61,8,STN041,2022-03-24 01:42:28,0.9,2.2,5.5,11.4,60.1,604.7,213.9,1.9,0,Radar_Derived
5235,39,4,STN024,2021-01-16 20:39:12,0.6,0.7,1.3,4.5,29.1,362.7,38.3,1.2,0,AWS
5236,31,3,STN048,2018-01-01 08:39:13,11.0,29.9,79.4,239.8,1003.1,4217.9,238.1,5.7,1,Manual
5237,19,2,STN040,2021-02-22 01:07:52,2.7,3.4,9.1,21.7,141.3,622.2,399.0,3.5,0,IMD
5238,53,6,STN004,2018-04-06 02:50:09,13.6,52.0,150.3,393.2,2828.5,9806.0,174.6,4.0,1,Radar_Derived
5239,61,8,STN012,2018-05-12 04:59:44,7.7,13.1,22.6,31.3,221.2,1455.2,354.9,2.2,0,Manual
5240,4,1,STN004,2021-09-30 08:04:14,28.7,62.2,127.7,401.6,3316.8,15973.8,176.9,2.5,1,IMD
5241,9,1,STN010,2020-04-16 04:30:05,13.0,18.9,41.6,136.9,612.9,4660.8,343.8,2.9,1,IMD
5242,9,1,STN040,2022-06-30 07:04:54,0.7,1.5,3.2,7.8,76.8,1084.9,348.4,0.7,0,Radar_Derived
5243,9,1,STN027,2023-08-07 17:08:58,40.9,141.4,218.0,643.1,3686.3,23501.5,225.7,2.7,1,Manual
5244,3,1,STN011,2022-07-20 03:42:22,7.4,9.8,22.1,26.8,233.7,1557.6,224.4,1.7,0,Radar_Derived
5245,26,3,STN041,2019-01-18 21:12:54,6.0,16.4,43.5,145.4,772.5,9678.8,416.7,1.5,1,Manual
5246,51,6,STN038,2022-01-02 19:30:13,5.8,13.2,17.6,36.2,243.9,3241.2,239.3,1.1,0,Radar_Derived
5247,13,2,STN037,2018-12-03 02:31:38,1.9,7.1,17.2,43.0,166.4,534.8,91.2,8.0,0,Manual
5248,33,4,STN025,2019-11-03 13:13:34,0.3,1.0,2.2,5.2,47.6,207.9,338.6,2.5,0,Radar_Derived
5249,16,2,STN031,2023-01-21 09:11:41,3.5,11.7,30.7,111.7,604.1,3980.1,1.1,2.8,1,Manual
5250,4,1,STN026,2019-06-26 14:36:14,0.5,1.0,2.2,7.2,36.9,213.6,275.8,3.4,0,AWS
5251,14,2,STN019,2022-03-18 05:10:18,12.3,22.6,28.3,66.9,548.9,2770.8,111.1,2.4,0,AWS
5252,58,7,STN001,2021-02-03 00:00:40,4.1,4.9,12.1,21.5,133.9,1950.0,94.7,1.1,0,IMD
5253,20,2,STN039,2022-01-09 06:27:41,3.4,5.8,9.9,22.9,84.9,899.2,3.0,2.5,0,Radar_Derived
5254,41,5,STN048,2018-11-10 07:24:53,1.5,2.5,5.2,17.2,103.6,1453.6,346.0,1.2,0,Manual
5255,35,4,STN006,2019-09-06 01:00:35,9.3,16.8,19.8,41.9,131.0,590.9,80.9,7.1,0,IMD
5256,2,1,STN036,2021-12-18 01:54:02,0.3,1.2,3.2,4.1,27.9,247.2,167.8,1.7,0,Manual
5257,8,1,STN004,2022-01-31 01:12:06,8.8,28.5,72.5,97.9,553.1,1702.9,476.9,5.7,0,AWS
5258,10,1,STN015,2023-10-06 10:21:18,18.1,45.0,104.0,185.3,1821.7,15977.1,433.0,1.2,1,IMD
5259,45,5,STN041,2022-05-10 06:17:16,6.3,17.3,51.4,97.4,580.2,2103.5,203.1,4.6,0,Manual
5260,20,2,STN019,2019-04-25 01:57:24,1.3,1.9,5.7,19.1,190.4,2287.7,352.3,0.8,0,AWS
5261,10,1,STN003,2020-08-29 23:34:31,11.5,26.4,37.4,97.4,430.5,4311.0,32.9,2.3,0,Manual
5262,56,7,STN025,2019-01-26 04:08:15,8.6,32.8,41.7,134.6,991.3,13557.9,371.0,1.0,1,Manual
5263,48,6,STN003,2022-08-12 11:15:18,0.4,1.1,1.5,5.5,32.8,365.2,52.8,1.5,0,Radar_Derived
5264,35,4,STN041,2021-11-20 00:19:12,6.8,26.7,40.8,70.0,557.4,4653.0,182.0,1.5,0,AWS
5265,15,2,STN038,2023-02-02 04:32:00,33.4,105.1,263.4,653.8,5594.3,66186.0,255.8,1.0,1,Manual
5266,15,2,STN043,2019-01-15 03:22:49,7.5,8.5,18.7,55.9,412.5,3970.7,52.7,1.4,0,AWS
5267,62,8,STN039,2023-10-24 05:37:32,19.2,23.5,23.8,93.0,479.5,3183.1,315.0,2.9,0,IMD
5268,23,3,STN038,2020-07-05 16:21:03,19.3,50.4,103.1,189.9,952.8,9341.1,493.7,2.0,1,Manual
5269,14,2,STN016,2023-02-09 03:46:20,36.4,87.7,133.7,521.5,2000.0,13154.9,397.9,4.0,1,IMD
5270,8,1,STN050,2023-09-01 05:40:47,23.0,80.3,96.8,383.7,1626.2,15295.3,369.2,2.5,1,Manual
5271,2,1,STN010,2019-11-16 18:16:41,7.0,8.2,20.5,78.3,245.9,2911.2,259.3,2.7,0,AWS
5272,34,4,STN029,2021-06-16 21:14:41,9.6,17.7,42.1,112.6,576.7,8221.7,58.9,1.4,1,IMD
5273,59,8,STN035,2021-01-12 02:57:45,8.2,9.2,18.0,52.3,516.7,1863.3,277.7,2.8,0,Radar_Derived
5274,54,6,STN024,2024-06-20 16:22:19,0.7,1.7,2.4,9.4,41.0,200.7,62.3,4.7,0,AWS
5275,33,4,STN028,2019-04-26 14:20:41,3.8,7.5,14.4,42.3,314.4,4597.5,463.9,0.9,0,Radar_Derived
5276,10,1,STN048,2018-05-11 20:40:40,5.5,18.9,40.5,146.2,1238.7,6984.6,259.2,2.1,1,Manual
5277,11,1,STN002,2021-12-31 16:48:16,6.1,18.8,50.1,131.2,563.8,6736.5,343.1,1.9,1,AWS
5278,19,2,STN046,2021-01-21 15:33:35,25.0,40.8,42.3,129.5,1038.2,13684.5,347.3,0.9,1,Radar_Derived
5279,41,5,STN013,2021-08-27 06:20:12,2.0,3.9,5.9,8.6,64.0,891.5,330.4,1.0,0,Radar_Derived
5280,36,4,STN025,2019-04-11 04:35:48,5.2,6.1,9.2,29.7,263.8,1319.6,193.0,2.3,0,Manual
5281,60,8,STN026,2023-07-21 15:20:04,5.0,15.8,45.9,77.2,304.6,1192.5,330.3,6.5,0,IMD
5282,53,6,STN007,2022-10-09 05:44:19,13.2,48.7,75.9,91.1,718.2,7088.1,33.5,1.3,0,Radar_Derived
5283,28,3,STN003,2018-01-11 00:40:19,0.6,1.6,4.1,13.6,124.3,658.7,339.2,2.1,0,Radar_Derived
5284,25,3,STN026,2019-06-30 12:57:02,7.1,20.2,33.8,67.2,644.5,8470.8,99.5,0.8,0,Radar_Derived
5285,56,7,STN008,2018-07-07 06:21:40,4.0,7.3,10.3,25.7,180.8,1584.3,118.0,1.6,0,IMD
5286,30,3,STN020,2018-02-10 08:31:05,26.3,102.1,130.3,174.3,1318.3,7871.1,408.2,2.2,1,Manual
5287,52,6,STN033,2024-01-01 15:56:01,16.0,25.9,69.2,76.7,485.9,5589.0,485.9,1.4,0,Radar_Derived
5288,34,4,STN047,2024-05-17 19:03:03,16.6,59.8,119.8,311.6,2187.8,17907.9,215.7,1.7,1,AWS
5289,13,2,STN048,2021-01-16 20:58:23,8.8,26.8,29.1,90.2,258.1,2946.8,163.9,3.1,0,AWS
5290,19,2,STN029,2022-10-14 19:14:52,8.0,15.9,20.7,21.2,181.7,1250.0,295.3,1.7,0,Radar_Derived
5291,52,6,STN018,2019-10-05 12:41:10,3.5,10.6,22.2,30.0,126.9,960.3,401.1,3.1,0,Manual
5292,1,1,STN001,2019-03-18 05:32:49,7.2,9.2,13.6,18.6,138.3,883.7,93.9,2.1,0,IMD
5293,26,3,STN030,2023-05-19 04:10:19,2.3,6.3,11.3,22.0,196.4,2080.6,82.9,1.1,0,IMD
5294,2,1,STN006,2019-12-14 23:20:04,1.3,2.2,4.3,4.5,24.8,314.8,17.2,1.4,0,IMD
5295,11,1,STN012,2021-02-12 20:10:56,20.6,55.6,79.3,173.2,673.6,7601.6,70.8,2.3,1,Manual
5296,6,1,STN033,2018-03-20 16:05:49,22.6,86.2,220.1,666.1,4319.1,54506.9,154.7,1.2,1,IMD
5297,23,3,STN009,2020-08-19 11:32:35,1.7,4.3,10.5,36.8,310.3,1668.0,64.9,2.2,0,Manual
5298,56,7,STN014,2023-12-08 15:50:03,0.8,1.8,2.5,4.6,14.7,138.7,304.5,3.3,0,IMD
5299,39,4,STN010,2024-08-23 06:13:30,1.8,6.1,11.5,23.8,160.9,1157.5,8.3,2.1,0,Radar_Derived
5300,10,1,STN049,2024-08-19 09:08:53,13.5,24.3,63.2,141.3,547.0,6976.5,44.6,2.0,1,IMD
5301,11,1,STN002,2021-07-21 03:59:17,3.1,9.7,22.1,60.4,255.3,2190.1,247.4,2.8,0,Manual
5302,29,3,STN005,2018-05-02 03:08:28,14.3,38.8,80.2,179.3,831.0,3699.6,242.7,4.8,1,Manual
5303,48,6,STN002,2022-02-22 21:07:33,0.0,0.0,0.0,0.0,0.0,0.0,471.2,0.0,0,IMD
5304,28,3,STN011,2023-01-16 05:36:30,3.6,5.3,13.5,34.8,316.8,1589.7,143.4,2.2,0,AWS
5305,62,8,STN015,2019-11-11 04:44:13,0.4,1.5,2.9,8.4,63.8,733.5,193.1,1.1,0,AWS
5306,49,6,STN007,2020-08-20 06:17:08,17.6,41.5,119.9,200.4,1690.4,19666.1,74.1,1.0,1,AWS
5307,13,2,STN038,2023-11-22 05:30:03,0.2,0.5,1.1,1.7,11.2,118.7,439.8,1.4,0,AWS
5308,12,1,STN029,2024-05-28 06:58:18,13.0,19.1,42.9,104.0,874.5,4230.8,220.2,2.5,1,Manual
5309,34,4,STN033,2023-12-13 14:07:18,2.7,5.9,8.8,24.1,98.8,1010.0,26.7,2.4,0,AWS
5310,34,4,STN035,2021-04-22 23:03:17,14.4,33.0,56.8,115.0,873.6,8293.8,120.9,1.4,1,Radar_Derived
5311,48,6,STN031,2024-07-24 04:58:55,0.6,1.7,2.7,5.6,16.0,77.2,60.4,7.3,0,IMD
5312,31,3,STN022,2023-05-17 18:04:40,8.1,11.9,22.0,30.0,74.9,797.1,390.4,3.8,0,AWS
5313,52,6,STN023,2020-07-06 00:00:16,10.3,23.6,56.0,82.6,676.1,5641.8,86.1,1.5,0,IMD
5314,30,3,STN021,2020-08-03 11:53:54,15.0,59.4,130.6,330.5,3262.2,12674.7,388.4,2.6,1,Radar_Derived
5315,36,4,STN009,2018-09-17 07:14:35,4.4,17.2,32.1,108.0,659.4,6552.2,114.9,1.6,1,IMD
5316,13,2,STN020,2022-02-26 15:53:52,0.5,2.0,5.5,13.3,98.9,555.5,104.5,2.4,0,Radar_Derived
5317,19,2,STN031,2024-12-23 21:41:46,8.6,27.9,69.8,249.8,1224.5,6958.7,291.9,3.6,1,AWS
5318,41,5,STN031,2022-09-03 03:43:15,8.0,27.8,67.2,149.6,607.9,3832.7,345.1,3.9,1,AWS
5319,35,4,STN010,2024-04-02 23:32:08,4.1,11.6,24.1,46.1,385.2,2621.9,468.5,1.8,0,IMD
5320,50,6,STN021,2024-02-22 15:41:38,15.6,16.9,26.4,90.2,830.2,2885.6,200.0,3.1,0,AWS
5321,57,7,STN018,2020-12-05 19:44:14,28.4,39.3,46.1,64.7,299.9,3972.4,25.9,1.6,0,Radar_Derived
5322,35,4,STN047,2021-04-28 01:50:32,33.7,126.7,201.2,202.4,822.5,11462.0,499.0,1.8,1,Manual
5323,32,3,STN018,2023-06-25 19:49:47,6.6,16.2,21.1,53.4,288.4,1888.7,460.1,2.8,0,AWS
5324,5,1,STN044,2021-04-28 01:36:07,11.6,27.0,41.6,63.4,144.3,841.5,450.4,7.5,0,AWS
5325,38,4,STN024,2020-12-24 20:37:46,8.1,31.3,51.4,86.8,271.1,2835.4,244.9,3.1,0,Manual
5326,4,1,STN028,2020-03-20 23:46:57,6.5,20.0,28.7,104.3,800.3,8615.4,184.2,1.2,1,IMD
5327,17,2,STN008,2024-02-09 09:23:32,13.7,43.5,57.4,155.1,554.3,4249.7,221.5,3.6,1,AWS
5328,17,2,STN044,2019-03-07 20:17:24,21.0,25.5,58.9,71.0,390.2,2683.9,487.1,2.6,0,Radar_Derived
5329,14,2,STN023,2019-08-05 20:58:48,9.3,9.7,14.1,26.5,211.5,2474.1,293.3,1.1,0,Radar_Derived
5330,19,2,STN023,2024-05-16 09:16:23,0.5,1.0,1.2,2.8,21.1,168.4,229.4,1.7,0,Manual
5331,9,1,STN003,2018-01-22 07:19:36,9.2,16.5,39.1,46.8,135.3,613.4,286.0,7.6,0,Radar_Derived
5332,19,2,STN020,2018-07-26 17:40:16,1.0,3.9,8.1,28.0,90.6,303.6,109.3,9.2,0,Manual
5333,45,5,STN043,2020-10-29 13:23:56,7.9,19.7,40.4,135.1,965.4,11371.8,220.9,1.2,1,Manual
5334,58,7,STN006,2024-05-02 07:52:46,1.6,4.2,11.8,18.5,104.8,1557.3,436.3,1.2,0,AWS
5335,39,4,STN036,2019-10-16 20:36:48,8.0,13.6,13.8,42.6,122.7,1257.0,101.9,3.4,0,Radar_Derived
5336,48,6,STN040,2022-12-16 00:32:27,2.6,7.1,12.7,31.6,203.6,2032.8,61.7,1.6,0,Radar_Derived
5337,46,5,STN019,2020-10-11 12:09:31,15.9,62.6,74.9,132.7,1301.8,5796.0,427.9,2.3,1,Radar_Derived
5338,12,1,STN010,2019-09-05 17:15:01,3.6,14.4,39.2,130.0,410.5,3811.4,167.5,3.4,1,Radar_Derived
5339,41,5,STN036,2020-10-12 16:40:48,1.1,3.7,8.0,24.7,84.2,884.8,495.9,2.8,0,IMD
5340,42,5,STN048,2019-10-09 02:24:16,12.3,41.2,120.7,283.9,1956.8,12356.8,328.8,2.3,1,AWS
5341,39,4,STN035,2022-09-02 04:19:34,57.3,164.4,223.8,605.1,5821.7,35400.2,65.9,1.7,1,Radar_Derived
5342,49,6,STN007,2018-11-14 10:57:08,2.3,7.3,17.9,45.8,195.9,2667.1,56.6,1.7,0,IMD
5343,12,1,STN003,2022-02-16 22:57:18,14.6,29.3,36.9,111.5,772.0,4916.6,130.5,2.3,1,IMD
5344,47,6,STN036,2022-08-23 22:37:03,4.3,14.7,29.4,55.5,118.9,875.6,90.6,6.3,0,Manual
5345,59,8,STN010,2022-08-05 10:17:24,27.2,60.1,132.7,295.2,1883.5,25936.7,124.5,1.1,1,Manual
5346,34,4,STN001,2024-06-04 13:45:39,5.3,5.3,8.6,18.9,109.4,750.0,328.0,2.5,0,Radar_Derived
5347,60,8,STN026,2021-05-25 23:31:32,8.7,11.7,35.0,99.4,204.7,1352.0,81.1,7.4,0,Radar_Derived
5348,37,4,STN007,2019-05-16 01:56:21,20.0,45.0,103.0,268.8,2552.9,22999.7,238.3,1.2,1,Radar_Derived
5349,26,3,STN013,2019-03-11 13:04:42,9.4,28.8,79.9,234.9,1169.6,17157.1,244.6,1.4,1,Radar_Derived
5350,3,1,STN045,2020-11-09 02:20:07,0.1,0.1,0.1,0.3,2.2,15.4,498.3,1.9,0,Radar_Derived
5351,60,8,STN004,2021-07-05 14:38:38,2.5,8.6,10.7,33.0,112.7,1284.7,480.9,2.6,0,Manual
5352,6,1,STN018,2021-10-22 15:44:36,21.3,47.0,79.4,261.8,1527.9,13142.1,485.2,2.0,1,IMD
5353,49,6,STN008,2023-09-07 17:57:11,10.4,37.8,113.3,401.5,3393.0,15163.1,187.2,2.6,1,AWS
5354,11,1,STN009,2018-02-05 12:40:07,23.5,41.3,102.2,239.2,2141.8,18661.7,358.6,1.3,1,Manual
5355,42,5,STN017,2020-01-28 03:18:53,0.2,0.2,0.3,0.9,7.1,76.4,360.8,1.2,0,AWS
5356,46,5,STN017,2023-10-03 13:12:43,19.5,77.6,126.9,295.0,2195.2,27150.5,324.2,1.1,1,Manual
5357,17,2,STN013,2023-02-02 05:59:38,12.3,45.8,51.7,154.2,1470.3,18361.4,359.9,0.8,1,IMD
5358,48,6,STN006,2019-05-03 23:58:44,28.3,77.8,146.3,570.5,5066.1,39246.0,185.2,1.5,1,IMD
5359,48,6,STN048,2023-11-22 01:02:58,3.3,8.4,21.3,33.0,291.4,1873.9,275.5,1.8,0,Radar_Derived
5360,62,8,STN047,2018-04-23 10:12:39,0.4,1.4,3.1,11.8,116.4,1134.7,138.4,1.0,0,IMD
5361,16,2,STN027,2024-08-23 11:26:49,3.8,8.5,24.9,54.5,213.4,755.7,479.2,7.2,0,IMD
5362,11,1,STN022,2020-11-11 06:29:13,1.1,2.4,4.4,11.0,49.6,223.1,338.7,4.9,0,Manual
5363,47,6,STN026,2020-12-10 12:01:44,19.1,29.7,48.4,145.9,375.0,2333.8,468.1,6.3,1,AWS
5364,49,6,STN033,2018-08-06 02:42:29,13.8,28.2,52.6,115.8,396.8,2587.8,268.1,4.5,1,Radar_Derived
5365,13,2,STN042,2018-01-23 03:11:13,14.3,49.8,111.2,374.8,1839.4,24738.0,194.0,1.5,1,Radar_Derived
5366,37,4,STN031,2024-09-02 10:54:22,2.3,5.0,5.2,9.6,49.4,230.2,59.8,4.2,0,Radar_Derived
5367,28,3,STN023,2023-08-28 16:25:42,0.3,0.8,2.0,7.0,33.7,150.0,353.3,4.7,0,AWS
5368,15,2,STN040,2023-11-01 18:31:30,1.9,4.7,13.9,55.2,501.3,6510.9,33.9,0.8,0,Manual
5369,4,1,STN026,2018-10-17 11:30:43,2.1,4.8,8.2,10.1,90.6,1090.4,20.7,0.9,0,AWS
5370,42,5,STN035,2020-02-15 12:00:02,5.0,9.8,11.9,29.9,62.4,727.3,47.3,4.1,0,IMD
5371,57,7,STN016,2023-03-27 11:48:41,8.8,20.1,59.8,191.2,1033.8,15470.3,132.0,1.2,1,Radar_Derived
5372,38,4,STN036,2019-11-19 21:53:59,0.3,0.7,2.0,2.6,19.0,150.6,429.4,1.7,0,AWS
5373,27,3,STN018,2019-11-25 00:43:28,0.9,1.1,3.3,12.9,90.4,832.7,442.7,1.5,0,AWS
5374,54,6,STN029,2018-04-15 16:14:37,6.1,19.3,47.0,93.9,335.4,3971.2,427.1,2.4,0,Radar_Derived
5375,7,1,STN013,2021-06-16 20:02:44,7.6,12.0,23.2,47.9,270.8,1091.0,358.7,4.4,0,Manual
5376,23,3,STN010,2019-09-18 11:51:31,5.7,17.7,43.5,44.2,359.1,4764.1,232.3,0.9,0,Manual
5377,39,4,STN007,2021-03-14 05:55:11,2.6,4.8,13.8,50.1,333.7,3793.9,27.8,1.3,0,Radar_Derived
5378,53,6,STN017,2019-05-08 14:39:52,2.3,3.5,4.1,8.4,75.1,262.9,277.7,3.2,0,Manual
5379,50,6,STN008,2023-10-10 04:26:07,9.3,23.5,23.8,90.0,284.4,2244.5,419.7,4.0,0,IMD
5380,19,2,STN036,2023-10-14 14:04:00,31.1,85.9,207.8,451.1,2073.5,31041.8,387.3,1.5,1,Manual
5381,26,3,STN023,2023-12-11 18:45:11,11.4,41.1,92.1,200.6,522.0,4558.5,348.3,4.4,1,IMD
5382,15,2,STN002,2022-03-21 03:10:05,1.9,4.8,13.3,19.7,149.2,1825.7,444.5,1.1,0,Radar_Derived
5383,28,3,STN044,2018-06-25 01:22:58,11.1,27.3,64.0,254.3,1699.2,17391.2,153.7,1.5,1,Manual
5384,59,8,STN016,2019-02-07 03:01:09,30.4,102.4,103.5,228.3,1374.2,8671.2,401.6,2.6,1,Radar_Derived
5385,20,2,STN008,2024-12-03 23:42:47,8.2,20.8,54.7,197.3,1968.4,11686.7,440.4,1.7,1,Radar_Derived
5386,37,4,STN035,2022-12-03 17:53:04,0.8,2.8,3.8,8.8,56.5,783.4,176.2,1.1,0,AWS
5387,5,1,STN003,2022-10-03 05:26:05,16.4,22.7,29.4,31.2,229.9,3001.6,340.7,1.0,0,IMD
5388,10,1,STN044,2022-07-06 21:47:10,3.5,10.0,28.0,73.7,610.5,8687.9,410.0,0.8,0,AWS
5389,20,2,STN038,2021-07-23 16:03:27,9.4,19.6,20.0,22.8,85.0,321.1,169.1,7.1,0,IMD
5390,15,2,STN037,2020-04-02 16:22:01,19.8,47.1,93.7,96.7,442.4,5831.4,458.6,1.7,0,Manual
5391,57,7,STN046,2023-07-27 10:07:16,12.5,13.0,20.1,38.4,179.3,981.3,197.5,3.9,0,IMD
5392,58,7,STN027,2023-04-25 14:58:53,15.3,26.3,26.6,58.7,582.7,4687.9,415.1,1.3,0,IMD
5393,10,1,STN025,2019-01-28 06:29:05,5.0,5.3,7.0,24.0,99.6,841.6,370.7,2.9,0,AWS
5394,23,3,STN030,2018-04-15 01:51:54,0.4,1.0,1.2,4.3,34.0,454.2,225.7,0.9,0,Manual
5395,7,1,STN036,2022-12-03 16:27:49,34.6,133.7,321.9,592.3,3258.5,17722.9,141.8,3.3,1,Radar_Derived
5396,52,6,STN001,2019-04-28 01:16:28,4.5,15.6,21.7,73.7,526.2,7706.7,330.2,1.0,0,IMD
5397,56,7,STN031,2018-09-19 03:02:25,4.0,6.3,10.7,15.2,147.5,1623.9,273.1,0.9,0,Radar_Derived
5398,51,6,STN049,2021-10-25 16:40:56,4.6,9.2,22.6,71.8,237.7,1473.3,304.3,4.9,0,Radar_Derived
5399,4,1,STN047,2024-08-15 06:17:25,39.9,75.1,185.2,656.4,2798.2,32521.0,297.5,2.0,1,AWS
5400,42,5,STN050,2022-03-29 21:15:24,25.8,39.2,67.7,217.1,463.9,2876.2,225.9,7.5,1,Radar_Derived
5401,58,7,STN029,2019-04-27 23:04:11,23.6,86.5,98.6,133.2,1258.5,9596.6,269.0,1.4,1,IMD
5402,53,6,STN014,2024-09-06 18:02:51,1.2,2.8,4.9,11.1,51.6,251.6,10.4,4.4,0,IMD
5403,41,5,STN011,2018-07-09 16:59:04,2.6,8.0,12.5,43.1,196.6,1925.1,2.3,2.2,0,IMD
5404,47,6,STN014,2020-09-10 09:34:48,4.6,13.9,24.8,32.2,260.9,962.8,268.3,3.3,0,Radar_Derived
5405,53,6,STN028,2023-04-22 09:36:26,6.0,21.6,52.6,93.6,878.8,11432.6,72.4,0.8,0,IMD
5406,45,5,STN037,2020-09-22 15:03:51,0.4,0.5,0.6,1.9,6.8,92.3,239.1,2.1,0,Manual
5407,19,2,STN027,2019-12-11 17:19:02,5.0,10.8,15.2,23.6,195.2,1763.7,445.9,1.3,0,Radar_Derived
5408,32,3,STN029,2022-02-15 21:52:51,6.9,25.9,53.8,111.7,450.6,3863.8,55.3,2.9,1,IMD
5409,36,4,STN039,2019-02-16 13:10:05,4.5,6.6,14.5,24.8,183.4,1045.6,397.6,2.4,0,IMD
5410,20,2,STN005,2018-01-17 09:41:24,7.8,10.3,17.5,66.8,181.7,951.7,434.5,7.0,0,Radar_Derived
5411,28,3,STN046,2023-01-12 02:58:20,4.6,9.7,16.3,29.0,212.2,1611.9,191.9,1.8,0,Manual
5412,3,1,STN023,2022-11-26 01:21:44,6.2,10.2,23.2,89.8,399.3,2358.9,306.4,3.8,0,IMD
5413,31,3,STN028,2023-05-25 02:44:19,11.9,37.3,49.1,96.8,282.6,3923.9,353.5,2.5,0,AWS
5414,42,5,STN045,2019-11-19 05:17:55,7.9,15.3,25.8,35.0,285.0,1946.7,433.9,1.8,0,AWS
5415,57,7,STN029,2023-02-28 03:54:04,19.9,24.4,30.3,71.1,416.5,5990.8,74.3,1.2,0,Manual
5416,24,3,STN005,2020-06-19 11:12:11,6.1,16.9,24.4,30.2,209.5,1343.7,111.5,2.2,0,IMD
5417,40,5,STN050,2023-04-28 17:56:29,7.1,8.4,13.4,28.0,206.3,2604.2,278.7,1.1,0,AWS
5418,33,4,STN014,2023-12-07 12:51:24,2.9,6.9,15.7,39.6,210.2,1694.0,478.9,2.3,0,Radar_Derived
5419,37,4,STN017,2020-06-12 06:36:20,10.6,21.5,37.9,54.8,209.5,1386.6,290.3,4.0,0,IMD
5420,35,4,STN005,2023-03-13 05:08:51,35.3,89.9,243.4,779.1,6004.1,27552.7,250.9,2.8,1,Radar_Derived
