building_id,state_id,district_id,lat,lon,use_type,construction_type,num_floors,construction_year,occupancy,footprint_sqm,structural_condition,landslide_exposure,replacement_value_inr
1789,60,8,24.75618,95.94942,Commercial,Steel,2,2022,4,476.4,Dilapidated,Low,3256936.0
1790,11,1,22.5931,90.86172,Mixed,Masonry,5,1970,3,206.5,Good,Medium,3085564.0
1791,18,2,29.00988,98.7413,Institutional,Kutcha,5,1999,10,379.1,Good,Negligible,4791880.0
1792,34,4,26.0244,97.37133,Institutional,Kutcha,5,1976,41,366.8,Poor,Medium,204946.0
1793,22,2,22.5534,96.27867,Mixed,Reinforced Concrete,2,1958,28,386.4,Good,Medium,2224402.0
1794,58,7,27.04016,94.27005,Institutional,Masonry,1,1956,30,35.4,Poor,Negligible,667679.0
1795,59,8,25.55782,92.3403,Commercial,Reinforced Concrete,1,2005,34,462.9,Fair,High,1297629.0
1796,61,8,26.86884,90.05528,Residential,Kutcha,2,2002,12,121.3,Good,High,1550825.0
1797,8,1,24.28889,98.54167,Industrial,Steel,3,2012,9,69.8,Poor,Low,230382.0
1798,42,5,22.17326,97.1033,Commercial,Masonry,3,1993,22,420.7,Dilapidated,Medium,4475937.0
1799,3,1,27.48826,98.74598,Commercial,Kutcha,5,1964,21,398.8,Fair,Low,3171563.0
1800,35,4,23.09751,91.44785,Commercial,Timber,4,1981,46,364.1,Fair,Low,2767139.0
1801,26,3,23.68606,90.37145,Industrial,Steel,5,1992,8,109.4,Good,Low,112435.0
1802,6,1,26.45928,97.07603,Residential,Steel,6,1976,38,402.9,Good,Negligible,1997350.0
1803,29,3,26.08942,98.93552,Mixed,Timber,4,1989,24,415.2,Good,Negligible,2132576.0
1804,27,3,25.03446,90.53458,Industrial,Kutcha,2,1973,13,275.0,Poor,Low,3642159.0
1805,33,4,23.56065,99.8435,Commercial,Reinforced Concrete,5,1967,37,284.2,Fair,High,4293969.0
1806,35,4,23.37125,91.70439,Mixed,Kutcha,2,2011,12,41.9,Good,Medium,4154972.0
1807,61,8,26.61645,90.24815,Industrial,Masonry,5,2006,36,30.5,Poor,Low,1465153.0
1808,20,2,23.35454,93.41833,Industrial,Steel,6,1972,6,114.5,Dilapidated,Low,4343129.0
1809,60,8,24.71433,95.94333,Institutional,Reinforced Concrete,6,1950,33,309.4,Dilapidated,Low,2671631.0
1810,51,6,29.49918,90.76322,Residential,Timber,6,1952,6,220.5,Fair,Medium,3257307.0
1811,22,2,22.66657,96.45097,Mixed,Kutcha,6,1994,48,159.2,Good,Low,2889450.0
1812,60,8,24.53802,95.84201,Industrial,Kutcha,5,1966,14,404.1,Fair,High,1740481.0
1813,58,7,27.3648,94.57933,Institutional,Masonry,4,1959,36,325.8,Good,Low,4632137.0
1814,13,2,26.48648,99.54904,Industrial,Kutcha,6,1975,36,438.5,Good,High,2665138.0
1815,46,5,23.37536,97.64183,Industrial,Steel,6,1956,19,128.8,Fair,High,4985519.0
1816,45,5,28.60662,94.99242,Industrial,Steel,6,2008,30,382.9,Poor,Low,4058157.0
1817,40,5,28.12229,97.49626,Residential,Reinforced Concrete,3,1995,41,282.3,Fair,High,1126518.0
1818,36,4,25.54528,90.67245,Industrial,Kutcha,1,1998,7,248.6,Dilapidated,Negligible,1230176.0
1819,1,1,27.2644,90.28848,Commercial,Timber,2,1989,46,123.0,Fair,Low,1450697.0
1820,33,4,23.5685,100.13881,Institutional,Steel,2,1989,18,402.0,Good,Medium,1135.0
1821,52,6,28.52547,99.81248,Mixed,Kutcha,4,1962,34,69.1,Dilapidated,Medium,1990441.0
1822,12,1,26.91463,97.93377,Institutional,Timber,5,1980,27,113.0,Good,High,3451117.0
1823,12,1,26.98061,97.88434,Residential,Reinforced Concrete,2,1950,16,260.6,Poor,Low,463781.0
1824,37,4,26.6717,94.71143,Commercial,Kutcha,1,1973,13,291.5,Poor,High,659380.0
1825,26,3,23.86722,90.37417,Mixed,Timber,3,2009,36,416.1,Dilapidated,Negligible,62709.0
1826,34,4,25.80059,97.55127,Residential,Masonry,3,1950,44,455.7,Dilapidated,High,2486327.0
1827,47,6,29.606,99.40584,Institutional,Masonry,6,1956,14,443.9,Fair,Negligible,1551211.0
1828,46,5,23.21853,97.82058,Mixed,Steel,3,1965,8,125.8,Poor,High,1159819.0
1829,49,6,29.39748,98.64162,Mixed,Kutcha,4,1950,39,479.2,Fair,Low,4771387.0
1830,27,3,25.02246,90.67577,Industrial,Steel,1,1993,6,28.1,Good,Negligible,4219501.0
1831,57,7,23.43603,92.97343,Mixed,Steel,6,1979,29,113.3,Good,High,1203865.0
1832,51,6,29.41934,90.72705,Mixed,Kutcha,2,2013,26,243.6,Good,Medium,1518794.0
1833,6,1,26.38022,96.99758,Institutional,Steel,1,1987,45,301.5,Fair,Medium,3636465.0
1834,58,7,27.38829,94.36171,Commercial,Masonry,2,2020,4,36.7,Fair,Medium,620645.0
1835,8,1,24.37001,98.68915,Mixed,Steel,1,1968,11,167.0,Good,High,2876755.0
1836,19,2,24.39462,96.52781,Residential,Steel,3,2009,20,371.4,Dilapidated,Negligible,1829564.0
1837,57,7,23.6709,92.93401,Industrial,Timber,6,2011,26,451.2,Poor,High,2470484.0
1838,48,6,26.92911,94.75254,Industrial,Steel,5,1990,3,300.9,Fair,Low,4212662.0
1839,31,3,27.94702,95.29587,Institutional,Timber,1,2021,31,380.9,Poor,Low,2807575.0
1840,27,3,25.38818,90.71692,Institutional,Kutcha,2,2004,5,496.3,Poor,Low,4229682.0
1841,19,2,24.1617,96.21509,Residential,Timber,5,1952,11,174.8,Dilapidated,Negligible,2383247.0
1842,30,3,25.48756,92.53408,Industrial,Steel,2,2001,26,366.6,Dilapidated,Low,4014216.0
1843,57,7,23.54996,93.07961,Commercial,Reinforced Concrete,3,1992,50,272.2,Good,Low,3172363.0
1844,4,1,26.5321,90.32004,Residential,Reinforced Concrete,3,1951,39,457.5,Poor,High,3121281.0
1845,26,3,23.98452,90.43267,Industrial,Reinforced Concrete,4,1981,5,229.1,Fair,Low,4100819.0
1846,11,1,22.89909,91.06796,Commercial,Steel,3,1979,29,283.0,Good,Medium,2377737.0
1847,36,4,25.45988,90.56394,Residential,Kutcha,3,1973,11,388.7,Good,High,1044871.0
1848,32,3,25.4168,95.65826,Institutional,Kutcha,6,1963,42,436.8,Good,High,437771.0
1849,19,2,24.40209,96.28617,Mixed,Steel,4,2016,1,387.8,Poor,Low,2636516.0
1850,11,1,22.62087,91.07616,Industrial,Kutcha,1,1964,44,393.5,Poor,Low,63968.0
1851,35,4,23.23843,91.66624,Industrial,Reinforced Concrete,2,1976,12,419.5,Dilapidated,Low,771492.0
1852,4,1,26.55769,90.47985,Commercial,Reinforced Concrete,1,2000,35,373.6,Poor,High,1720240.0
1853,2,1,23.99161,91.2853,Institutional,Timber,2,2010,30,13.9,Good,Negligible,3990532.0
1854,48,6,26.97705,94.96813,Industrial,Kutcha,5,2022,18,216.7,Fair,Medium,51017.0
1855,62,8,27.11211,92.31191,Industrial,Steel,1,2023,48,355.9,Fair,Low,4567781.0
1856,43,5,29.73314,97.45145,Residential,Masonry,2,2012,29,267.3,Dilapidated,Negligible,1535274.0
1857,62,8,27.11685,92.3906,Residential,Masonry,5,1991,2,485.8,Fair,Low,4441375.0
1858,5,1,23.72864,94.98494,Institutional,Kutcha,3,1994,18,84.0,Dilapidated,Low,1917994.0
1859,8,1,24.41995,98.70962,Residential,Steel,4,2001,31,285.0,Fair,Low,1008329.0
1860,26,3,23.92821,90.33497,Institutional,Kutcha,1,1970,32,388.4,Poor,Medium,659409.0
1861,35,4,23.27879,91.74066,Mixed,Masonry,4,1960,29,66.5,Good,Medium,4552396.0
1862,1,1,26.96322,90.34824,Commercial,Timber,4,1962,1,472.5,Good,Low,1688790.0
1863,8,1,24.38171,98.50173,Institutional,Reinforced Concrete,2,2021,40,280.8,Dilapidated,Low,1330521.0
1864,18,2,29.02508,98.68168,Commercial,Reinforced Concrete,3,2017,16,315.6,Poor,Negligible,1283066.0
1865,32,3,25.49309,95.97729,Institutional,Steel,4,1992,32,228.5,Poor,Negligible,4540319.0
1866,7,1,26.21002,92.15867,Mixed,Reinforced Concrete,5,2008,45,278.3,Fair,Low,1728639.0
1867,14,2,22.4502,92.87611,Mixed,Reinforced Concrete,4,2012,45,93.3,Good,Negligible,4070674.0
1868,38,4,29.83824,98.64036,Residential,Kutcha,1,1956,12,198.1,Good,Medium,4122437.0
1869,54,6,29.74752,91.7377,Institutional,Reinforced Concrete,5,1987,33,63.0,Good,Negligible,3009288.0
1870,49,6,29.62082,98.85601,Commercial,Reinforced Concrete,4,1955,40,99.5,Dilapidated,Negligible,3045816.0
1871,58,7,27.29601,94.37253,Commercial,Masonry,1,2003,37,135.3,Good,High,4562420.0
1872,26,3,23.80196,90.49651,Residential,Steel,2,1966,13,118.2,Fair,Negligible,3246348.0
1873,26,3,23.80569,90.22145,Industrial,Kutcha,5,1969,41,229.8,Good,Low,3550925.0
1874,27,3,25.32722,90.47879,Industrial,Reinforced Concrete,6,1951,31,323.3,Good,Negligible,429173.0
1875,17,2,23.88853,92.9,Residential,Timber,1,1961,16,486.6,Poor,Medium,3585727.0
1876,35,4,23.25202,91.60584,Commercial,Kutcha,1,1991,40,128.1,Good,Negligible,453952.0
1877,39,4,27.25975,91.07434,Mixed,Steel,5,1972,34,391.8,Good,Medium,3191282.0
1878,38,4,29.59191,98.58287,Residential,Kutcha,3,2006,12,241.4,Poor,Negligible,788078.0
1879,55,7,28.78623,94.12057,Institutional,Kutcha,6,1988,30,209.4,Poor,Medium,3032962.0
1880,15,2,26.76651,98.54498,Industrial,Kutcha,2,2000,30,44.5,Poor,Negligible,225076.0
1881,58,7,27.14131,94.262,Commercial,Steel,5,2017,44,36.9,Fair,High,2773387.0
1882,60,8,24.58295,96.06379,Mixed,Reinforced Concrete,1,2015,33,180.3,Poor,High,3097375.0
1883,25,3,26.376,96.91793,Mixed,Masonry,6,1959,4,189.2,Good,Medium,1611795.0
1884,56,7,29.34829,97.50871,Residential,Reinforced Concrete,2,1964,22,102.7,Dilapidated,High,221151.0
1885,9,1,27.78229,93.45937,Industrial,Masonry,6,2015,24,470.9,Good,Low,3949727.0
1886,28,3,29.01061,93.27907,Residential,Steel,1,2001,35,115.0,Good,Medium,854351.0
1887,16,2,23.5055,90.61049,Commercial,Reinforced Concrete,2,1971,30,93.0,Dilapidated,Medium,1621967.0
1888,6,1,26.45429,97.25365,Mixed,Reinforced Concrete,4,1965,16,413.6,Dilapidated,High,2523421.0
1889,19,2,24.33306,96.35742,Commercial,Kutcha,5,1966,38,142.9,Dilapidated,Negligible,1029186.0
1890,47,6,29.46017,99.32145,Residential,Masonry,6,1970,14,128.4,Dilapidated,Low,698070.0
1891,36,4,25.22743,90.59222,Institutional,Kutcha,2,2000,12,189.3,Good,Negligible,103589.0
1892,6,1,26.6895,97.2483,Institutional,Reinforced Concrete,4,2000,45,219.2,Fair,Negligible,2121932.0
1893,31,3,27.79548,95.53559,Industrial,Kutcha,1,2021,36,116.5,Dilapidated,Negligible,1288540.0
1894,51,6,29.77148,90.79029,Commercial,Reinforced Concrete,6,1967,39,430.3,Good,Low,2925789.0
1895,25,3,26.48212,96.7306,Industrial,Reinforced Concrete,3,2012,44,13.8,Poor,High,1462838.0
1896,2,1,23.77336,91.34539,Institutional,Kutcha,6,1999,30,329.3,Poor,Low,1545687.0
1897,16,2,23.39324,90.64699,Residential,Masonry,2,1981,38,25.3,Good,High,64180.0
1898,33,4,23.76039,99.90389,Commercial,Reinforced Concrete,5,2014,45,39.8,Fair,Medium,1238932.0
1899,36,4,25.18006,90.81672,Mixed,Timber,4,1955,15,237.6,Fair,Negligible,106375.0
1900,47,6,29.52714,99.25083,Commercial,Masonry,2,2002,3,392.9,Poor,High,1147148.0
1901,6,1,26.60087,96.97291,Commercial,Masonry,6,1994,33,462.6,Fair,Low,839124.0
1902,56,7,29.37897,97.51752,Industrial,Kutcha,3,2023,3,378.4,Good,Medium,3497276.0
1903,53,6,28.15195,91.12003,Institutional,Steel,4,2007,20,466.7,Poor,Medium,4850860.0
1904,31,3,27.82372,95.28185,Industrial,Masonry,3,2007,26,297.7,Poor,Medium,1049670.0
1905,25,3,26.33668,97.02326,Mixed,Kutcha,3,1985,30,302.3,Good,Low,3118021.0
1906,49,6,29.26969,98.95093,Mixed,Steel,2,2010,3,59.4,Dilapidated,Low,2735546.0
1907,19,2,24.34683,96.16245,Commercial,Timber,5,1994,38,267.0,Fair,High,4472996.0
1908,60,8,24.78988,95.87051,Institutional,Steel,4,2018,21,82.8,Good,High,1829205.0
1909,39,4,27.36617,90.96637,Industrial,Timber,1,1974,39,155.1,Fair,High,4515274.0
1910,54,6,29.57553,91.74615,Institutional,Steel,1,1951,44,455.4,Poor,High,1633495.0
1911,57,7,23.67464,93.03954,Industrial,Timber,4,1957,20,120.2,Dilapidated,High,3689418.0
1912,1,1,27.29289,90.20748,Industrial,Kutcha,3,2012,3,64.2,Fair,Negligible,2897328.0
1913,1,1,27.00797,90.12091,Residential,Steel,1,1956,38,62.8,Fair,Negligible,893911.0
1914,32,3,25.26074,95.86,Mixed,Kutcha,3,1963,4,91.6,Good,Negligible,528349.0
1915,15,2,26.79687,98.69265,Mixed,Timber,3,2001,12,337.6,Good,High,3188819.0
1916,49,6,29.45209,98.86581,Mixed,Masonry,6,2023,27,450.3,Fair,Negligible,2496368.0
1917,41,5,23.00733,94.21977,Institutional,Timber,3,1952,28,127.0,Fair,Negligible,2981814.0
1918,4,1,26.85435,90.19305,Industrial,Masonry,2,1991,45,173.9,Fair,Low,3967295.0
1919,34,4,25.78311,97.75322,Mixed,Steel,6,1980,29,355.6,Dilapidated,Medium,1476670.0
1920,12,1,26.86962,97.94309,Institutional,Steel,5,1988,13,222.2,Good,Medium,3359032.0
1921,13,2,26.31531,99.81323,Commercial,Reinforced Concrete,5,1993,37,59.1,Fair,High,4255043.0
1922,10,1,23.60865,97.8079,Institutional,Kutcha,2,2010,2,228.0,Fair,Medium,627684.0
1923,41,5,23.06964,94.43565,Mixed,Steel,4,1958,47,226.0,Fair,Medium,153681.0
1924,14,2,22.52459,92.79045,Industrial,Timber,6,2005,7,378.8,Fair,High,4558976.0
1925,43,5,29.59905,97.56945,Residential,Steel,1,2022,25,220.4,Poor,Negligible,2194627.0
1926,41,5,23.03961,94.52065,Mixed,Masonry,3,1983,32,101.7,Poor,High,1962982.0
1927,22,2,22.39855,96.44002,Residential,Masonry,4,2014,46,452.3,Dilapidated,Low,3290991.0
1928,12,1,26.86003,97.92271,Residential,Masonry,1,1970,3,51.3,Poor,Low,3325717.0
1929,55,7,29.16328,94.35708,Commercial,Kutcha,3,1984,42,155.2,Poor,Negligible,4374919.0
1930,3,1,27.5912,98.96497,Institutional,Masonry,2,2016,23,386.4,Fair,High,1303314.0
1931,62,8,27.04238,92.42248,Industrial,Reinforced Concrete,3,1968,23,384.6,Poor,Negligible,3648226.0
1932,3,1,27.53716,98.81489,Commercial,Kutcha,3,1988,27,168.8,Dilapidated,Medium,2401320.0
1933,61,8,26.79412,90.06253,Residential,Timber,2,1993,12,48.5,Fair,Medium,911040.0
1934,6,1,26.45185,97.33353,Residential,Timber,1,1994,21,109.0,Fair,Negligible,216252.0
1935,62,8,27.15636,92.26432,Institutional,Masonry,5,2000,6,351.8,Fair,High,3230162.0
1936,3,1,27.43203,99.01644,Industrial,Steel,3,1981,17,61.1,Dilapidated,Negligible,4592563.0
1937,3,1,27.21967,98.89591,Industrial,Masonry,3,1970,19,49.8,Dilapidated,Medium,1882101.0
1938,11,1,22.63964,91.1325,Institutional,Reinforced Concrete,4,1976,29,134.8,Good,Negligible,1319257.0
1939,22,2,22.43763,96.42228,Residential,Masonry,6,1953,14,29.9,Dilapidated,High,1497867.0
1940,60,8,24.85361,96.01022,Institutional,Timber,3,1964,40,237.0,Good,High,3204168.0
1941,38,4,29.90471,98.68903,Residential,Steel,5,2015,10,42.9,Poor,Low,1798475.0
1942,27,3,25.25096,90.76233,Institutional,Masonry,6,1954,36,200.2,Good,Medium,4832122.0
1943,60,8,24.85798,95.97448,Industrial,Reinforced Concrete,4,1994,46,109.2,Fair,Low,941533.0
1944,4,1,26.63248,90.32302,Mixed,Steel,1,1963,2,484.0,Good,Negligible,4708536.0
1945,38,4,29.96809,98.45054,Institutional,Masonry,2,2008,21,245.4,Fair,Medium,4012900.0
1946,44,5,29.42248,98.61262,Mixed,Timber,4,2015,6,108.0,Dilapidated,Low,1569522.0
1947,1,1,27.05978,90.08737,Industrial,Kutcha,6,2011,46,477.5,Fair,High,3889605.0
1948,55,7,28.92297,94.08715,Industrial,Masonry,3,1965,4,344.4,Fair,Negligible,2206466.0
1949,30,3,25.68765,92.81482,Commercial,Steel,4,1966,23,411.7,Good,Medium,3241453.0
1950,39,4,27.32946,91.11859,Mixed,Reinforced Concrete,5,1999,45,44.2,Dilapidated,Medium,4499453.0
1951,17,2,23.80571,93.01518,Commercial,Timber,4,1989,20,52.2,Fair,High,4081342.0
1952,43,5,29.85669,97.59512,Residential,Timber,6,2000,32,97.8,Dilapidated,High,4997368.0
1953,25,3,26.51158,97.00623,Institutional,Masonry,6,1998,19,487.3,Poor,High,1818112.0
1954,35,4,23.30915,91.4541,Commercial,Timber,3,2021,4,33.7,Good,High,4548941.0
1955,58,7,27.35469,94.29049,Commercial,Reinforced Concrete,4,1988,10,273.7,Poor,Negligible,2119357.0
1956,53,6,28.02742,91.1416,Commercial,Reinforced Concrete,4,1950,32,404.0,Good,Low,4445564.0
1957,62,8,27.17051,92.21654,Commercial,Reinforced Concrete,6,1955,18,35.7,Dilapidated,Medium,2376518.0
1958,31,3,28.05744,95.44497,Residential,Masonry,2,2019,48,75.7,Good,Medium,123466.0
1959,38,4,29.56946,98.48411,Residential,Kutcha,2,1964,38,249.2,Poor,Medium,3607051.0
1960,29,3,25.97622,98.87243,Institutional,Timber,3,1954,23,235.7,Dilapidated,Negligible,4702208.0
1961,6,1,26.51713,97.13293,Mixed,Steel,5,1992,8,178.8,Dilapidated,Negligible,534563.0
1962,37,4,26.61283,94.51559,Mixed,Steel,2,2002,6,471.5,Fair,Medium,1129138.0
1963,32,3,25.4878,96.02818,Commercial,Masonry,4,1978,4,273.4,Fair,High,2639454.0
1964,60,8,24.63909,95.79392,Industrial,Steel,2,1981,22,21.7,Poor,Negligible,612046.0
1965,32,3,25.26276,95.93457,Institutional,Masonry,5,2023,34,169.6,Fair,Low,1424232.0
1966,22,2,22.59496,96.16447,Commercial,Masonry,5,1968,27,389.2,Good,High,2035858.0
1967,54,6,29.42465,91.47637,Mixed,Timber,3,1983,19,165.2,Good,Low,4577941.0
1968,57,7,23.48949,93.05247,Mixed,Steel,2,1953,34,447.8,Dilapidated,Low,131041.0
1969,4,1,26.90657,90.42311,Commercial,Timber,4,1958,7,165.6,Poor,High,2048610.0
1970,54,6,29.50345,91.82642,Commercial,Kutcha,5,2023,32,372.2,Fair,Negligible,1890203.0
1971,43,5,29.94938,97.69155,Mixed,Kutcha,1,1990,10,45.0,Poor,Negligible,1488865.0
1972,11,1,22.89205,90.81259,Commercial,Kutcha,6,2018,19,326.4,Poor,Negligible,1452790.0
1973,61,8,26.56099,90.07652,Institutional,Kutcha,3,1983,41,20.9,Dilapidated,Negligible,4809695.0
1974,6,1,26.67622,97.03978,Residential,Masonry,6,1997,7,12.5,Good,High,2421960.0
1975,27,3,25.20352,90.55888,Mixed,Steel,5,1955,4,257.8,Dilapidated,Negligible,1789683.0
1976,24,3,24.29001,99.09484,Institutional,Reinforced Concrete,5,1978,45,82.9,Fair,Negligible,2081114.0
1977,18,2,29.03148,98.70854,Industrial,Steel,3,1998,36,412.4,Poor,Medium,1631865.0
1978,33,4,23.69839,99.99583,Commercial,Kutcha,1,1974,15,181.4,Fair,Medium,757080.0
1979,4,1,26.7648,90.25914,Institutional,Reinforced Concrete,3,1984,22,131.4,Poor,Medium,2121291.0
1980,48,6,26.69961,94.71278,Industrial,Steel,1,1997,35,276.0,Fair,Low,1816547.0
1981,25,3,26.58144,96.88156,Residential,Steel,1,1960,40,252.3,Fair,Low,3609328.0
1982,22,2,22.61518,96.52728,Commercial,Reinforced Concrete,2,1983,29,228.2,Poor,Medium,948201.0
1983,11,1,22.65509,90.78484,Institutional,Reinforced Concrete,1,1979,33,130.9,Fair,Negligible,4701683.0
1984,21,2,24.27674,99.30356,Mixed,Masonry,1,1977,14,129.5,Good,Negligible,4955751.0
1985,54,6,29.57006,91.7831,Industrial,Reinforced Concrete,1,1974,32,48.6,Poor,Low,4225629.0
1986,21,2,24.00353,99.45006,Residential,Kutcha,5,1958,12,266.2,Poor,Negligible,2424968.0
1987,21,2,24.31012,99.38404,Residential,Kutcha,3,2017,5,113.8,Dilapidated,High,4203311.0
1988,13,2,26.35933,99.77785,Mixed,Timber,2,1973,11,126.3,Good,Negligible,3860333.0
1989,30,3,25.62799,92.51295,Mixed,Kutcha,2,1965,35,134.5,Fair,High,628557.0
1990,4,1,26.55952,90.16153,Mixed,Reinforced Concrete,6,2009,33,297.3,Good,High,3222435.0
1991,17,2,23.67662,93.07701,Industrial,Steel,4,1979,26,132.9,Fair,Low,3566623.0
1992,1,1,27.29597,90.07731,Institutional,Steel,3,1988,5,72.1,Dilapidated,Low,972744.0
1993,43,5,29.62872,97.5892,Industrial,Kutcha,2,2015,22,174.1,Good,High,4502514.0
1994,35,4,23.11723,91.7203,Institutional,Steel,2,1971,11,427.5,Fair,High,3282487.0
1995,60,8,24.86917,95.82478,Industrial,Steel,1,1964,19,166.8,Dilapidated,Negligible,1139549.0
1996,4,1,26.5895,90.23409,Industrial,Masonry,6,2020,48,365.1,Good,Medium,3089815.0
1997,6,1,26.55753,97.03065,Commercial,Reinforced Concrete,1,1963,40,276.2,Good,High,3462472.0
1998,54,6,29.58909,91.62106,Institutional,Kutcha,2,1997,43,87.6,Poor,Medium,161084.0
1999,47,6,29.80337,99.3102,Commercial,Kutcha,1,1968,2,190.7,Poor,High,351393.0
2000,28,3,29.17171,93.03698,Institutional,Steel,5,1994,12,377.1,Fair,Medium,1981948.0
2001,3,1,27.26741,98.85922,Mixed,Reinforced Concrete,5,2009,44,373.9,Good,High,798522.0
2002,56,7,29.43919,97.36762,Mixed,Masonry,4,1956,41,218.0,Dilapidated,Low,196328.0
2003,34,4,26.00581,97.37237,Mixed,Kutcha,4,1956,8,382.6,Good,Medium,2727565.0
2004,44,5,29.45095,98.56661,Commercial,Steel,1,1984,39,199.7,Poor,Low,2644183.0
2005,30,3,25.57395,92.58157,Commercial,Masonry,2,1952,38,440.1,Fair,Low,415906.0
2006,34,4,25.87024,97.50499,Institutional,Timber,5,1979,50,96.3,Dilapidated,High,3344953.0
2007,36,4,25.54363,90.45618,Residential,Masonry,2,1953,28,259.3,Fair,Medium,1182796.0
2008,5,1,23.70948,95.07249,Industrial,Timber,6,2007,42,180.6,Good,High,2600594.0
2009,32,3,25.51123,95.85846,Industrial,Masonry,1,1965,17,35.8,Poor,Negligible,2652527.0
2010,25,3,26.51299,96.86401,Commercial,Kutcha,3,1951,2,118.4,Dilapidated,Low,3533847.0
2011,39,4,27.31296,91.33091,Residential,Timber,1,1977,34,33.0,Dilapidated,Negligible,3911972.0
2012,42,5,21.88016,97.06373,Industrial,Masonry,1,1999,47,428.8,Dilapidated,High,8721.0
2013,62,8,27.12083,92.2241,Institutional,Steel,6,2018,4,16.3,Fair,High,4331364.0
2014,40,5,27.85577,97.59887,Mixed,Timber,5,1969,8,409.4,Good,Medium,4950740.0
2015,52,6,28.54106,99.59963,Commercial,Masonry,5,1980,38,209.6,Good,Negligible,4981015.0
2016,30,3,25.85204,92.6604,Industrial,Steel,4,1969,6,102.6,Fair,Low,339396.0
2017,16,2,23.48273,90.82224,Mixed,Steel,1,2000,17,79.0,Good,Medium,1373090.0
2018,9,1,27.45684,93.47394,Industrial,Kutcha,5,1965,6,494.1,Good,Negligible,1265154.0
2019,56,7,29.28399,97.62236,Industrial,Reinforced Concrete,5,1969,6,12.7,Poor,Negligible,1847197.0
2020,55,7,28.94912,94.26317,Mixed,Steel,1,2011,32,258.8,Dilapidated,Medium,4583116.0
2021,62,8,27.11518,92.34132,Mixed,Reinforced Concrete,1,1991,11,137.2,Poor,Medium,4999623.0
2022,20,2,23.10399,93.40849,Institutional,Reinforced Concrete,2,1951,7,432.5,Poor,Low,2491746.0
2023,31,3,27.81161,95.43718,Industrial,Reinforced Concrete,2,1981,28,43.3,Good,Negligible,2465802.0
2024,4,1,26.82716,90.15105,Residential,Steel,1,2011,38,46.6,Fair,Low,244412.0
2025,21,2,24.05968,99.27155,Mixed,Steel,5,2020,11,470.5,Dilapidated,Negligible,1631164.0
2026,43,5,29.87409,97.56909,Residential,Steel,3,2005,29,222.8,Dilapidated,Negligible,4240425.0
2027,3,1,27.24658,99.06262,Industrial,Steel,1,1995,8,244.1,Dilapidated,High,2002890.0
2028,28,3,29.13815,93.30901,Residential,Kutcha,4,2019,15,101.3,Good,High,3331166.0
2029,17,2,23.72511,92.80594,Mixed,Reinforced Concrete,1,1960,15,312.9,Good,Negligible,4062373.0
2030,41,5,22.73758,94.2314,Residential,Kutcha,3,1996,12,495.2,Poor,Low,1936926.0
2031,29,3,26.08847,98.69089,Institutional,Timber,1,2021,45,426.7,Fair,High,602971.0
2032,55,7,28.85264,94.31842,Industrial,Masonry,3,2021,15,369.2,Good,Low,91567.0
2033,49,6,29.6193,98.69829,Commercial,Masonry,2,1978,17,32.7,Good,High,87802.0
2034,49,6,29.41091,98.84246,Residential,Reinforced Concrete,6,2023,25,163.6,Good,Medium,4276448.0
2035,29,3,26.13517,98.80714,Industrial,Timber,6,1994,34,328.4,Good,Negligible,1102987.0
2036,48,6,26.64125,94.68901,Institutional,Kutcha,4,2008,26,32.4,Poor,Negligible,2081690.0
2037,46,5,23.16786,97.70722,Residential,Kutcha,2,1999,17,195.5,Fair,Medium,592305.0
2038,49,6,29.41846,98.80599,Residential,Timber,3,1992,23,63.1,Poor,High,4961636.0
2039,9,1,27.51827,93.47934,Industrial,Reinforced Concrete,6,1958,15,256.4,Poor,Negligible,1497990.0
2040,4,1,26.71202,90.21101,Residential,Reinforced Concrete,5,2020,16,143.2,Fair,Low,4493338.0
2041,5,1,23.8442,94.95535,Commercial,Masonry,2,1968,27,449.6,Poor,High,4224099.0
