record_id,slope_id,district_id,measurement_date,depth_m,moisture_content_pct,saturation_ratio,porosity_pct,cohesion_kpa,friction_angle_deg,permeability_cm_s,bulk_density_g_cc,sand_pct,silt_pct,clay_pct,hydrological_group,drainage_class
1231,201,13,2024-06-24,1.8,42.5,0.428,62.5,59.5,24.5,12.621,2.08,59,15,26,A,Well Drained
1232,479,15,2019-11-22,1.97,22.4,0.17,14.9,40.0,23.2,35.689,0.94,57,38,5,A,Poorly Drained
1233,226,5,2022-03-22,0.62,33.4,0.356,39.7,72.2,24.3,37.243,1.45,67,28,5,D,Well Drained
1234,494,56,2023-10-16,0.15,49.9,0.215,31.6,17.3,27.8,10.591,1.65,37,7,56,D,Moderately Drained
1235,128,44,2023-01-31,0.48,15.6,0.931,74.5,9.0,33.2,23.579,1.96,48,14,38,A,Moderately Drained
1236,56,45,2023-09-24,2.7,49.7,0.325,80.0,24.2,44.3,21.284,1.02,41,52,7,B,Poorly Drained
1237,477,40,2021-07-30,1.14,13.5,0.933,26.4,48.0,25.6,42.152,1.87,72,24,4,A,Moderately Drained
1238,490,11,2024-06-20,1.48,51.8,0.56,55.7,77.5,31.6,13.465,1.86,27,6,67,A,Moderately Drained
1239,2,16,2019-07-16,0.95,54.3,0.649,11.3,15.1,38.1,0.744,1.84,30,31,39,A,Well Drained
1240,257,50,2021-02-14,0.61,51.7,0.314,58.9,46.4,21.2,27.846,1.72,75,9,16,B,Poorly Drained
1241,457,50,2018-03-02,2.3,24.0,0.994,68.4,28.2,23.5,38.533,1.38,60,40,0,B,Well Drained
1242,456,7,2024-03-23,0.53,7.8,0.657,33.6,37.4,29.8,38.931,1.82,34,55,11,C,Moderately Drained
1243,351,12,2018-07-16,1.47,10.8,0.429,37.4,37.9,38.7,0.501,1.17,79,16,5,B,Poorly Drained
1244,106,23,2024-11-27,1.77,8.6,0.655,27.8,2.4,23.3,49.106,0.85,39,5,56,A,Poorly Drained
1245,201,13,2018-05-28,1.61,46.2,0.938,49.9,65.1,43.6,48.256,1.06,77,18,5,A,Well Drained
1246,404,11,2021-11-19,2.32,50.3,0.667,11.3,12.8,29.9,41.65,1.83,39,50,11,B,Moderately Drained
1247,395,53,2019-04-05,0.6,58.1,0.541,63.2,53.2,39.5,8.222,1.92,15,21,64,A,Well Drained
1248,90,62,2022-03-15,1.01,46.1,0.246,42.5,32.2,27.4,38.571,1.41,58,26,16,A,Moderately Drained
1249,433,62,2024-11-20,1.33,33.6,0.23,60.0,38.6,26.5,13.441,1.11,68,25,7,A,Moderately Drained
1250,362,55,2019-10-20,0.81,55.7,0.446,34.1,47.6,22.4,30.115,1.3,52,41,7,A,Poorly Drained
1251,75,15,2019-03-31,1.22,24.0,0.437,30.7,64.4,33.9,39.868,0.94,37,31,32,C,Poorly Drained
1252,260,51,2022-12-24,0.98,56.8,0.718,54.1,65.4,37.3,31.614,1.9,44,49,7,B,Well Drained
1253,1,54,2018-05-27,0.25,28.7,0.697,77.1,72.0,27.1,48.282,2.05,56,39,5,D,Moderately Drained
1254,389,28,2023-05-18,0.12,53.6,0.117,58.7,4.6,26.4,15.634,0.91,75,19,6,D,Poorly Drained
1255,261,20,2019-05-01,1.7,41.3,0.732,46.8,12.1,41.0,24.836,0.91,54,41,5,B,Well Drained
1256,276,62,2021-03-31,0.33,42.7,0.298,71.1,58.8,32.7,24.042,1.39,31,43,26,B,Moderately Drained
1257,365,43,2018-04-25,2.34,29.9,0.424,52.4,20.0,41.5,20.804,2.02,60,35,5,C,Moderately Drained
1258,89,1,2018-01-20,1.6,48.3,0.764,72.4,27.9,24.0,21.336,1.12,59,28,13,D,Moderately Drained
1259,341,45,2024-04-22,2.6,57.7,0.333,43.4,34.0,26.2,47.866,0.98,13,40,47,A,Poorly Drained
1260,163,6,2021-08-27,2.16,59.4,0.164,58.8,79.5,35.5,48.752,0.92,71,24,5,A,Poorly Drained
1261,309,40,2018-12-16,1.63,17.3,0.859,52.8,46.0,38.4,7.394,1.4,23,45,32,A,Moderately Drained
1262,279,26,2023-05-18,1.33,27.1,0.259,19.5,47.2,43.2,31.193,1.03,30,59,11,A,Poorly Drained
1263,346,34,2018-04-02,0.98,14.4,0.906,33.1,45.4,15.8,35.922,1.19,33,32,35,C,Poorly Drained
1264,90,62,2024-09-08,0.64,39.3,0.768,48.5,15.6,24.6,9.549,1.28,58,8,34,C,Well Drained
1265,97,59,2024-04-19,2.26,6.4,0.155,50.4,72.7,19.2,12.438,2.07,57,38,5,B,Well Drained
1266,500,17,2021-11-25,2.99,47.7,0.516,20.6,7.4,43.6,14.763,1.25,60,29,11,B,Moderately Drained
1267,403,60,2018-09-23,1.01,54.4,0.841,64.7,73.1,27.6,42.477,1.29,57,30,13,D,Poorly Drained
1268,463,56,2021-02-18,2.88,9.0,0.894,57.1,55.6,28.2,45.055,1.36,14,34,52,A,Well Drained
1269,205,21,2020-10-02,0.95,36.6,0.586,11.3,44.0,22.5,3.518,0.94,59,27,14,D,Moderately Drained
1270,238,31,2024-11-08,2.87,24.0,0.383,46.8,68.3,34.7,41.949,0.94,56,41,3,C,Well Drained
1271,121,57,2020-04-04,3.0,54.4,0.15,10.8,19.4,20.4,40.489,1.57,11,55,34,D,Moderately Drained
1272,1,54,2018-10-03,0.65,23.4,0.669,51.6,63.1,23.3,15.581,1.2,42,15,43,B,Moderately Drained
1273,348,34,2021-06-05,2.82,28.3,0.936,73.7,75.5,33.8,49.09,0.98,33,16,51,C,Moderately Drained
1274,225,42,2018-06-29,0.28,12.6,0.92,68.1,52.7,22.7,49.224,1.55,31,49,20,A,Moderately Drained
1275,90,62,2018-07-01,2.9,22.3,0.44,33.3,48.8,18.4,6.871,1.02,73,8,19,C,Moderately Drained
1276,248,28,2023-07-01,2.96,14.7,0.735,15.5,65.3,32.3,23.262,1.81,26,21,53,D,Well Drained
1277,231,52,2022-08-17,2.43,42.4,0.281,49.5,20.7,18.8,38.21,1.47,74,10,16,B,Moderately Drained
1278,319,12,2019-12-06,1.15,15.8,0.357,60.6,11.6,21.7,47.792,1.86,78,17,5,B,Well Drained
1279,322,11,2024-01-27,2.66,46.8,0.889,11.7,26.9,24.4,20.868,1.76,27,6,67,B,Poorly Drained
1280,231,52,2018-03-02,0.96,21.0,0.677,20.1,46.8,23.3,15.848,1.4,31,5,64,B,Moderately Drained
1281,481,6,2024-03-25,1.91,25.1,0.226,54.7,15.2,25.7,49.992,1.16,56,39,5,B,Well Drained
1282,408,59,2021-07-16,2.54,18.6,0.569,74.9,8.6,30.0,8.09,1.81,74,21,5,D,Moderately Drained
1283,370,41,2018-03-05,0.88,13.5,0.676,47.6,25.2,17.0,6.899,1.14,47,28,25,D,Well Drained
1284,279,26,2022-08-14,1.74,21.9,0.765,37.1,50.5,44.7,0.429,1.66,80,17,3,D,Poorly Drained
1285,118,39,2020-12-26,1.87,14.3,0.162,32.1,17.5,32.0,35.929,2.05,74,21,5,D,Well Drained
1286,248,28,2022-11-24,1.95,12.7,0.636,30.2,63.1,35.5,48.822,2.09,56,7,37,D,Poorly Drained
1287,176,21,2021-12-16,2.79,59.3,0.729,65.2,66.6,43.6,1.608,0.88,16,25,59,C,Well Drained
1288,463,56,2023-04-10,2.48,25.4,0.284,25.9,71.9,33.7,49.645,0.92,30,37,33,A,Poorly Drained
1289,241,16,2023-10-08,1.93,52.5,0.892,39.9,38.7,33.6,34.055,1.44,72,5,23,C,Moderately Drained
1290,250,11,2018-11-06,2.71,45.3,0.615,44.7,69.4,38.8,30.617,1.86,74,9,17,D,Poorly Drained
1291,334,48,2018-07-25,1.32,35.2,0.541,62.0,65.6,30.2,28.076,1.98,42,44,14,A,Well Drained
1292,119,18,2022-05-31,1.99,26.9,0.713,52.2,11.4,21.1,41.844,2.15,73,22,5,B,Moderately Drained
1293,112,20,2024-09-23,2.6,19.7,0.155,79.0,33.4,39.1,9.924,1.01,16,30,54,A,Well Drained
1294,299,45,2023-09-11,0.34,45.2,0.449,21.0,47.6,42.2,14.632,1.48,62,20,18,C,Well Drained
1295,12,46,2020-01-20,2.3,28.8,0.853,45.5,41.0,16.8,0.518,1.36,38,25,37,D,Well Drained
1296,248,28,2022-07-12,0.6,49.4,0.235,40.4,56.2,34.6,49.437,1.49,33,12,55,D,Well Drained
1297,78,21,2018-05-21,0.8,37.4,0.489,26.1,0.3,37.8,44.833,2.01,71,27,2,D,Poorly Drained
1298,135,22,2018-04-19,0.77,38.1,0.249,40.3,57.5,44.8,48.352,1.97,47,35,18,A,Poorly Drained
1299,438,41,2022-08-21,2.64,27.5,0.293,59.8,77.0,18.4,45.806,1.77,52,16,32,D,Well Drained
1300,331,24,2018-06-23,1.7,42.9,0.495,65.2,37.7,28.4,45.669,1.29,68,27,5,C,Moderately Drained
1301,48,10,2022-11-20,0.68,11.2,0.455,10.1,67.8,28.3,37.282,2.12,70,28,2,D,Moderately Drained
1302,453,58,2019-07-17,2.73,44.7,0.449,67.5,5.5,38.7,9.507,1.52,37,14,49,D,Well Drained
1303,455,18,2024-09-20,2.57,16.0,0.293,10.5,12.2,39.9,17.413,1.89,11,31,58,C,Well Drained
1304,457,50,2024-03-11,1.21,46.5,0.494,50.1,72.0,39.1,13.111,0.91,22,41,37,A,Well Drained
1305,181,10,2020-12-22,1.3,51.5,0.529,71.1,22.5,29.5,11.212,1.44,80,15,5,C,Well Drained
1306,220,47,2022-02-06,1.13,17.3,0.538,39.7,20.4,18.3,44.737,1.14,37,34,29,C,Well Drained
1307,217,47,2024-03-02,0.65,35.5,0.734,68.9,23.4,15.9,13.506,1.6,46,29,25,A,Well Drained
1308,148,62,2023-07-07,1.43,48.5,0.926,71.9,72.1,23.1,11.548,2.06,38,22,40,A,Well Drained
1309,124,27,2021-09-02,0.37,12.0,0.381,12.9,32.1,36.5,3.87,1.4,59,34,7,D,Poorly Drained
1310,483,39,2021-10-19,1.12,34.5,0.224,24.3,20.6,16.2,13.155,1.72,79,16,5,A,Poorly Drained
1311,357,2,2021-05-01,0.97,34.3,0.379,26.1,8.8,23.5,43.591,1.91,30,38,32,D,Poorly Drained
1312,192,15,2022-10-01,0.83,46.2,0.746,26.1,3.9,40.5,24.015,0.94,36,28,36,B,Moderately Drained
1313,291,54,2022-03-04,2.9,50.0,0.524,61.9,77.0,19.1,28.044,1.21,42,49,9,B,Moderately Drained
1314,226,5,2022-08-02,1.72,38.3,0.132,18.9,39.5,28.5,21.522,1.16,74,21,5,D,Poorly Drained
1315,312,23,2022-10-05,2.4,44.3,0.119,18.2,10.3,44.3,3.332,1.71,24,10,66,D,Moderately Drained
1316,447,12,2024-01-14,2.03,53.9,0.22,24.0,40.5,36.4,33.385,1.77,62,33,5,C,Poorly Drained
1317,309,40,2022-09-15,2.78,10.0,0.307,40.7,69.0,22.5,2.967,1.04,73,20,7,D,Poorly Drained
1318,143,27,2022-12-16,2.93,27.0,0.301,46.1,56.8,21.6,32.712,1.36,72,28,0,B,Moderately Drained
1319,80,56,2020-08-26,2.5,5.4,0.286,24.4,6.7,42.0,35.267,1.27,24,29,47,D,Poorly Drained
1320,65,27,2022-12-12,0.28,52.7,0.464,56.4,37.5,40.6,40.004,1.52,8,50,42,D,Poorly Drained
1321,321,24,2023-09-28,2.8,25.1,0.869,78.7,36.1,41.7,27.199,1.86,44,19,37,A,Well Drained
1322,343,43,2021-06-09,0.37,54.7,0.793,64.5,75.7,34.3,20.114,1.52,24,56,20,A,Poorly Drained
1323,281,58,2023-04-12,1.24,14.3,0.467,61.5,70.4,40.8,5.371,1.99,65,30,5,C,Well Drained
1324,367,29,2018-04-02,0.19,8.3,0.312,24.0,12.5,31.6,48.739,1.49,74,22,4,C,Poorly Drained
1325,263,37,2022-11-20,0.29,7.6,0.265,29.7,25.5,29.9,5.77,2.0,25,22,53,B,Well Drained
1326,394,62,2018-01-11,0.79,41.2,0.788,17.2,31.2,16.0,12.885,2.18,38,14,48,A,Moderately Drained
1327,18,60,2023-07-08,0.25,59.6,0.306,37.7,50.7,25.2,7.02,1.08,58,30,12,B,Moderately Drained
1328,74,43,2022-08-03,2.96,20.4,0.441,36.4,78.1,39.7,26.738,0.8,50,31,19,B,Well Drained
1329,351,12,2024-05-17,1.63,16.7,0.163,16.2,32.8,39.6,24.309,1.93,34,18,48,C,Poorly Drained
1330,170,32,2023-09-02,1.93,24.0,0.331,30.4,16.8,44.7,27.75,0.87,37,53,10,A,Well Drained
1331,288,37,2023-09-01,0.36,42.4,0.183,46.4,46.0,42.8,12.572,0.82,69,26,5,B,Poorly Drained
1332,230,59,2022-02-22,0.56,44.6,0.573,76.2,72.8,15.6,29.863,2.16,68,25,7,B,Well Drained
1333,307,27,2019-10-17,2.81,20.4,0.29,59.1,53.3,19.2,38.683,1.24,41,43,16,B,Well Drained
1334,165,26,2024-01-10,1.7,24.6,0.737,12.6,53.1,27.9,2.954,0.98,44,48,8,A,Poorly Drained
1335,75,15,2022-03-11,2.01,55.6,0.146,41.7,35.9,34.0,35.682,1.23,77,18,5,A,Well Drained
1336,441,56,2021-03-01,2.27,22.9,0.901,59.3,34.3,20.5,34.845,0.99,79,16,5,C,Moderately Drained
1337,428,54,2021-05-10,0.48,16.9,0.184,10.5,62.9,44.4,28.306,2.07,35,54,11,D,Moderately Drained
1338,114,44,2022-01-14,0.25,11.4,0.466,12.8,26.3,22.0,28.422,1.95,57,38,5,B,Poorly Drained
1339,60,36,2023-04-17,2.24,43.0,0.697,40.0,44.8,33.5,15.78,1.19,66,31,3,D,Well Drained
1340,343,43,2019-01-24,1.52,51.7,0.478,36.0,72.0,18.2,9.76,0.97,32,36,32,C,Poorly Drained
1341,442,7,2022-01-09,2.1,53.5,0.55,26.4,11.0,42.4,33.317,1.51,18,40,42,B,Moderately Drained
1342,146,5,2022-08-09,1.15,24.9,0.859,12.4,45.6,31.5,37.984,1.81,26,60,14,A,Well Drained
1343,475,57,2019-03-21,0.81,45.1,0.567,74.3,31.2,41.6,37.305,1.61,6,9,85,B,Well Drained
1344,371,53,2018-07-07,0.67,51.8,0.855,20.5,8.2,37.8,14.374,2.1,66,33,1,C,Moderately Drained
1345,103,56,2022-06-03,2.99,6.5,0.437,69.1,7.5,20.3,34.227,1.71,38,57,5,A,Moderately Drained
1346,199,1,2021-06-09,2.25,55.5,0.209,50.4,34.8,27.8,43.923,1.08,18,55,27,D,Moderately Drained
1347,175,3,2018-10-14,1.15,45.0,0.39,51.4,37.0,39.1,13.046,1.47,70,25,5,A,Poorly Drained
1348,397,54,2019-05-10,0.94,41.0,0.845,29.1,78.5,18.9,41.195,1.5,60,35,5,B,Well Drained
1349,429,40,2022-09-20,0.58,8.8,0.457,37.8,15.2,32.9,24.698,2.13,77,9,14,D,Well Drained
1350,29,60,2021-11-13,1.66,17.3,0.539,70.5,62.2,42.0,11.803,1.39,58,37,5,D,Well Drained
1351,336,47,2019-07-05,2.64,56.8,0.773,27.1,6.6,30.5,15.213,1.82,64,29,7,A,Poorly Drained
1352,279,26,2022-03-22,2.82,21.1,0.804,54.8,3.5,40.9,31.656,1.4,69,27,4,B,Poorly Drained
1353,477,40,2024-08-13,2.05,44.3,0.275,79.7,48.6,41.9,33.046,0.99,27,27,46,D,Moderately Drained
1354,446,57,2023-10-10,2.17,10.4,0.802,23.2,22.6,25.7,46.935,2.14,72,23,5,A,Well Drained
1355,28,54,2018-01-06,0.75,5.4,0.916,35.3,38.6,29.3,25.084,2.1,31,37,32,A,Moderately Drained
1356,87,37,2024-12-13,2.66,32.8,0.952,39.8,1.5,37.1,2.817,1.15,35,47,18,C,Moderately Drained
1357,476,22,2020-06-29,2.87,39.3,0.419,69.2,49.0,32.0,37.305,2.11,24,58,18,B,Well Drained
1358,432,24,2019-06-18,2.53,23.4,0.138,30.1,19.8,33.3,27.105,0.93,22,49,29,C,Well Drained
1359,395,53,2021-07-13,2.72,26.9,0.555,46.1,68.3,37.0,22.811,1.79,54,25,21,D,Well Drained
1360,270,9,2019-04-30,0.21,23.6,0.214,42.5,47.2,25.1,46.723,1.03,66,27,7,B,Poorly Drained
1361,72,18,2018-06-12,2.26,55.3,0.617,36.2,38.1,28.8,19.653,1.24,76,19,5,A,Well Drained
1362,68,40,2019-06-27,2.6,30.8,0.634,79.5,5.4,42.7,9.947,2.01,19,58,23,D,Poorly Drained
1363,331,24,2018-03-13,0.44,40.4,0.852,34.1,67.2,17.6,0.053,1.62,44,41,15,C,Moderately Drained
1364,157,27,2020-09-23,1.6,46.3,0.818,40.3,40.8,45.0,18.05,1.16,37,57,6,B,Moderately Drained
1365,429,40,2023-12-24,0.93,51.2,0.587,56.1,29.2,26.6,5.041,1.85,77,18,5,C,Poorly Drained
1366,277,10,2024-10-15,0.11,28.7,0.742,69.2,79.3,25.8,4.014,0.89,41,12,47,B,Moderately Drained
1367,14,37,2019-02-25,2.1,18.7,0.64,22.0,12.9,41.3,40.118,0.98,40,18,42,B,Poorly Drained
1368,497,32,2023-11-23,0.7,25.1,0.205,53.4,41.0,23.2,31.255,1.45,60,35,5,A,Moderately Drained
1369,83,6,2022-09-07,2.46,13.2,0.75,54.0,73.9,42.8,6.076,1.23,74,21,5,C,Poorly Drained
1370,252,46,2020-06-07,2.79,55.4,0.786,23.9,23.5,38.1,14.109,0.96,5,54,41,B,Moderately Drained
1371,183,43,2020-07-24,2.95,23.1,0.557,37.6,69.6,31.6,1.838,2.1,36,22,42,D,Poorly Drained
1372,58,19,2022-05-05,2.82,7.4,0.651,22.4,41.5,28.1,13.961,1.29,7,50,43,A,Poorly Drained
1373,252,46,2024-11-08,0.8,9.1,0.584,41.1,37.0,42.7,41.173,0.95,46,36,18,B,Poorly Drained
1374,19,30,2020-06-26,2.17,44.1,0.843,62.3,11.0,36.0,13.496,0.96,67,28,5,B,Moderately Drained
1375,137,29,2022-08-10,0.34,9.8,0.847,25.6,54.1,29.3,13.509,1.73,8,48,44,B,Moderately Drained
1376,27,58,2021-02-25,0.3,5.1,0.107,11.7,39.4,18.3,22.709,1.96,16,14,70,B,Moderately Drained
1377,42,44,2020-10-05,2.08,13.3,0.464,73.9,66.0,36.8,5.529,0.92,20,40,40,A,Moderately Drained
1378,453,58,2023-07-04,2.38,8.2,0.865,17.8,47.4,18.9,26.475,1.83,37,43,20,B,Moderately Drained
1379,395,53,2022-07-05,0.78,59.2,0.856,54.7,45.1,42.4,19.272,2.14,32,16,52,B,Moderately Drained
1380,166,39,2020-11-10,1.07,39.8,0.477,68.0,34.5,30.8,22.436,0.87,61,34,5,B,Well Drained
1381,47,61,2022-12-20,1.56,10.4,0.689,29.6,33.6,26.7,15.081,1.18,41,38,21,A,Moderately Drained
1382,102,34,2020-08-23,0.44,46.1,0.362,65.5,9.5,31.2,46.123,1.97,19,13,68,A,Well Drained
1383,372,26,2021-11-15,0.64,59.4,0.816,57.8,66.6,25.9,34.359,1.97,68,10,22,A,Well Drained
1384,451,41,2018-09-06,0.51,54.0,0.551,16.9,74.3,28.0,8.32,1.46,60,14,26,C,Well Drained
1385,482,6,2022-04-29,1.34,51.8,0.897,36.4,34.7,19.9,12.646,1.89,21,54,25,C,Poorly Drained
1386,417,57,2023-05-13,1.89,15.5,0.662,76.8,8.7,17.6,48.62,1.97,27,41,32,D,Moderately Drained
1387,15,17,2018-09-24,0.38,44.0,0.3,63.1,57.2,22.6,41.538,1.64,17,12,71,A,Poorly Drained
1388,23,48,2024-07-19,2.72,51.7,0.561,35.3,37.0,17.9,47.328,2.15,27,41,32,C,Poorly Drained
1389,379,43,2021-07-13,1.38,11.1,0.688,57.0,19.0,40.8,0.99,1.4,70,25,5,B,Moderately Drained
1390,259,40,2024-07-18,0.95,20.0,0.527,65.7,16.9,26.1,44.776,2.08,17,12,71,A,Well Drained
1391,361,43,2019-10-07,1.45,30.7,0.263,59.9,4.6,17.9,10.7,1.12,55,41,4,A,Moderately Drained
1392,361,43,2018-06-17,1.08,59.0,0.874,65.6,15.9,22.2,42.404,2.17,46,37,17,D,Poorly Drained
1393,199,1,2023-06-16,2.85,44.0,0.282,62.3,62.6,35.5,18.449,0.88,40,23,37,C,Moderately Drained
1394,92,15,2022-02-25,2.28,14.9,0.441,35.6,54.4,15.1,29.53,2.06,41,10,49,C,Moderately Drained
1395,371,53,2020-10-30,1.22,33.5,0.902,67.3,59.8,30.4,16.664,1.0,33,41,26,D,Poorly Drained
1396,137,29,2024-05-22,2.53,39.5,0.368,54.8,71.5,19.6,25.07,1.81,8,18,74,D,Well Drained
1397,353,3,2019-10-07,1.0,19.9,0.498,72.9,29.4,43.4,0.74,1.36,78,8,14,B,Poorly Drained
1398,345,12,2023-05-31,0.48,52.9,0.448,21.9,12.6,27.5,3.477,2.08,15,44,41,A,Moderately Drained
1399,310,38,2019-05-19,2.26,11.2,0.715,37.3,67.9,43.4,41.653,1.28,13,58,29,B,Well Drained
1400,229,62,2019-05-02,0.43,19.9,0.244,65.0,1.5,20.9,37.121,1.83,56,39,5,B,Well Drained
1401,103,56,2022-04-29,2.12,31.0,0.737,42.9,23.2,24.4,11.058,1.56,49,46,5,B,Moderately Drained
1402,336,47,2020-05-08,0.67,49.1,0.806,19.7,67.1,42.5,46.878,1.81,74,21,5,C,Poorly Drained
1403,181,10,2020-04-09,1.41,28.0,0.412,44.9,48.6,29.2,17.192,1.32,31,41,28,B,Moderately Drained
1404,437,26,2021-01-25,0.7,53.8,0.578,60.6,23.8,33.1,40.135,2.01,60,35,5,A,Poorly Drained
1405,484,10,2018-09-12,0.21,11.2,0.641,77.1,22.0,29.2,8.762,1.15,77,18,5,D,Well Drained
1406,207,34,2018-04-12,2.79,44.1,0.888,76.9,67.8,25.9,26.991,1.62,78,17,5,D,Moderately Drained
1407,472,50,2018-02-21,1.23,37.3,0.441,51.7,60.3,33.5,11.087,1.39,58,22,20,B,Poorly Drained
1408,90,62,2022-08-26,1.8,18.2,0.948,59.5,33.2,22.7,42.724,2.17,32,8,60,D,Poorly Drained
1409,8,39,2020-08-03,0.48,59.5,0.205,62.5,71.2,38.6,21.476,1.36,23,18,59,D,Moderately Drained
1410,321,24,2021-11-25,2.55,56.0,0.888,45.3,8.1,40.2,43.399,1.78,56,39,5,B,Poorly Drained
1411,343,43,2019-10-16,1.36,17.3,0.133,59.6,52.5,34.8,1.007,1.82,78,17,5,B,Moderately Drained
1412,257,50,2019-03-06,1.11,48.9,0.211,64.9,74.6,39.9,47.62,1.22,56,20,24,B,Poorly Drained
1413,383,6,2024-01-30,0.31,35.0,0.66,34.4,34.3,21.3,8.337,0.89,9,39,52,D,Moderately Drained
1414,258,27,2019-05-15,2.35,41.2,0.784,71.5,78.8,29.8,0.749,1.86,78,17,5,A,Well Drained
1415,420,62,2024-01-11,0.28,52.5,0.846,79.1,27.0,34.3,18.075,1.92,65,26,9,B,Moderately Drained
1416,363,8,2023-01-04,2.59,32.5,0.645,42.6,77.3,26.6,9.608,1.86,40,44,16,C,Well Drained
1417,205,21,2022-11-17,1.09,13.1,0.753,45.7,62.0,25.6,36.257,1.66,22,37,41,C,Moderately Drained
1418,215,22,2024-02-12,2.88,30.1,0.199,10.1,69.8,21.6,0.84,0.96,11,27,62,A,Well Drained
1419,66,37,2023-09-20,0.64,8.6,0.85,52.9,66.2,30.8,37.91,1.35,69,26,5,D,Well Drained
1420,296,41,2020-12-29,1.55,7.7,0.381,79.0,44.0,35.3,46.725,1.11,6,15,79,A,Poorly Drained
1421,468,11,2019-01-14,1.95,38.5,0.716,48.7,75.1,39.2,1.27,1.01,74,21,5,B,Well Drained
1422,65,27,2023-08-13,0.39,36.8,0.278,50.8,70.7,27.7,18.495,1.21,36,19,45,D,Moderately Drained
1423,473,11,2018-03-14,2.81,15.1,0.743,39.4,67.1,22.5,15.646,1.36,60,35,5,D,Moderately Drained
1424,360,52,2019-09-13,1.16,26.7,0.722,71.4,33.5,16.9,6.251,1.41,66,29,5,D,Well Drained
1425,382,31,2021-12-04,0.2,17.2,0.558,78.7,52.5,26.3,36.459,2.16,70,25,5,D,Well Drained
1426,335,8,2021-06-09,1.08,13.6,0.2,60.7,32.1,29.3,19.486,1.62,22,20,58,D,Poorly Drained
1427,327,20,2022-06-06,2.4,43.2,0.153,21.0,23.7,44.9,35.393,1.58,54,43,3,B,Well Drained
1428,53,12,2024-10-09,1.62,30.2,0.926,74.9,65.8,18.9,40.897,1.43,18,12,70,B,Poorly Drained
1429,18,60,2023-03-21,2.85,41.9,0.799,11.2,69.8,18.1,17.77,1.51,34,51,15,A,Well Drained
1430,119,18,2021-07-25,0.48,33.1,0.284,62.3,50.2,32.3,45.185,2.15,69,31,0,C,Poorly Drained
1431,230,59,2020-10-29,2.89,43.7,0.431,49.9,25.8,37.8,31.665,1.47,35,23,42,C,Poorly Drained
1432,337,59,2019-11-30,0.27,38.0,0.626,14.6,43.8,30.8,2.787,1.38,75,20,5,A,Moderately Drained
1433,201,13,2020-04-30,0.46,44.8,0.857,12.7,13.3,20.2,12.787,1.08,52,45,3,C,Moderately Drained
1434,357,2,2022-12-11,2.21,40.3,0.378,64.3,16.3,28.1,46.867,1.45,30,44,26,D,Poorly Drained
1435,212,16,2018-02-23,1.07,29.2,0.684,67.0,21.7,24.0,31.332,0.93,11,22,67,C,Moderately Drained
1436,72,18,2022-09-23,1.77,28.6,0.703,44.4,55.1,30.0,46.486,1.5,5,39,56,B,Poorly Drained
1437,400,48,2021-05-11,1.55,22.9,0.449,76.1,14.7,17.1,29.238,0.86,63,29,8,D,Poorly Drained
1438,14,37,2021-09-15,2.81,21.5,0.622,12.3,63.0,32.6,23.92,1.75,13,18,69,C,Poorly Drained
1439,406,52,2018-05-21,0.89,26.3,0.97,42.5,8.3,35.7,3.868,0.85,5,47,48,C,Well Drained
1440,214,18,2020-06-13,2.92,28.3,0.876,33.3,52.7,30.5,47.821,1.87,64,10,26,B,Poorly Drained
1441,321,24,2019-02-18,0.29,40.4,0.345,63.6,27.4,16.9,44.358,1.89,35,14,51,D,Poorly Drained
1442,307,27,2024-05-21,1.96,19.6,0.911,40.6,23.8,31.6,39.524,1.38,35,55,10,C,Poorly Drained
1443,3,47,2020-01-06,0.5,34.9,0.277,79.3,64.5,28.4,47.947,2.19,69,26,5,B,Poorly Drained
1444,289,31,2022-04-28,2.66,20.8,0.806,79.5,2.1,41.5,36.712,0.91,25,52,23,D,Moderately Drained
1445,167,44,2021-07-20,1.66,6.3,0.146,43.6,29.9,34.0,10.093,2.17,22,26,52,A,Moderately Drained
1446,489,48,2023-09-19,0.91,40.7,0.144,49.3,38.5,34.1,13.795,1.42,49,8,43,B,Poorly Drained
1447,154,46,2023-11-07,0.25,15.6,0.946,45.3,74.0,38.1,39.141,2.12,21,14,65,D,Moderately Drained
1448,432,24,2021-03-04,0.37,35.6,0.841,51.7,79.2,44.1,33.784,1.81,42,21,37,B,Moderately Drained
1449,414,36,2018-03-19,0.84,38.0,0.437,41.7,27.7,39.4,28.824,2.1,79,16,5,A,Well Drained
1450,224,56,2020-07-26,2.82,24.0,0.634,54.7,57.8,29.0,22.064,0.8,69,26,5,A,Well Drained
1451,183,43,2024-10-06,2.77,37.6,0.559,70.6,37.2,20.2,32.811,1.87,48,47,5,A,Poorly Drained
1452,170,32,2021-12-05,2.61,51.7,0.224,33.6,1.6,36.9,37.595,1.64,16,45,39,C,Moderately Drained
1453,348,34,2020-04-27,2.09,8.5,0.74,75.1,29.5,40.1,30.277,1.05,45,50,5,C,Well Drained
1454,146,5,2023-08-19,2.94,35.1,0.993,32.2,62.3,16.7,47.485,0.92,33,35,32,D,Poorly Drained
1455,63,21,2018-10-15,2.55,17.0,0.452,10.8,10.1,16.6,6.584,1.34,61,13,26,B,Moderately Drained
1456,338,44,2021-06-22,1.54,9.9,0.65,54.4,58.5,43.0,16.919,1.68,49,15,36,D,Poorly Drained
